time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;2;171;1;169;3;141;7;174;0;161;FISH_CATCH;
999;2;172;1;170;3;142;7;175;0;162;FISH_CATCH;
2014;2;173;1;170;3;143;7;175;0;163;FISH_CATCH;
3016;2;174;1;171;3;144;7;176;0;164;FISH_CATCH;
4032;2;175;1;172;3;145;7;177;0;165;FISH_CATCH;
5048;2;176;1;173;3;146;7;177;0;165;FISH_CATCH;
6048;2;177;1;173;3;147;7;177;0;166;FISH_CATCH;
7048;2;178;1;174;3;148;7;178;0;167;FISH_CATCH;
8063;2;179;1;175;3;149;7;179;0;167;FISH_CATCH;
9066;2;180;1;175;3;150;7;180;0;167;FISH_CATCH;
9785;2;180;8;175;3;150;7;180;0;167;PLAYER_SWITCH;
10066;2;181;8;175;3;151;7;181;0;168;FISH_CATCH;
11082;2;182;8;176;3;152;7;182;0;169;FISH_CATCH;
11535;2;182;8;176;3;152;7;182;5;169;PLAYER_SWITCH;
12082;2;183;8;177;3;153;7;183;5;170;FISH_CATCH;
13098;2;184;8;178;3;153;7;183;5;171;FISH_CATCH;
14101;2;185;8;178;3;154;7;183;5;172;FISH_CATCH;
15101;2;186;8;179;3;155;7;183;5;172;FISH_CATCH;
16101;2;187;8;179;3;156;7;184;5;173;FISH_CATCH;
17116;2;188;8;180;3;157;7;184;5;174;FISH_CATCH;
18116;2;189;8;181;3;158;7;184;5;175;FISH_CATCH;
19116;2;190;8;181;3;159;7;184;5;176;FISH_CATCH;
20132;2;191;8;181;3;160;7;185;5;177;FISH_CATCH;
21148;2;192;8;182;3;161;7;186;5;178;FISH_CATCH;
21210;2;192;8;182;3;161;1;186;5;178;PLAYER_SWITCH;
21320;2;192;8;182;9;161;1;186;5;178;PLAYER_SWITCH;
22163;2;193;8;183;9;162;1;187;5;178;FISH_CATCH;
23163;2;194;8;184;9;162;1;188;5;179;FISH_CATCH;
24179;2;195;8;185;9;163;1;189;5;180;FISH_CATCH;
24210;2;195;8;185;3;163;1;189;5;180;PLAYER_SWITCH;
25179;2;196;8;186;3;164;1;190;5;181;FISH_CATCH;
26179;2;197;8;187;3;165;1;190;5;181;FISH_CATCH;
27179;2;198;8;188;3;166;1;190;5;182;FISH_CATCH;
28195;2;199;8;189;3;167;1;191;5;183;FISH_CATCH;
29195;2;200;8;189;3;168;1;192;5;183;FISH_CATCH;
30210;2;201;8;190;3;168;1;193;5;183;FISH_CATCH;
31210;2;202;8;191;3;168;1;194;5;184;FISH_CATCH;
32210;2;203;8;192;3;169;1;195;5;185;FISH_CATCH;
32929;2;203;8;192;3;169;1;195;0;185;PLAYER_SWITCH;
33210;2;204;8;193;3;169;1;196;0;186;FISH_CATCH;
34210;2;205;8;194;3;170;1;197;0;186;FISH_CATCH;
35226;2;206;8;194;3;171;1;198;0;187;FISH_CATCH;
36242;2;207;8;195;3;172;1;199;0;188;FISH_CATCH;
37242;2;207;8;196;3;173;1;199;0;189;FISH_CATCH;
38257;2;208;8;197;3;174;1;199;0;190;FISH_CATCH;
39257;2;209;8;197;3;175;1;200;0;191;FISH_CATCH;
39913;2;209;4;197;3;175;1;200;0;191;PLAYER_SWITCH;
40273;2;210;4;198;3;176;1;201;0;192;FISH_CATCH;
41289;2;211;4;199;3;176;1;202;0;193;FISH_CATCH;
42289;2;212;4;200;3;177;1;203;0;194;FISH_CATCH;
43304;2;213;4;201;3;178;1;204;0;195;FISH_CATCH;
44304;2;214;4;202;3;179;1;205;0;196;FISH_CATCH;
45320;2;215;4;203;3;180;1;206;0;197;FISH_CATCH;
46320;2;216;4;204;3;181;1;207;0;198;FISH_CATCH;
47335;2;217;4;205;3;182;1;208;0;199;FISH_CATCH;
48335;2;218;4;206;3;183;1;209;0;200;FISH_CATCH;
49351;2;218;4;207;3;184;1;210;0;201;FISH_CATCH;
50351;2;219;4;208;3;185;1;211;0;201;FISH_CATCH;
51367;2;220;4;209;3;186;1;212;0;202;FISH_CATCH;
52382;2;221;4;210;3;187;1;213;0;203;FISH_CATCH;
53382;2;222;4;211;3;188;1;214;0;204;FISH_CATCH;
54382;2;223;4;212;3;189;1;214;0;205;FISH_CATCH;
55398;2;224;4;213;3;190;1;215;0;206;FISH_CATCH;
56414;2;224;4;214;3;191;1;216;0;207;FISH_CATCH;
57414;2;225;4;215;3;192;1;217;0;208;FISH_CATCH;
58430;2;226;4;216;3;193;1;218;0;209;FISH_CATCH;
59430;2;227;4;217;3;194;1;219;0;210;FISH_CATCH;
60430;2;228;4;218;3;195;1;220;0;211;FISH_CATCH;
61430;2;229;4;219;3;195;1;221;0;212;FISH_CATCH;
62430;2;230;4;220;3;196;1;222;0;213;FISH_CATCH;
63445;2;231;4;221;3;197;1;223;0;214;FISH_CATCH;
64445;2;232;4;222;3;198;1;224;0;215;FISH_CATCH;
65445;2;233;4;223;3;199;1;224;0;216;FISH_CATCH;
66445;2;234;4;223;3;200;1;225;0;217;FISH_CATCH;
67445;2;235;4;224;3;201;1;226;0;218;FISH_CATCH;
68446;2;236;4;225;3;202;1;227;0;219;FISH_CATCH;
69461;2;237;4;226;3;203;1;228;0;220;FISH_CATCH;
70477;2;238;4;227;3;204;1;229;0;221;FISH_CATCH;
71477;2;238;4;228;3;205;1;230;0;222;FISH_CATCH;
72477;2;238;4;229;3;206;1;231;0;223;FISH_CATCH;
73492;2;239;4;230;3;207;1;232;0;223;FISH_CATCH;
74508;2;239;4;231;3;208;1;233;0;224;FISH_CATCH;
75039;2;239;4;231;3;208;1;233;0;224;ROUND_END;
