time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;8;65;4;68;1;35;5;70;9;66;FISH_CATCH;
995;8;66;4;69;1;35;5;71;9;66;FISH_CATCH;
2010;8;66;4;70;1;35;5;72;9;67;FISH_CATCH;
2932;8;66;4;70;7;35;5;72;9;67;PLAYER_SWITCH;
3026;8;66;4;70;7;35;5;73;9;68;FISH_CATCH;
4042;8;66;4;71;7;35;5;74;9;69;FISH_CATCH;
5042;8;66;4;71;7;35;5;75;9;70;FISH_CATCH;
5401;0;66;4;71;7;35;5;75;9;70;PLAYER_SWITCH;
5590;0;66;4;71;7;35;5;75;1;70;PLAYER_SWITCH;
6043;0;67;4;71;7;35;5;75;1;70;FISH_CATCH;
6183;0;67;9;71;7;35;5;75;1;70;PLAYER_SWITCH;
7058;0;67;9;72;7;36;5;76;1;70;FISH_CATCH;
7199;0;67;9;72;4;36;5;76;1;70;PLAYER_SWITCH;
8058;0;68;9;72;4;36;5;77;1;70;FISH_CATCH;
8496;0;68;9;72;4;36;5;77;6;70;PLAYER_SWITCH;
9074;0;68;9;72;4;37;5;77;6;71;FISH_CATCH;
10074;0;68;9;72;4;37;5;78;6;72;FISH_CATCH;
11074;0;68;9;72;4;37;5;78;6;73;FISH_CATCH;
11183;0;68;2;72;4;37;5;78;6;73;PLAYER_SWITCH;
12086;0;69;2;72;4;37;5;78;6;74;FISH_CATCH;
13101;0;69;2;72;4;37;5;78;6;75;FISH_CATCH;
13313;0;69;2;72;4;37;3;78;6;75;PLAYER_SWITCH;
14114;0;69;2;72;4;37;3;79;6;76;FISH_CATCH;
14770;0;69;2;72;7;37;3;79;6;76;PLAYER_SWITCH;
15129;0;70;2;72;7;38;3;80;6;77;FISH_CATCH;
16098;0;70;8;72;7;38;3;80;6;77;PLAYER_SWITCH;
16130;0;70;8;73;7;38;3;81;6;77;FISH_CATCH;
16411;5;70;8;73;7;38;3;81;6;77;PLAYER_SWITCH;
17145;5;70;8;73;7;38;3;82;6;77;FISH_CATCH;
18161;5;71;8;74;7;38;3;82;6;78;FISH_CATCH;
19161;5;72;8;74;7;39;3;82;6;79;FISH_CATCH;
20176;5;72;8;74;7;40;3;83;6;79;FISH_CATCH;
21176;5;73;8;75;7;41;3;83;6;79;FISH_CATCH;
22181;5;74;8;75;7;41;3;83;6;80;FISH_CATCH;
23196;5;74;8;76;7;42;3;83;6;80;FISH_CATCH;
24196;5;75;8;76;7;43;3;84;6;81;FISH_CATCH;
25212;5;76;8;76;7;44;3;84;6;82;FISH_CATCH;
26212;5;77;8;77;7;45;3;85;6;83;FISH_CATCH;
26400;5;77;8;77;7;45;9;85;6;83;PLAYER_SWITCH;
27212;5;77;8;77;7;46;9;86;6;84;FISH_CATCH;
28212;5;77;8;78;7;47;9;86;6;85;FISH_CATCH;
29228;5;77;8;79;7;47;9;87;6;86;FISH_CATCH;
30244;5;77;8;80;7;47;9;88;6;87;FISH_CATCH;
30900;4;77;8;80;7;47;9;88;6;87;PLAYER_SWITCH;
31259;4;77;8;80;7;48;9;88;6;88;FISH_CATCH;
32275;4;77;8;80;7;49;9;88;6;88;FISH_CATCH;
33275;4;78;8;81;7;50;9;88;6;89;FISH_CATCH;
34290;4;78;8;81;7;51;9;88;6;90;FISH_CATCH;
34369;4;78;8;81;7;51;2;88;6;90;PLAYER_SWITCH;
34400;4;78;3;81;7;51;2;88;6;90;PLAYER_SWITCH;
35290;4;78;3;82;7;51;2;89;6;90;FISH_CATCH;
36306;4;78;3;82;7;52;2;89;6;90;FISH_CATCH;
37306;4;78;3;83;7;52;2;89;6;91;FISH_CATCH;
38322;4;78;3;83;7;52;2;89;6;91;FISH_CATCH;
39291;5;78;3;83;7;52;2;89;6;91;PLAYER_SWITCH;
39322;5;78;3;83;7;53;2;90;6;92;FISH_CATCH;
40337;5;78;3;84;7;54;2;90;6;92;FISH_CATCH;
41353;5;78;3;85;7;54;2;90;6;93;FISH_CATCH;
42353;5;79;3;85;7;55;2;90;6;94;FISH_CATCH;
43362;5;79;3;85;7;55;2;90;6;95;FISH_CATCH;
44377;5;79;3;85;7;56;2;90;6;96;FISH_CATCH;
45377;5;80;3;85;7;56;2;90;6;97;FISH_CATCH;
46393;5;80;3;86;7;56;2;90;6;98;FISH_CATCH;
47190;5;80;3;86;7;56;8;90;6;98;PLAYER_SWITCH;
47408;5;81;3;86;7;56;8;91;6;98;FISH_CATCH;
47471;5;81;9;86;7;56;8;91;6;98;PLAYER_SWITCH;
48408;5;82;9;86;7;57;8;91;6;98;FISH_CATCH;
49408;5;83;9;86;7;58;8;92;6;99;FISH_CATCH;
50409;5;84;9;86;7;59;8;92;6;99;FISH_CATCH;
51424;5;84;9;87;7;59;8;93;6;99;FISH_CATCH;
52440;5;85;9;87;7;59;8;93;6;99;FISH_CATCH;
53455;5;86;9;88;7;59;8;93;6;99;FISH_CATCH;
54471;5;86;9;89;7;60;8;94;6;100;FISH_CATCH;
55487;5;86;9;90;7;61;8;94;6;101;FISH_CATCH;
56502;5;87;9;90;7;62;8;95;6;101;FISH_CATCH;
57518;5;88;9;91;7;62;8;95;6;101;FISH_CATCH;
58518;5;89;9;92;7;63;8;95;6;101;FISH_CATCH;
59533;5;90;9;93;7;64;8;95;6;102;FISH_CATCH;
60549;5;91;9;94;7;65;8;95;6;102;FISH_CATCH;
61565;5;92;9;95;7;65;8;96;6;102;FISH_CATCH;
62565;5;93;9;96;7;65;8;96;6;103;FISH_CATCH;
63565;5;93;9;96;7;65;8;96;6;103;FISH_CATCH;
64565;5;93;9;96;7;66;8;97;6;104;FISH_CATCH;
65569;5;93;9;96;7;67;8;97;6;104;FISH_CATCH;
66585;5;94;9;96;7;68;8;98;6;104;FISH_CATCH;
67585;5;94;9;97;7;68;8;98;6;104;FISH_CATCH;
68600;5;95;9;97;7;68;8;98;6;104;FISH_CATCH;
69608;5;95;9;98;7;69;8;98;6;104;FISH_CATCH;
70624;5;96;9;98;7;70;8;98;6;104;FISH_CATCH;
71639;5;97;9;98;7;70;8;98;6;105;FISH_CATCH;
72655;5;97;9;99;7;71;8;99;6;106;FISH_CATCH;
73655;5;98;9;99;7;71;8;100;6;107;FISH_CATCH;
74656;5;99;9;100;7;72;8;101;6;107;FISH_CATCH;
75672;5;99;9;101;7;72;8;101;6;107;FISH_CATCH;
76672;5;99;9;102;7;73;8;101;6;107;FISH_CATCH;
77672;5;99;9;103;7;74;8;102;6;107;FISH_CATCH;
78687;5;100;9;104;7;75;8;102;6;107;FISH_CATCH;
79688;5;101;9;105;7;76;8;103;6;108;FISH_CATCH;
80703;5;101;9;106;7;76;8;103;6;108;FISH_CATCH;
81719;5;102;9;107;7;76;8;104;6;109;FISH_CATCH;
82734;5;103;9;108;7;76;8;105;6;110;FISH_CATCH;
83750;5;103;9;109;7;76;8;105;6;110;FISH_CATCH;
84766;5;103;9;110;7;76;8;105;6;110;FISH_CATCH;
85766;5;104;9;110;7;77;8;105;6;110;FISH_CATCH;
86769;5;105;9;110;7;78;8;106;6;110;FISH_CATCH;
87784;5;105;9;111;7;79;8;107;6;110;FISH_CATCH;
88784;5;105;9;112;7;80;8;107;6;110;FISH_CATCH;
89793;5;106;9;112;7;81;8;108;6;111;FISH_CATCH;
90027;5;106;9;112;7;81;8;108;6;111;ROUND_END;
