time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;7;353;3;356;5;316;0;351;9;335;FISH_CATCH;
999;7;353;3;357;5;316;0;352;9;336;FISH_CATCH;
1999;7;353;3;358;5;316;0;353;9;337;FISH_CATCH;
3002;7;354;3;359;5;317;0;353;9;337;FISH_CATCH;
4018;7;355;3;360;5;317;0;353;9;337;FISH_CATCH;
5034;7;356;3;361;5;317;0;354;9;337;FISH_CATCH;
6018;7;356;3;361;5;317;0;354;1;337;PLAYER_SWITCH;
6034;7;356;3;361;5;317;0;354;1;338;FISH_CATCH;
6627;7;356;3;361;3;317;0;354;1;338;PLAYER_SWITCH;
7034;7;357;3;362;3;317;0;355;1;339;FISH_CATCH;
8049;7;357;3;362;3;318;0;355;1;340;FISH_CATCH;
9049;7;358;3;363;3;318;0;356;1;340;FISH_CATCH;
10065;7;358;3;363;3;319;0;356;1;340;FISH_CATCH;
11080;7;359;3;364;3;320;0;357;1;341;FISH_CATCH;
11705;2;359;3;364;3;320;0;357;1;341;PLAYER_SWITCH;
12096;2;360;3;364;3;321;0;358;1;341;FISH_CATCH;
13112;2;361;3;365;3;322;0;358;1;342;FISH_CATCH;
14112;2;362;3;365;3;323;0;359;1;343;FISH_CATCH;
15127;2;363;3;366;3;324;0;360;1;344;FISH_CATCH;
16143;2;364;3;367;3;324;0;360;1;344;FISH_CATCH;
17143;2;365;3;368;3;325;0;361;1;345;FISH_CATCH;
18143;2;366;3;369;3;326;0;362;1;346;FISH_CATCH;
19159;2;366;3;370;3;327;0;362;1;347;FISH_CATCH;
20159;2;367;3;370;3;328;0;363;1;348;FISH_CATCH;
21174;2;368;3;370;3;329;0;363;1;349;FISH_CATCH;
21299;2;368;8;370;3;329;0;363;1;349;PLAYER_SWITCH;
22190;2;369;8;370;3;330;0;364;1;350;FISH_CATCH;
23205;2;370;8;370;3;330;0;365;1;350;FISH_CATCH;
24206;2;371;8;371;3;331;0;366;1;350;FISH_CATCH;
25206;2;372;8;371;3;331;0;367;1;350;FISH_CATCH;
26222;2;373;8;372;3;331;0;368;1;350;FISH_CATCH;
27238;2;374;8;372;3;332;0;369;1;351;FISH_CATCH;
28253;2;374;8;373;3;332;0;370;1;352;FISH_CATCH;
29269;2;374;8;373;3;333;0;371;1;352;FISH_CATCH;
30284;2;375;8;373;3;334;0;371;1;353;FISH_CATCH;
31284;2;376;8;373;3;334;0;372;1;353;FISH_CATCH;
31612;2;376;1;373;3;334;0;372;1;353;PLAYER_SWITCH;
32300;2;377;1;374;3;334;0;372;1;354;FISH_CATCH;
33300;2;377;1;375;3;335;0;373;1;355;FISH_CATCH;
34316;2;378;1;375;3;336;0;374;1;356;FISH_CATCH;
35316;2;379;1;376;3;336;0;374;1;356;FISH_CATCH;
36331;2;380;1;377;3;337;0;375;1;357;FISH_CATCH;
37336;2;381;1;377;3;338;0;375;1;357;FISH_CATCH;
38352;2;382;1;378;3;339;0;376;1;357;FISH_CATCH;
39352;2;383;1;378;3;339;0;377;1;357;FISH_CATCH;
40367;2;384;1;378;3;339;0;378;1;358;FISH_CATCH;
41383;2;385;1;379;3;340;0;379;1;359;FISH_CATCH;
42383;2;386;1;380;3;341;0;380;1;360;FISH_CATCH;
43399;2;387;1;381;3;341;0;380;1;361;FISH_CATCH;
44414;2;388;1;381;3;342;0;380;1;362;FISH_CATCH;
45414;2;389;1;381;3;343;0;380;1;362;FISH_CATCH;
46430;2;390;1;382;3;344;0;380;1;363;FISH_CATCH;
47024;2;390;1;382;3;344;8;380;1;363;PLAYER_SWITCH;
47430;2;391;1;383;3;344;8;380;1;363;FISH_CATCH;
48445;2;392;1;384;3;345;8;381;1;363;FISH_CATCH;
49445;2;393;1;384;3;346;8;381;1;364;FISH_CATCH;
50445;2;394;1;385;3;347;8;382;1;365;FISH_CATCH;
51461;2;394;1;386;3;348;8;382;1;365;FISH_CATCH;
52477;2;394;1;387;3;348;8;382;1;365;FISH_CATCH;
53477;2;395;1;387;3;349;8;382;1;366;FISH_CATCH;
53867;2;395;1;387;3;349;4;382;1;366;PLAYER_SWITCH;
54492;2;395;1;388;3;350;4;383;1;366;FISH_CATCH;
