time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;5;2028;9;1984;4;2028;0;2015;8;2010;FISH_CATCH;
999;5;2028;9;1985;4;2029;0;2015;8;2010;FISH_CATCH;
2002;5;2029;9;1985;4;2029;0;2016;8;2010;FISH_CATCH;
3002;5;2029;9;1985;4;2029;0;2016;8;2011;FISH_CATCH;
3752;5;2029;9;1985;4;2029;9;2016;8;2011;PLAYER_SWITCH;
3850;2;2029;9;1985;4;2029;9;2016;8;2011;PLAYER_SWITCH;
4017;2;2030;9;1985;4;2029;9;2016;8;2012;FISH_CATCH;
4314;2;2030;3;1985;4;2029;9;2016;8;2012;PLAYER_SWITCH;
5017;2;2031;3;1985;4;2030;9;2017;8;2012;FISH_CATCH;
6026;2;2032;3;1986;4;2031;9;2017;8;2012;FISH_CATCH;
6651;2;2032;3;1986;4;2031;9;2017;3;2012;PLAYER_SWITCH;
7042;2;2033;3;1987;4;2032;9;2017;3;2012;FISH_CATCH;
8042;2;2034;3;1987;4;2032;9;2018;3;2012;FISH_CATCH;
8995;2;2034;3;1987;6;2032;9;2018;3;2012;PLAYER_SWITCH;
9057;2;2035;3;1988;6;2033;9;2019;3;2013;FISH_CATCH;
10057;2;2035;3;1989;6;2033;9;2020;3;2013;FISH_CATCH;
11057;2;2036;3;1990;6;2034;9;2020;3;2014;FISH_CATCH;
12073;2;2037;3;1991;6;2034;9;2020;3;2015;FISH_CATCH;
13088;2;2037;3;1992;6;2034;9;2021;3;2016;FISH_CATCH;
14104;2;2038;3;1993;6;2034;9;2021;3;2017;FISH_CATCH;
15104;2;2039;3;1993;6;2035;9;2022;3;2017;FISH_CATCH;
16104;2;2039;3;1994;6;2035;9;2022;3;2018;FISH_CATCH;
17120;2;2040;3;1994;6;2036;9;2022;3;2019;FISH_CATCH;
18120;2;2041;3;1994;6;2037;9;2022;3;2020;FISH_CATCH;
19135;2;2042;3;1994;6;2038;9;2023;3;2020;FISH_CATCH;
20151;2;2043;3;1995;6;2039;9;2023;3;2021;FISH_CATCH;
