time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;3;0;5;1;1;1;9;0;6;0;FISH_CATCH;
1001;3;1;5;1;1;2;9;0;6;0;FISH_CATCH;
2001;3;1;5;1;1;3;9;1;6;0;FISH_CATCH;
3005;3;1;5;1;1;4;9;1;6;0;FISH_CATCH;
3739;3;1;5;1;1;4;4;1;6;0;PLAYER_SWITCH;
4021;3;2;5;1;1;4;4;2;6;0;FISH_CATCH;
5036;3;3;5;1;1;4;4;3;6;0;FISH_CATCH;
6052;3;3;5;1;1;4;4;4;6;0;FISH_CATCH;
7068;3;4;5;2;1;5;4;4;6;0;FISH_CATCH;
7684;9;4;5;2;1;5;4;4;6;0;PLAYER_SWITCH;
7747;9;4;5;2;1;5;4;4;0;0;PLAYER_SWITCH;
8075;9;5;5;2;1;5;4;5;0;0;FISH_CATCH;
9090;9;5;5;2;1;5;4;5;0;0;FISH_CATCH;
10091;9;5;5;2;1;6;4;6;0;1;FISH_CATCH;
11106;9;5;5;2;1;6;4;7;0;2;FISH_CATCH;
12113;9;5;5;3;1;6;4;7;0;3;FISH_CATCH;
13113;9;5;5;3;1;6;4;7;0;3;FISH_CATCH;
13692;9;5;5;3;1;6;6;7;0;3;PLAYER_SWITCH;
13926;2;5;5;3;1;6;6;7;0;3;PLAYER_SWITCH;
14129;2;5;5;3;1;6;6;7;0;3;FISH_CATCH;
14426;2;5;5;3;9;6;6;7;0;3;PLAYER_SWITCH;
15145;2;6;5;4;9;6;6;7;0;4;FISH_CATCH;
16160;2;7;5;4;9;6;6;7;0;4;FISH_CATCH;
17113;2;7;5;4;9;6;6;7;8;4;PLAYER_SWITCH;
17160;2;8;5;4;9;7;6;8;8;4;FISH_CATCH;
17410;2;8;5;4;9;7;4;8;8;4;PLAYER_SWITCH;
18176;2;9;5;4;9;7;4;9;8;4;FISH_CATCH;
19176;2;10;5;4;9;7;4;9;8;5;FISH_CATCH;
20192;2;11;5;4;9;7;4;10;8;5;FISH_CATCH;
21207;2;11;5;4;9;7;4;10;8;5;FISH_CATCH;
22214;2;12;5;4;9;7;4;10;8;5;FISH_CATCH;
22547;2;12;5;4;3;7;4;10;8;5;PLAYER_SWITCH;
23000;2;12;5;4;3;7;4;10;0;5;PLAYER_SWITCH;
23141;2;12;1;4;3;7;4;10;0;5;PLAYER_SWITCH;
23219;2;12;1;4;3;7;4;10;0;6;FISH_CATCH;
24235;2;13;1;5;3;8;4;11;0;7;FISH_CATCH;
25235;2;13;1;6;3;9;4;12;0;8;FISH_CATCH;
26240;2;14;1;7;3;10;4;12;0;9;FISH_CATCH;
27240;2;14;1;8;3;11;4;12;0;10;FISH_CATCH;
27646;2;14;1;8;3;11;8;12;0;10;PLAYER_SWITCH;
28256;2;14;1;9;3;11;8;12;0;10;FISH_CATCH;
29146;2;14;1;9;3;11;8;12;5;10;PLAYER_SWITCH;
29271;2;14;1;10;3;11;8;12;5;10;FISH_CATCH;
