time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;8;449;7;457;4;476;2;441;3;479;FISH_CATCH;
1000;8;450;7;457;4;476;2;442;3;480;FISH_CATCH;
2015;8;451;7;458;4;476;2;443;3;480;FISH_CATCH;
2437;8;451;7;458;9;476;2;443;3;480;PLAYER_SWITCH;
3015;8;452;7;458;9;476;2;444;3;480;FISH_CATCH;
4015;8;453;7;459;9;477;2;445;3;480;FISH_CATCH;
5031;8;454;7;459;9;478;2;446;3;481;FISH_CATCH;
6031;8;455;7;459;9;479;2;447;3;481;FISH_CATCH;
7047;8;456;7;459;9;480;2;448;3;482;FISH_CATCH;
7593;8;456;1;459;9;480;2;448;3;482;PLAYER_SWITCH;
8062;8;457;1;459;9;480;2;449;3;483;FISH_CATCH;
9078;8;457;1;460;9;480;2;450;3;484;FISH_CATCH;
10078;8;458;1;460;9;481;2;450;3;485;FISH_CATCH;
11078;8;458;1;461;9;482;2;450;3;486;FISH_CATCH;
12093;8;459;1;462;9;483;2;451;3;486;FISH_CATCH;
13093;8;460;1;463;9;484;2;451;3;487;FISH_CATCH;
14094;8;461;1;464;9;485;2;451;3;488;FISH_CATCH;
15110;8;461;1;465;9;486;2;451;3;488;FISH_CATCH;
16110;8;462;1;466;9;487;2;452;3;489;FISH_CATCH;
17125;8;462;1;466;9;488;2;452;3;490;FISH_CATCH;
18125;8;463;1;466;9;488;2;453;3;491;FISH_CATCH;
19128;8;464;1;467;9;489;2;454;3;492;FISH_CATCH;
20144;8;465;1;467;9;490;2;454;3;493;FISH_CATCH;
21144;8;465;1;468;9;490;2;455;3;493;FISH_CATCH;
22160;8;466;1;469;9;491;2;455;3;494;FISH_CATCH;
23160;8;467;1;469;9;492;2;455;3;495;FISH_CATCH;
24161;8;468;1;469;9;493;2;455;3;496;FISH_CATCH;
25161;8;468;1;470;9;494;2;456;3;496;FISH_CATCH;
26177;8;469;1;471;9;494;2;457;3;497;FISH_CATCH;
27177;8;470;1;471;9;495;2;458;3;497;FISH_CATCH;
28192;8;471;1;471;9;496;2;458;3;498;FISH_CATCH;
29192;8;471;1;471;9;496;2;459;3;499;FISH_CATCH;
