time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;9;1713;1;1692;7;1736;4;1718;8;1770;FISH_CATCH;
993;9;1714;1;1693;7;1737;4;1719;8;1771;FISH_CATCH;
1993;9;1715;1;1694;7;1738;4;1720;8;1772;FISH_CATCH;
2993;9;1716;1;1695;7;1739;4;1721;8;1773;FISH_CATCH;
3993;9;1717;1;1696;7;1740;4;1721;8;1774;FISH_CATCH;
5008;9;1718;1;1697;7;1741;4;1721;8;1775;FISH_CATCH;
6024;9;1719;1;1698;7;1741;4;1722;8;1776;FISH_CATCH;
6555;9;1719;1;1698;2;1741;4;1722;8;1776;PLAYER_SWITCH;
7040;9;1720;1;1699;2;1742;4;1723;8;1776;FISH_CATCH;
7774;9;1720;1;1699;2;1742;6;1723;8;1776;PLAYER_SWITCH;
8055;9;1721;1;1699;2;1743;6;1723;8;1777;FISH_CATCH;
9055;9;1722;1;1700;2;1744;6;1724;8;1778;FISH_CATCH;
10071;9;1723;1;1701;2;1745;6;1724;8;1779;FISH_CATCH;
11078;9;1724;1;1702;2;1745;6;1725;8;1780;FISH_CATCH;
12084;9;1724;1;1703;2;1746;6;1726;8;1781;FISH_CATCH;
13084;9;1725;1;1704;2;1747;6;1727;8;1782;FISH_CATCH;
14084;9;1726;1;1705;2;1748;6;1727;8;1783;FISH_CATCH;
15084;9;1726;1;1705;2;1749;6;1728;8;1784;FISH_CATCH;
16100;9;1727;1;1706;2;1750;6;1729;8;1785;FISH_CATCH;
17100;9;1728;1;1706;2;1751;6;1730;8;1786;FISH_CATCH;
18115;9;1729;1;1707;2;1752;6;1731;8;1787;FISH_CATCH;
19115;9;1730;1;1708;2;1753;6;1732;8;1788;FISH_CATCH;
20115;9;1731;1;1708;2;1754;6;1733;8;1789;FISH_CATCH;
21115;9;1732;1;1709;2;1755;6;1734;8;1790;FISH_CATCH;
22131;9;1733;1;1710;2;1756;6;1735;8;1791;FISH_CATCH;
23147;9;1733;1;1711;2;1757;6;1736;8;1792;FISH_CATCH;
24147;9;1734;1;1712;2;1758;6;1737;8;1793;FISH_CATCH;
25147;9;1735;1;1713;2;1759;6;1738;8;1794;FISH_CATCH;
26162;9;1736;1;1714;2;1760;6;1739;8;1795;FISH_CATCH;
27163;9;1737;1;1714;2;1761;6;1740;8;1796;FISH_CATCH;
28163;9;1738;1;1715;2;1762;6;1741;8;1797;FISH_CATCH;
29178;9;1739;1;1716;2;1763;6;1742;8;1798;FISH_CATCH;
30178;9;1739;1;1717;2;1764;6;1743;8;1799;FISH_CATCH;
31194;9;1740;1;1718;2;1765;6;1744;8;1800;FISH_CATCH;
32194;9;1741;1;1719;2;1766;6;1745;8;1801;FISH_CATCH;
33194;9;1742;1;1719;2;1767;6;1745;8;1802;FISH_CATCH;
34194;9;1743;1;1720;2;1768;6;1746;8;1803;FISH_CATCH;
35210;9;1743;1;1721;2;1769;6;1747;8;1804;FISH_CATCH;
36225;9;1744;1;1722;2;1770;6;1748;8;1805;FISH_CATCH;
37225;9;1745;1;1723;2;1771;6;1749;8;1806;FISH_CATCH;
38227;9;1746;1;1724;2;1772;6;1750;8;1807;FISH_CATCH;
39227;9;1747;1;1725;2;1772;6;1751;8;1807;FISH_CATCH;
40243;9;1748;1;1726;2;1773;6;1752;8;1808;FISH_CATCH;
41243;9;1749;1;1727;2;1774;6;1753;8;1809;FISH_CATCH;
42243;9;1750;1;1728;2;1775;6;1754;8;1810;FISH_CATCH;
43243;9;1751;1;1729;2;1776;6;1755;8;1811;FISH_CATCH;
44259;9;1752;1;1729;2;1777;6;1756;8;1812;FISH_CATCH;
45260;9;1753;1;1729;2;1778;6;1757;8;1813;FISH_CATCH;
46275;9;1753;1;1729;2;1779;6;1757;8;1814;FISH_CATCH;
47276;9;1754;1;1730;2;1779;6;1757;8;1815;FISH_CATCH;
48291;9;1755;1;1731;2;1779;6;1758;8;1816;FISH_CATCH;
49291;9;1756;1;1732;2;1780;6;1759;8;1816;FISH_CATCH;
50291;9;1757;1;1733;2;1781;6;1760;8;1817;FISH_CATCH;
51291;9;1758;1;1734;2;1782;6;1761;8;1817;FISH_CATCH;
52307;9;1759;1;1734;2;1783;6;1762;8;1817;FISH_CATCH;
53322;9;1760;1;1735;2;1784;6;1763;8;1818;FISH_CATCH;
54322;9;1761;1;1736;2;1785;6;1764;8;1819;FISH_CATCH;
55330;9;1762;1;1736;2;1785;6;1765;8;1820;FISH_CATCH;
56330;9;1763;1;1737;2;1786;6;1765;8;1821;FISH_CATCH;
57346;9;1764;1;1738;2;1787;6;1766;8;1821;FISH_CATCH;
58346;9;1765;1;1739;2;1787;6;1767;8;1822;FISH_CATCH;
59362;9;1766;1;1740;2;1788;6;1768;8;1823;FISH_CATCH;
60377;9;1767;1;1741;2;1789;6;1769;8;1824;FISH_CATCH;
61393;9;1768;1;1742;2;1789;6;1770;8;1825;FISH_CATCH;
62393;9;1768;1;1743;2;1790;6;1771;8;1826;FISH_CATCH;
63393;9;1769;1;1744;2;1791;6;1772;8;1827;FISH_CATCH;
64408;9;1770;1;1745;2;1792;6;1773;8;1828;FISH_CATCH;
65417;9;1771;1;1746;2;1793;6;1774;8;1829;FISH_CATCH;
66420;9;1772;1;1747;2;1794;6;1775;8;1830;FISH_CATCH;
67421;9;1773;1;1748;2;1795;6;1776;8;1830;FISH_CATCH;
68436;9;1774;1;1749;2;1796;6;1777;8;1831;FISH_CATCH;
69436;9;1775;1;1750;2;1796;6;1777;8;1832;FISH_CATCH;
70440;9;1776;1;1751;2;1797;6;1777;8;1833;FISH_CATCH;
71455;9;1777;1;1752;2;1798;6;1778;8;1834;FISH_CATCH;
72455;9;1778;1;1753;2;1799;6;1779;8;1835;FISH_CATCH;
73471;9;1779;1;1754;2;1800;6;1780;8;1836;FISH_CATCH;
74471;9;1780;1;1755;2;1801;6;1781;8;1837;FISH_CATCH;
75041;9;1780;1;1755;2;1801;6;1781;8;1837;ROUND_END;
