time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;2;74;8;72;3;81;5;75;6;76;FISH_CATCH;
1000;2;74;8;72;3;81;5;76;6;77;FISH_CATCH;
2000;2;74;8;73;3;81;5;76;6;78;FISH_CATCH;
2062;2;74;8;73;6;81;5;76;6;78;PLAYER_SWITCH;
3015;2;74;8;74;6;81;5;76;6;79;FISH_CATCH;
3078;7;74;8;74;6;81;5;76;6;79;PLAYER_SWITCH;
3203;7;74;8;74;6;81;3;76;6;79;PLAYER_SWITCH;
4015;7;75;8;74;6;81;3;77;6;80;FISH_CATCH;
5031;7;76;8;75;6;82;3;78;6;80;FISH_CATCH;
6047;7;77;8;76;6;83;3;78;6;81;FISH_CATCH;
7047;7;78;8;77;6;83;3;79;6;82;FISH_CATCH;
8062;7;79;8;78;6;84;3;79;6;83;FISH_CATCH;
9078;7;79;8;79;6;85;3;80;6;83;FISH_CATCH;
10078;7;80;8;80;6;85;3;80;6;83;FISH_CATCH;
11093;7;80;8;80;6;85;3;80;6;84;FISH_CATCH;
12093;7;81;8;81;6;86;3;81;6;85;FISH_CATCH;
13109;7;82;8;82;6;87;3;81;6;85;FISH_CATCH;
14125;7;83;8;83;6;88;3;81;6;86;FISH_CATCH;
15125;7;84;8;84;6;89;3;82;6;86;FISH_CATCH;
16125;7;84;8;85;6;89;3;83;6;87;FISH_CATCH;
17140;7;85;8;86;6;89;3;83;6;88;FISH_CATCH;
18140;7;85;8;87;6;90;3;83;6;88;FISH_CATCH;
18172;7;85;8;87;1;90;3;83;6;88;PLAYER_SWITCH;
19156;7;86;8;88;1;90;3;84;6;89;FISH_CATCH;
20171;7;87;8;89;1;90;3;85;6;90;FISH_CATCH;
21187;7;87;8;90;1;90;3;85;6;91;FISH_CATCH;
22000;7;87;8;90;8;90;3;85;6;91;PLAYER_SWITCH;
22187;7;88;8;91;8;90;3;85;6;92;FISH_CATCH;
23197;7;89;8;91;8;91;3;85;6;93;FISH_CATCH;
24212;7;90;8;92;8;92;3;86;6;94;FISH_CATCH;
25228;7;90;8;93;8;93;3;86;6;95;FISH_CATCH;
25228;7;90;3;93;8;93;3;86;6;95;PLAYER_SWITCH;
26244;7;91;3;94;8;94;3;87;6;96;FISH_CATCH;
27259;7;92;3;94;8;95;3;87;6;97;FISH_CATCH;
28275;7;93;3;94;8;96;3;88;6;98;FISH_CATCH;
29275;7;93;3;94;8;96;3;88;6;99;FISH_CATCH;
30291;7;94;3;94;8;97;3;88;6;100;FISH_CATCH;
31028;7;94;7;94;8;97;3;88;6;100;PLAYER_SWITCH;
31293;7;95;7;95;8;97;3;88;6;101;FISH_CATCH;
32309;7;96;7;96;8;98;3;88;6;102;FISH_CATCH;
33325;7;96;7;97;8;99;3;88;6;103;FISH_CATCH;
34340;7;97;7;98;8;99;3;88;6;104;FISH_CATCH;
35356;7;97;7;98;8;100;3;89;6;105;FISH_CATCH;
36168;7;97;7;98;8;100;8;89;6;105;PLAYER_SWITCH;
36358;7;97;7;98;8;101;8;90;6;106;FISH_CATCH;
36795;1;97;7;98;8;101;8;90;6;106;PLAYER_SWITCH;
37373;1;98;7;99;8;102;8;91;6;107;FISH_CATCH;
38389;1;98;7;100;8;103;8;92;6;108;FISH_CATCH;
39389;1;98;7;100;8;104;8;92;6;108;FISH_CATCH;
40217;9;98;7;100;8;104;8;92;6;108;PLAYER_SWITCH;
40405;9;99;7;101;8;105;8;93;6;109;FISH_CATCH;
41407;9;100;7;102;8;106;8;94;6;110;FISH_CATCH;
42422;9;101;7;103;8;106;8;95;6;111;FISH_CATCH;
43438;9;102;7;104;8;107;8;96;6;111;FISH_CATCH;
44438;9;103;7;105;8;108;8;96;6;112;FISH_CATCH;
45438;9;103;7;106;8;109;8;97;6;113;FISH_CATCH;
46438;9;103;7;106;8;110;8;97;6;114;FISH_CATCH;
47445;9;104;7;106;8;111;8;98;6;115;FISH_CATCH;
48461;9;104;7;107;8;112;8;99;6;116;FISH_CATCH;
49476;9;105;7;108;8;113;8;99;6;117;FISH_CATCH;
50476;9;106;7;109;8;114;8;100;6;118;FISH_CATCH;
51478;9;107;7;109;8;114;8;101;6;118;FISH_CATCH;
52478;9;108;7;110;8;115;8;102;6;119;FISH_CATCH;
53478;9;109;7;111;8;116;8;102;6;119;FISH_CATCH;
54478;9;110;7;111;8;117;8;103;6;120;FISH_CATCH;
55494;9;110;7;112;8;118;8;104;6;121;FISH_CATCH;
56087;9;110;3;112;8;118;8;104;6;121;PLAYER_SWITCH;
56509;9;111;3;112;8;118;8;104;6;122;FISH_CATCH;
57515;9;112;3;112;8;118;8;105;6;123;FISH_CATCH;
58516;9;113;3;113;8;119;8;106;6;124;FISH_CATCH;
59531;9;114;3;114;8;119;8;107;6;125;FISH_CATCH;
60531;9;114;3;115;8;120;8;108;6;126;FISH_CATCH;
61547;9;115;3;115;8;120;8;108;6;127;FISH_CATCH;
62547;9;116;3;116;8;121;8;109;6;128;FISH_CATCH;
63562;9;116;3;116;8;122;8;109;6;129;FISH_CATCH;
64562;9;117;3;116;8;122;8;110;6;129;FISH_CATCH;
65578;9;117;3;117;8;122;8;110;6;130;FISH_CATCH;
66578;9;118;3;117;8;122;8;111;6;131;FISH_CATCH;
67578;9;119;3;118;8;123;8;112;6;132;FISH_CATCH;
68594;9;120;3;119;8;123;8;113;6;133;FISH_CATCH;
69609;9;121;3;119;8;124;8;114;6;134;FISH_CATCH;
70422;9;121;5;119;8;124;8;114;6;134;PLAYER_SWITCH;
70609;9;121;5;119;8;125;8;115;6;135;FISH_CATCH;
71625;9;121;5;120;8;126;8;115;6;136;FISH_CATCH;
72625;9;122;5;121;8;127;8;116;6;137;FISH_CATCH;
73640;9;123;5;122;8;127;8;116;6;137;FISH_CATCH;
74640;9;124;5;123;8;128;8;117;6;138;FISH_CATCH;
75656;9;125;5;124;8;129;8;118;6;139;FISH_CATCH;
76656;9;126;5;124;8;130;8;118;6;139;FISH_CATCH;
77656;9;127;5;125;8;130;8;119;6;140;FISH_CATCH;
78672;9;127;5;125;8;131;8;120;6;141;FISH_CATCH;
79687;9;127;5;126;8;132;8;121;6;141;FISH_CATCH;
80687;9;128;5;127;8;133;8;122;6;141;FISH_CATCH;
81687;9;128;5;128;8;134;8;123;6;142;FISH_CATCH;
82703;9;128;5;129;8;135;8;123;6;143;FISH_CATCH;
83703;9;129;5;129;8;136;8;124;6;144;FISH_CATCH;
84703;9;130;5;130;8;137;8;125;6;145;FISH_CATCH;
85703;9;131;5;131;8;138;8;126;6;145;FISH_CATCH;
86719;9;131;5;131;8;139;8;127;6;146;FISH_CATCH;
87734;9;132;5;131;8;140;8;128;6;147;FISH_CATCH;
88750;9;133;5;132;8;140;8;129;6;148;FISH_CATCH;
89765;9;133;5;133;8;141;8;129;6;149;FISH_CATCH;
90047;9;133;5;133;8;141;8;129;6;149;ROUND_END;
