time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;8;306;5;320;4;338;0;311;1;336;FISH_CATCH;
999;8;306;5;320;4;338;0;312;1;336;FISH_CATCH;
1999;8;306;5;320;4;339;0;312;1;337;FISH_CATCH;
2999;8;306;5;320;4;340;0;312;1;338;FISH_CATCH;
3223;3;306;5;320;4;340;0;312;1;338;PLAYER_SWITCH;
4015;3;306;5;320;4;340;0;313;1;339;FISH_CATCH;
4249;3;306;2;320;4;340;0;313;1;339;PLAYER_SWITCH;
5021;3;307;2;321;4;341;0;314;1;340;FISH_CATCH;
6037;3;308;2;321;4;341;0;314;1;341;FISH_CATCH;
7037;3;309;2;322;4;342;0;314;1;341;FISH_CATCH;
7818;3;309;2;322;8;342;0;314;1;341;PLAYER_SWITCH;
8052;3;310;2;323;8;342;0;315;1;342;FISH_CATCH;
8271;3;310;2;323;8;342;9;315;1;342;PLAYER_SWITCH;
9052;3;311;2;324;8;342;9;315;1;342;FISH_CATCH;
10068;3;312;2;324;8;343;9;315;1;343;FISH_CATCH;
11084;3;313;2;324;8;344;9;315;1;344;FISH_CATCH;
12084;3;314;2;325;8;345;9;315;1;345;FISH_CATCH;
13084;3;314;2;326;8;345;9;315;1;345;FISH_CATCH;
14084;3;315;2;327;8;345;9;316;1;346;FISH_CATCH;
15099;3;315;2;328;8;345;9;316;1;347;FISH_CATCH;
16099;3;315;2;328;8;345;9;316;1;347;FISH_CATCH;
16521;3;315;2;328;4;345;9;316;1;347;PLAYER_SWITCH;
17115;3;316;2;329;4;345;9;317;1;347;FISH_CATCH;
18131;3;317;2;330;4;346;9;317;1;348;FISH_CATCH;
19141;3;317;2;331;4;347;9;318;1;349;FISH_CATCH;
20141;3;317;2;332;4;348;9;318;1;349;FISH_CATCH;
21156;3;318;2;333;4;348;9;318;1;349;FISH_CATCH;
22156;3;319;2;334;4;348;9;319;1;350;FISH_CATCH;
23172;3;320;2;335;4;348;9;319;1;351;FISH_CATCH;
23985;3;320;2;335;4;348;0;319;1;351;PLAYER_SWITCH;
24188;3;321;2;335;4;348;0;319;1;352;FISH_CATCH;
25203;3;322;2;336;4;348;0;319;1;352;FISH_CATCH;
26203;3;322;2;336;4;349;0;319;1;353;FISH_CATCH;
27219;3;323;2;336;4;350;0;320;1;354;FISH_CATCH;
28235;3;323;2;337;4;350;0;321;1;355;FISH_CATCH;
29250;3;323;2;338;4;350;0;322;1;356;FISH_CATCH;
29860;3;323;2;338;5;350;0;322;1;356;PLAYER_SWITCH;
30266;3;324;2;338;5;350;0;322;1;356;FISH_CATCH;
31281;3;324;2;338;5;350;0;323;1;357;FISH_CATCH;
32297;3;324;2;338;5;350;0;324;1;358;FISH_CATCH;
33297;3;324;2;338;5;351;0;324;1;358;FISH_CATCH;
34297;3;325;2;338;5;351;0;325;1;359;FISH_CATCH;
35313;3;326;2;339;5;351;0;326;1;360;FISH_CATCH;
35938;3;326;2;339;4;351;0;326;1;360;PLAYER_SWITCH;
36328;3;327;2;340;4;352;0;326;1;361;FISH_CATCH;
37344;3;328;2;340;4;352;0;326;1;362;FISH_CATCH;
38344;3;328;2;340;4;353;0;327;1;363;FISH_CATCH;
39359;3;329;2;340;4;353;0;327;1;363;FISH_CATCH;
40359;3;330;2;340;4;354;0;327;1;363;FISH_CATCH;
41375;3;330;2;340;4;355;0;328;1;363;FISH_CATCH;
42375;3;331;2;341;4;355;0;328;1;363;FISH_CATCH;
43379;3;332;2;342;4;355;0;328;1;363;FISH_CATCH;
44394;3;332;2;343;4;356;0;329;1;363;FISH_CATCH;
45394;3;333;2;344;4;356;0;330;1;363;FISH_CATCH;
46410;3;333;2;345;4;356;0;331;1;363;FISH_CATCH;
47425;3;333;2;346;4;356;0;332;1;363;FISH_CATCH;
48441;3;334;2;346;4;357;0;333;1;364;FISH_CATCH;
49457;3;335;2;347;4;358;0;333;1;364;FISH_CATCH;
50472;3;335;2;348;4;358;0;333;1;365;FISH_CATCH;
