time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;4;1984;2;1997;8;2042;0;1998;5;2082;FISH_CATCH;
984;4;1984;2;1997;8;2043;0;1999;5;2082;FISH_CATCH;
1999;4;1984;2;1997;8;2043;0;1999;5;2083;FISH_CATCH;
2859;4;1984;2;1997;1;2043;0;1999;5;2083;PLAYER_SWITCH;
2999;4;1985;2;1998;1;2043;0;1999;5;2084;FISH_CATCH;
3062;8;1985;2;1998;1;2043;0;1999;5;2084;PLAYER_SWITCH;
3765;8;1985;2;1998;1;2043;9;1999;5;2084;PLAYER_SWITCH;
3999;8;1986;2;1998;1;2043;9;1999;5;2084;FISH_CATCH;
4781;8;1986;2;1998;7;2043;9;1999;5;2084;PLAYER_SWITCH;
5000;8;1986;2;1998;7;2044;9;1999;5;2084;FISH_CATCH;
5421;8;1986;6;1998;7;2044;9;1999;5;2084;PLAYER_SWITCH;
6015;8;1987;6;1999;7;2044;9;1999;5;2085;FISH_CATCH;
7031;8;1987;6;1999;7;2045;9;1999;5;2085;FISH_CATCH;
8046;8;1987;6;1999;7;2046;9;1999;5;2085;FISH_CATCH;
8250;4;1987;6;1999;7;2046;9;1999;5;2085;PLAYER_SWITCH;
9046;4;1988;6;2000;7;2047;9;2000;5;2085;FISH_CATCH;
10047;4;1989;6;2001;7;2047;9;2001;5;2085;FISH_CATCH;
11047;4;1989;6;2002;7;2047;9;2002;5;2086;FISH_CATCH;
12047;4;1989;6;2002;7;2048;9;2002;5;2087;FISH_CATCH;
13062;4;1989;6;2003;7;2049;9;2003;5;2088;FISH_CATCH;
13906;8;1989;6;2003;7;2049;9;2003;5;2088;PLAYER_SWITCH;
14078;8;1989;6;2003;7;2050;9;2004;5;2088;FISH_CATCH;
15094;8;1989;6;2003;7;2050;9;2005;5;2088;FISH_CATCH;
15625;8;1989;6;2003;3;2050;9;2005;5;2088;PLAYER_SWITCH;
16109;8;1989;6;2003;3;2050;9;2005;5;2088;FISH_CATCH;
17125;8;1989;6;2004;3;2050;9;2006;5;2088;FISH_CATCH;
17281;1;1989;6;2004;3;2050;9;2006;5;2088;PLAYER_SWITCH;
18125;1;1989;6;2005;3;2051;9;2006;5;2089;FISH_CATCH;
19141;1;1989;6;2006;3;2052;9;2006;5;2089;FISH_CATCH;
20156;1;1990;6;2006;3;2052;9;2007;5;2089;FISH_CATCH;
20859;1;1990;6;2006;8;2052;9;2007;5;2089;PLAYER_SWITCH;
21172;1;1990;6;2007;8;2052;9;2008;5;2090;FISH_CATCH;
21703;7;1990;6;2007;8;2052;9;2008;5;2090;PLAYER_SWITCH;
22187;7;1991;6;2008;8;2052;9;2008;5;2090;FISH_CATCH;
23203;7;1992;6;2008;8;2052;9;2008;5;2091;FISH_CATCH;
24203;7;1992;6;2008;8;2052;9;2009;5;2092;FISH_CATCH;
25219;7;1992;6;2008;8;2052;9;2010;5;2092;FISH_CATCH;
26219;7;1992;6;2008;8;2053;9;2011;5;2093;FISH_CATCH;
26766;7;1992;6;2008;2;2053;9;2011;5;2093;PLAYER_SWITCH;
27234;7;1992;6;2009;2;2053;9;2012;5;2094;FISH_CATCH;
28234;7;1993;6;2010;2;2054;9;2013;5;2094;FISH_CATCH;
28469;7;1993;6;2010;8;2054;9;2013;5;2094;PLAYER_SWITCH;
29234;7;1994;6;2011;8;2055;9;2014;5;2095;FISH_CATCH;
30250;7;1994;6;2012;8;2055;9;2014;5;2095;FISH_CATCH;
31250;7;1995;6;2013;8;2055;9;2015;5;2096;FISH_CATCH;
31953;7;1995;6;2013;4;2055;9;2015;5;2096;PLAYER_SWITCH;
32266;7;1995;6;2014;4;2055;9;2016;5;2097;FISH_CATCH;
33266;7;1996;6;2015;4;2055;9;2016;5;2098;FISH_CATCH;
34266;7;1997;6;2015;4;2055;9;2017;5;2098;FISH_CATCH;
35281;7;1998;6;2015;4;2056;9;2017;5;2099;FISH_CATCH;
35469;7;1998;6;2015;8;2056;9;2017;5;2099;PLAYER_SWITCH;
36290;7;1998;6;2015;8;2056;9;2017;5;2100;FISH_CATCH;
37305;7;1999;6;2016;8;2056;9;2017;5;2101;FISH_CATCH;
38321;7;1999;6;2016;8;2057;9;2017;5;2101;FISH_CATCH;
39337;7;2000;6;2016;8;2058;9;2018;5;2101;FISH_CATCH;
40352;7;2000;6;2016;8;2059;9;2019;5;2101;FISH_CATCH;
41368;7;2000;6;2016;8;2060;9;2019;5;2102;FISH_CATCH;
42383;7;2001;6;2017;8;2061;9;2020;5;2102;FISH_CATCH;
43383;7;2001;6;2018;8;2061;9;2020;5;2102;FISH_CATCH;
44399;7;2002;6;2018;8;2062;9;2020;5;2102;FISH_CATCH;
45415;7;2002;6;2018;8;2063;9;2020;5;2103;FISH_CATCH;
46415;7;2002;6;2018;8;2063;9;2020;5;2104;FISH_CATCH;
47415;7;2002;6;2018;8;2064;9;2020;5;2105;FISH_CATCH;
48415;7;2002;6;2018;8;2064;9;2021;5;2106;FISH_CATCH;
49430;7;2002;6;2018;8;2064;9;2021;5;2106;FISH_CATCH;
50430;7;2003;6;2018;8;2065;9;2022;5;2107;FISH_CATCH;
51446;7;2004;6;2019;8;2066;9;2022;5;2107;FISH_CATCH;
52462;7;2005;6;2019;8;2066;9;2023;5;2107;FISH_CATCH;
53462;7;2006;6;2019;8;2067;9;2023;5;2107;FISH_CATCH;
54471;7;2007;6;2019;8;2068;9;2023;5;2108;FISH_CATCH;
55486;7;2008;6;2020;8;2069;9;2023;5;2109;FISH_CATCH;
55518;7;2008;2;2020;8;2069;9;2023;5;2109;PLAYER_SWITCH;
56486;7;2008;2;2021;8;2070;9;2023;5;2110;FISH_CATCH;
57502;7;2008;2;2021;8;2070;9;2024;5;2110;FISH_CATCH;
58502;7;2008;2;2022;8;2071;9;2024;5;2110;FISH_CATCH;
59502;7;2009;2;2022;8;2071;9;2024;5;2110;FISH_CATCH;
60518;7;2009;2;2022;8;2071;9;2024;5;2111;FISH_CATCH;
61518;7;2009;2;2023;8;2072;9;2025;5;2112;FISH_CATCH;
62526;7;2010;2;2023;8;2073;9;2026;5;2113;FISH_CATCH;
63542;7;2010;2;2024;8;2074;9;2027;5;2113;FISH_CATCH;
64542;7;2011;2;2025;8;2075;9;2027;5;2114;FISH_CATCH;
65542;7;2012;2;2026;8;2076;9;2028;5;2114;FISH_CATCH;
66542;7;2012;2;2026;8;2077;9;2029;5;2114;FISH_CATCH;
67557;7;2012;2;2027;8;2078;9;2029;5;2114;FISH_CATCH;
68557;7;2012;2;2027;8;2079;9;2030;5;2114;FISH_CATCH;
69573;7;2013;2;2027;8;2080;9;2031;5;2114;FISH_CATCH;
70573;7;2014;2;2028;8;2080;9;2032;5;2115;FISH_CATCH;
71575;7;2014;2;2029;8;2080;9;2032;5;2115;FISH_CATCH;
72575;7;2014;2;2029;8;2080;9;2033;5;2116;FISH_CATCH;
73590;7;2014;2;2029;8;2081;9;2034;5;2117;FISH_CATCH;
74606;7;2014;2;2029;8;2082;9;2034;5;2118;FISH_CATCH;
75606;7;2015;2;2029;8;2083;9;2034;5;2118;FISH_CATCH;
76621;7;2015;2;2030;8;2083;9;2035;5;2118;FISH_CATCH;
77622;7;2015;2;2031;8;2084;9;2036;5;2118;FISH_CATCH;
78637;7;2016;2;2031;8;2085;9;2037;5;2119;FISH_CATCH;
79637;7;2016;2;2031;8;2085;9;2038;5;2120;FISH_CATCH;
80653;7;2016;2;2031;8;2085;9;2039;5;2121;FISH_CATCH;
81653;7;2016;2;2032;8;2085;9;2039;5;2121;FISH_CATCH;
82668;7;2017;2;2033;8;2086;9;2040;5;2121;FISH_CATCH;
83673;7;2018;2;2033;8;2086;9;2040;5;2122;FISH_CATCH;
84673;7;2019;2;2034;8;2087;9;2041;5;2123;FISH_CATCH;
85673;7;2020;2;2034;8;2088;9;2041;5;2124;FISH_CATCH;
86673;7;2021;2;2034;8;2088;9;2042;5;2125;FISH_CATCH;
87688;7;2022;2;2034;8;2088;9;2042;5;2125;FISH_CATCH;
88688;7;2022;2;2034;8;2088;9;2043;5;2126;FISH_CATCH;
89688;7;2022;2;2034;8;2089;9;2044;5;2126;FISH_CATCH;
90688;7;2022;2;2035;8;2090;9;2045;5;2126;FISH_CATCH;
91688;7;2022;2;2036;8;2090;9;2045;5;2126;FISH_CATCH;
92704;7;2023;2;2036;8;2091;9;2045;5;2126;FISH_CATCH;
93704;7;2023;2;2037;8;2091;9;2045;5;2127;FISH_CATCH;
94720;7;2023;2;2038;8;2091;9;2045;5;2128;FISH_CATCH;
95726;7;2023;2;2039;8;2091;9;2046;5;2128;FISH_CATCH;
96726;7;2024;2;2040;8;2092;9;2047;5;2129;FISH_CATCH;
97741;7;2024;2;2040;8;2093;9;2047;5;2129;FISH_CATCH;
98757;7;2024;2;2040;8;2093;9;2047;5;2129;FISH_CATCH;
99757;7;2024;2;2040;8;2094;9;2048;5;2130;FISH_CATCH;
100757;7;2024;2;2040;8;2094;9;2048;5;2131;FISH_CATCH;
101757;7;2024;2;2040;8;2094;9;2048;5;2132;FISH_CATCH;
102773;7;2024;2;2041;8;2095;9;2049;5;2132;FISH_CATCH;
103788;7;2024;2;2041;8;2095;9;2049;5;2133;FISH_CATCH;
104788;7;2025;2;2041;8;2096;9;2049;5;2133;FISH_CATCH;
105038;7;2025;2;2041;8;2096;9;2049;5;2133;ROUND_END;
