time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;0;600;4;615;7;583;3;595;1;605;FISH_CATCH;
993;0;601;4;616;7;584;3;596;1;606;FISH_CATCH;
1995;0;602;4;616;7;584;3;597;1;607;FISH_CATCH;
3011;0;603;4;617;7;585;3;598;1;608;FISH_CATCH;
4011;0;604;4;618;7;585;3;599;1;608;FISH_CATCH;
4558;0;604;5;618;7;585;3;599;1;608;PLAYER_SWITCH;
5027;0;605;5;619;7;586;3;600;1;609;FISH_CATCH;
6027;0;606;5;620;7;587;3;601;1;610;FISH_CATCH;
7042;0;607;5;621;7;588;3;602;1;611;FISH_CATCH;
8058;0;607;5;622;7;589;3;603;1;612;FISH_CATCH;
9073;0;608;5;623;7;589;3;604;1;613;FISH_CATCH;
10073;0;609;5;624;7;590;3;605;1;613;FISH_CATCH;
11089;0;610;5;624;7;591;3;606;1;614;FISH_CATCH;
12105;0;611;5;624;7;591;3;607;1;615;FISH_CATCH;
13058;0;611;5;624;1;591;3;607;1;615;PLAYER_SWITCH;
13105;0;612;5;625;1;592;3;608;1;616;FISH_CATCH;
14120;0;613;5;626;1;593;3;609;1;617;FISH_CATCH;
15120;0;614;5;626;1;594;3;610;1;618;FISH_CATCH;
16136;0;615;5;627;1;594;3;611;1;619;FISH_CATCH;
17136;0;616;5;627;1;595;3;612;1;620;FISH_CATCH;
18136;0;616;5;628;1;596;3;613;1;621;FISH_CATCH;
18698;9;616;5;628;1;596;3;613;1;621;PLAYER_SWITCH;
18745;9;616;4;628;1;596;3;613;1;621;PLAYER_SWITCH;
19152;9;617;4;629;1;597;3;614;1;622;FISH_CATCH;
20152;9;618;4;630;1;598;3;615;1;623;FISH_CATCH;
21152;9;619;4;631;1;599;3;616;1;624;FISH_CATCH;
22167;9;620;4;632;1;600;3;617;1;625;FISH_CATCH;
23167;9;621;4;633;1;601;3;618;1;626;FISH_CATCH;
24167;9;622;4;634;1;602;3;618;1;627;FISH_CATCH;
25183;9;623;4;635;1;603;3;619;1;628;FISH_CATCH;
26198;9;624;4;636;1;604;3;620;1;629;FISH_CATCH;
27214;9;624;4;636;1;605;3;621;1;630;FISH_CATCH;
28214;9;625;4;637;1;606;3;622;1;630;FISH_CATCH;
29230;9;626;4;638;1;607;3;622;1;631;FISH_CATCH;
30245;9;627;4;639;1;608;3;623;1;632;FISH_CATCH;
31261;9;627;4;640;1;609;3;624;1;633;FISH_CATCH;
32261;9;627;4;640;1;610;3;625;1;634;FISH_CATCH;
33277;9;627;4;641;1;611;3;626;1;635;FISH_CATCH;
34277;9;628;4;642;1;612;3;626;1;636;FISH_CATCH;
35283;9;629;4;643;1;613;3;627;1;637;FISH_CATCH;
36299;9;630;4;643;1;613;3;628;1;638;FISH_CATCH;
37314;9;631;4;644;1;614;3;629;1;639;FISH_CATCH;
38314;9;632;4;645;1;615;3;630;1;640;FISH_CATCH;
39330;9;633;4;646;1;616;3;630;1;641;FISH_CATCH;
40346;9;634;4;647;1;617;3;631;1;642;FISH_CATCH;
41361;9;635;4;648;1;618;3;632;1;643;FISH_CATCH;
42361;9;635;4;649;1;619;3;633;1;644;FISH_CATCH;
