time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;7;694;4;705;1;676;9;690;3;698;FISH_CATCH;
1000;7;695;4;706;1;676;9;691;3;699;FISH_CATCH;
2015;7;696;4;707;1;677;9;692;3;700;FISH_CATCH;
3015;7;696;4;708;1;678;9;693;3;701;FISH_CATCH;
4015;7;697;4;709;1;679;9;694;3;702;FISH_CATCH;
5015;7;698;4;710;1;680;9;695;3;702;FISH_CATCH;
6023;7;699;4;711;1;681;9;696;3;703;FISH_CATCH;
7023;7;700;4;712;1;682;9;697;3;704;FISH_CATCH;
7398;7;700;9;712;1;682;9;697;3;704;PLAYER_SWITCH;
8023;7;701;9;713;1;683;9;698;3;704;FISH_CATCH;
9023;7;702;9;713;1;683;9;699;3;705;FISH_CATCH;
10039;7;703;9;714;1;684;9;700;3;705;FISH_CATCH;
10586;7;703;9;714;6;684;9;700;3;705;PLAYER_SWITCH;
10840;7;703;0;714;6;684;9;700;3;705;PLAYER_SWITCH;
11054;7;704;0;715;6;685;9;700;3;706;FISH_CATCH;
11429;0;704;0;715;6;685;9;700;3;706;PLAYER_SWITCH;
12054;0;704;0;716;6;686;9;701;3;707;FISH_CATCH;
13070;0;705;0;717;6;686;9;702;3;708;FISH_CATCH;
14086;0;706;0;718;6;687;9;703;3;709;FISH_CATCH;
15086;0;707;0;719;6;688;9;704;3;710;FISH_CATCH;
16086;0;707;0;720;6;689;9;705;3;711;FISH_CATCH;
17101;0;708;0;721;6;690;9;706;3;712;FISH_CATCH;
18117;0;709;0;721;6;691;9;707;3;713;FISH_CATCH;
19132;0;710;0;722;6;692;9;708;3;714;FISH_CATCH;
20148;0;711;0;723;6;693;9;709;3;715;FISH_CATCH;
21152;0;712;0;724;6;694;9;710;3;716;FISH_CATCH;
22167;0;713;0;725;6;695;9;711;3;717;FISH_CATCH;
23168;0;713;0;726;6;695;9;711;3;718;FISH_CATCH;
24183;0;714;0;727;6;696;9;712;3;719;FISH_CATCH;
25183;0;715;0;728;6;697;9;713;3;720;FISH_CATCH;
26199;0;715;0;729;6;698;9;714;3;721;FISH_CATCH;
26511;9;715;0;729;6;698;9;714;3;721;PLAYER_SWITCH;
27199;9;716;0;730;6;699;9;715;3;722;FISH_CATCH;
28199;9;717;0;731;6;700;9;716;3;723;FISH_CATCH;
29214;9;718;0;732;6;701;9;717;3;724;FISH_CATCH;
