time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;4;2114;1;2138;0;2132;6;2094;9;2126;FISH_CATCH;
999;4;2114;1;2139;0;2133;6;2094;9;2126;FISH_CATCH;
2004;4;2115;1;2140;0;2134;6;2094;9;2126;FISH_CATCH;
2707;4;2115;1;2140;0;2134;6;2094;0;2126;PLAYER_SWITCH;
3004;4;2116;1;2141;0;2135;6;2095;0;2126;FISH_CATCH;
4020;4;2117;1;2141;0;2136;6;2095;0;2127;FISH_CATCH;
4707;4;2117;8;2141;0;2136;6;2095;0;2127;PLAYER_SWITCH;
5020;4;2118;8;2141;0;2137;6;2095;0;2128;FISH_CATCH;
5348;8;2118;8;2141;0;2137;6;2095;0;2128;PLAYER_SWITCH;
6029;8;2118;8;2141;0;2137;6;2096;0;2129;FISH_CATCH;
7030;8;2118;8;2141;0;2138;6;2096;0;2129;FISH_CATCH;
7936;4;2118;8;2141;0;2138;6;2096;0;2129;PLAYER_SWITCH;
8050;4;2119;8;2141;0;2138;6;2097;0;2130;FISH_CATCH;
8998;4;2119;2;2141;0;2138;6;2097;0;2130;PLAYER_SWITCH;
9061;4;2120;2;2142;0;2138;6;2097;0;2131;FISH_CATCH;
9780;4;2120;2;2142;0;2138;4;2097;0;2131;PLAYER_SWITCH;
10061;4;2120;2;2142;0;2139;4;2098;0;2131;FISH_CATCH;
10186;4;2120;2;2142;8;2139;4;2098;0;2131;PLAYER_SWITCH;
11076;4;2121;2;2142;8;2140;4;2098;0;2132;FISH_CATCH;
12092;4;2121;2;2142;8;2141;4;2098;0;2132;FISH_CATCH;
13092;4;2121;2;2142;8;2142;4;2099;0;2132;FISH_CATCH;
14101;4;2122;2;2142;8;2142;4;2099;0;2133;FISH_CATCH;
15116;4;2122;2;2143;8;2143;4;2100;0;2134;FISH_CATCH;
16132;4;2122;2;2144;8;2144;4;2101;0;2135;FISH_CATCH;
17147;4;2123;2;2144;8;2144;4;2101;0;2135;FISH_CATCH;
18147;4;2123;2;2144;8;2144;4;2101;0;2135;FISH_CATCH;
18991;6;2123;2;2144;8;2144;4;2101;0;2135;PLAYER_SWITCH;
19163;6;2123;2;2144;8;2145;4;2101;0;2136;FISH_CATCH;
20163;6;2123;2;2145;8;2145;4;2101;0;2137;FISH_CATCH;
21163;6;2123;2;2146;8;2145;4;2102;0;2138;FISH_CATCH;
22179;6;2124;2;2146;8;2145;4;2103;0;2138;FISH_CATCH;
22585;2;2124;2;2146;8;2145;4;2103;0;2138;PLAYER_SWITCH;
23194;2;2125;2;2146;8;2145;4;2103;0;2138;FISH_CATCH;
23773;2;2125;2;2146;4;2145;4;2103;0;2138;PLAYER_SWITCH;
24210;2;2125;2;2147;4;2145;4;2103;0;2138;FISH_CATCH;
24429;2;2125;2;2147;4;2145;9;2103;0;2138;PLAYER_SWITCH;
25210;2;2125;2;2147;4;2145;9;2103;0;2138;FISH_CATCH;
25679;2;2125;6;2147;4;2145;9;2103;0;2138;PLAYER_SWITCH;
26226;2;2125;6;2147;4;2145;9;2103;0;2139;FISH_CATCH;
27241;2;2126;6;2147;4;2146;9;2103;0;2140;FISH_CATCH;
28257;2;2126;6;2147;4;2147;9;2104;0;2140;FISH_CATCH;
29257;2;2126;6;2147;4;2148;9;2105;0;2141;FISH_CATCH;
29851;2;2126;2;2147;4;2148;9;2105;0;2141;PLAYER_SWITCH;
30260;2;2126;2;2148;4;2148;9;2106;0;2141;FISH_CATCH;
31275;2;2127;2;2149;4;2149;9;2106;0;2141;FISH_CATCH;
32291;2;2127;2;2150;4;2149;9;2106;0;2141;FISH_CATCH;
33291;2;2127;2;2150;4;2150;9;2106;0;2141;FISH_CATCH;
34291;2;2128;2;2151;4;2150;9;2106;0;2142;FISH_CATCH;
35307;2;2128;2;2151;4;2151;9;2106;0;2142;FISH_CATCH;
36322;2;2128;2;2151;4;2151;9;2106;0;2142;FISH_CATCH;
37322;2;2129;2;2152;4;2152;9;2106;0;2142;FISH_CATCH;
37666;7;2129;2;2152;4;2152;9;2106;0;2142;PLAYER_SWITCH;
38338;7;2130;2;2153;4;2153;9;2106;0;2142;FISH_CATCH;
39338;7;2131;2;2154;4;2153;9;2107;0;2143;FISH_CATCH;
39697;7;2131;2;2154;4;2153;9;2107;5;2143;PLAYER_SWITCH;
40354;7;2131;2;2154;4;2153;9;2107;5;2143;FISH_CATCH;
41354;7;2131;2;2154;4;2153;9;2107;5;2144;FISH_CATCH;
42369;7;2131;2;2154;4;2153;9;2107;5;2144;FISH_CATCH;
43369;7;2131;2;2154;4;2154;9;2107;5;2145;FISH_CATCH;
44369;7;2131;2;2155;4;2155;9;2107;5;2146;FISH_CATCH;
45385;7;2131;2;2155;4;2156;9;2107;5;2146;FISH_CATCH;
46385;7;2131;2;2156;4;2156;9;2107;5;2146;FISH_CATCH;
47385;7;2131;2;2156;4;2156;9;2107;5;2146;FISH_CATCH;
48385;7;2131;2;2156;4;2157;9;2107;5;2147;FISH_CATCH;
49385;7;2132;2;2156;4;2157;9;2107;5;2148;FISH_CATCH;
49760;3;2132;2;2156;4;2157;9;2107;5;2148;PLAYER_SWITCH;
50385;3;2132;2;2157;4;2157;9;2108;5;2148;FISH_CATCH;
51385;3;2133;2;2157;4;2157;9;2109;5;2148;FISH_CATCH;
52385;3;2134;2;2157;4;2158;9;2109;5;2148;FISH_CATCH;
53400;3;2135;2;2158;4;2159;9;2109;5;2148;FISH_CATCH;
54400;3;2136;2;2159;4;2159;9;2109;5;2148;FISH_CATCH;
55400;3;2137;2;2159;4;2159;9;2109;5;2149;FISH_CATCH;
55561;3;2137;2;2159;6;2159;9;2109;5;2149;PLAYER_SWITCH;
56400;3;2137;2;2160;6;2159;9;2109;5;2149;FISH_CATCH;
57155;3;2137;2;2160;6;2159;9;2109;1;2149;PLAYER_SWITCH;
57405;3;2137;2;2161;6;2160;9;2110;1;2149;FISH_CATCH;
58420;3;2137;2;2162;6;2160;9;2110;1;2150;FISH_CATCH;
59420;3;2138;2;2162;6;2160;9;2110;1;2150;FISH_CATCH;
60436;3;2139;2;2162;6;2160;9;2110;1;2150;FISH_CATCH;
61452;3;2140;2;2162;6;2160;9;2111;1;2150;FISH_CATCH;
62452;3;2141;2;2163;6;2160;9;2111;1;2150;FISH_CATCH;
63452;3;2141;2;2164;6;2161;9;2111;1;2150;FISH_CATCH;
63499;3;2141;2;2164;1;2161;9;2111;1;2150;PLAYER_SWITCH;
64452;3;2142;2;2164;1;2161;9;2111;1;2150;FISH_CATCH;
65452;3;2143;2;2164;1;2161;9;2112;1;2150;FISH_CATCH;
66280;3;2143;2;2164;1;2161;9;2112;9;2150;PLAYER_SWITCH;
66467;3;2144;2;2164;1;2161;9;2112;9;2150;FISH_CATCH;
67467;3;2145;2;2164;1;2162;9;2113;9;2150;FISH_CATCH;
68467;3;2146;2;2165;1;2162;9;2113;9;2150;FISH_CATCH;
69483;3;2146;2;2165;1;2163;9;2113;9;2150;FISH_CATCH;
70499;3;2146;2;2166;1;2163;9;2113;9;2151;FISH_CATCH;
71514;3;2147;2;2166;1;2164;9;2113;9;2151;FISH_CATCH;
72514;3;2147;2;2167;1;2164;9;2113;9;2151;FISH_CATCH;
73530;3;2148;2;2168;1;2165;9;2114;9;2151;FISH_CATCH;
74546;3;2148;2;2169;1;2165;9;2114;9;2151;FISH_CATCH;
75561;3;2149;2;2169;1;2165;9;2115;9;2151;FISH_CATCH;
76561;3;2150;2;2169;1;2165;9;2115;9;2151;FISH_CATCH;
77561;3;2151;2;2170;1;2165;9;2115;9;2151;FISH_CATCH;
78577;3;2151;2;2171;1;2166;9;2115;9;2151;FISH_CATCH;
79577;3;2152;2;2172;1;2167;9;2115;9;2151;FISH_CATCH;
79843;3;2152;2;2172;1;2167;9;2115;3;2151;PLAYER_SWITCH;
80577;3;2153;2;2173;1;2168;9;2115;3;2152;FISH_CATCH;
81593;3;2153;2;2174;1;2169;9;2115;3;2152;FISH_CATCH;
82593;3;2154;2;2175;1;2169;9;2115;3;2153;FISH_CATCH;
83609;3;2154;2;2176;1;2170;9;2115;3;2154;FISH_CATCH;
84624;3;2155;2;2176;1;2170;9;2115;3;2154;FISH_CATCH;
85624;3;2155;2;2176;1;2170;9;2116;3;2155;FISH_CATCH;
86624;3;2156;2;2177;1;2170;9;2116;3;2155;FISH_CATCH;
87634;3;2157;2;2178;1;2170;9;2117;3;2155;FISH_CATCH;
88649;3;2158;2;2178;1;2170;9;2117;3;2156;FISH_CATCH;
89649;3;2158;2;2179;1;2170;9;2118;3;2157;FISH_CATCH;
90040;3;2158;2;2179;1;2170;9;2118;3;2157;ROUND_END;
