time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;5;897;4;905;6;872;1;876;7;897;FISH_CATCH;
995;5;898;4;905;6;873;1;876;7;898;FISH_CATCH;
1854;5;898;9;905;6;873;1;876;7;898;PLAYER_SWITCH;
1999;5;898;9;906;6;873;1;876;7;899;FISH_CATCH;
3011;5;899;9;907;6;874;1;876;7;899;FISH_CATCH;
3729;5;899;9;907;6;874;8;876;7;899;PLAYER_SWITCH;
4011;5;900;9;907;6;875;8;877;7;900;FISH_CATCH;
5011;5;901;9;908;6;876;8;878;7;901;FISH_CATCH;
6026;5;902;9;909;6;877;8;879;7;902;FISH_CATCH;
7042;5;903;9;910;6;878;8;880;7;903;FISH_CATCH;
8057;5;904;9;910;6;879;8;881;7;904;FISH_CATCH;
9057;5;905;9;911;6;880;8;882;7;905;FISH_CATCH;
10073;5;906;9;912;6;881;8;883;7;906;FISH_CATCH;
11089;5;907;9;913;6;882;8;884;7;907;FISH_CATCH;
12089;5;908;9;914;6;882;8;884;7;908;FISH_CATCH;
13089;5;909;9;915;6;883;8;885;7;909;FISH_CATCH;
14089;5;910;9;916;6;884;8;886;7;910;FISH_CATCH;
15104;5;911;9;916;6;885;8;887;7;911;FISH_CATCH;
16104;5;912;9;917;6;885;8;888;7;912;FISH_CATCH;
17120;5;913;9;918;6;886;8;889;7;912;FISH_CATCH;
18120;5;913;9;919;6;887;8;890;7;913;FISH_CATCH;
19120;5;913;9;920;6;888;8;891;7;914;FISH_CATCH;
20136;5;914;9;920;6;889;8;891;7;915;FISH_CATCH;
21151;5;915;9;921;6;890;8;891;7;916;FISH_CATCH;
22167;5;916;9;922;6;891;8;892;7;917;FISH_CATCH;
23168;5;917;9;923;6;892;8;892;7;918;FISH_CATCH;
24168;5;918;9;924;6;893;8;893;7;919;FISH_CATCH;
25173;5;919;9;925;6;894;8;894;7;920;FISH_CATCH;
26188;5;920;9;926;6;895;8;895;7;921;FISH_CATCH;
27188;5;921;9;927;6;896;8;896;7;922;FISH_CATCH;
28204;5;922;9;928;6;897;8;897;7;923;FISH_CATCH;
29204;5;922;9;929;6;897;8;898;7;924;FISH_CATCH;
30204;5;923;9;930;6;898;8;899;7;925;FISH_CATCH;
31220;5;924;9;931;6;899;8;900;7;926;FISH_CATCH;
32235;5;925;9;932;6;900;8;901;7;927;FISH_CATCH;
33235;5;926;9;933;6;901;8;902;7;928;FISH_CATCH;
34235;5;927;9;934;6;902;8;903;7;929;FISH_CATCH;
35235;5;928;9;935;6;903;8;903;7;930;FISH_CATCH;
36235;5;929;9;936;6;904;8;904;7;931;FISH_CATCH;
37235;5;930;9;937;6;905;8;905;7;932;FISH_CATCH;
38235;5;931;9;938;6;906;8;905;7;932;FISH_CATCH;
39251;5;932;9;939;6;907;8;906;7;933;FISH_CATCH;
40266;5;933;9;940;6;908;8;907;7;934;FISH_CATCH;
41266;5;933;9;941;6;909;8;908;7;935;FISH_CATCH;
42266;5;934;9;942;6;910;8;909;7;936;FISH_CATCH;
43267;5;935;9;943;6;911;8;910;7;937;FISH_CATCH;
44282;5;936;9;944;6;912;8;911;7;938;FISH_CATCH;
45298;5;937;9;945;6;913;8;912;7;939;FISH_CATCH;
46313;5;938;9;946;6;913;8;913;7;940;FISH_CATCH;
47329;5;939;9;947;6;914;8;914;7;941;FISH_CATCH;
48345;5;939;9;947;6;915;8;915;7;941;FISH_CATCH;
49349;5;940;9;948;6;915;8;916;7;942;FISH_CATCH;
50365;5;941;9;949;6;916;8;917;7;943;FISH_CATCH;
51380;5;942;9;950;6;917;8;918;7;944;FISH_CATCH;
52396;5;943;9;951;6;918;8;919;7;945;FISH_CATCH;
53396;5;944;9;952;6;919;8;920;7;945;FISH_CATCH;
54411;5;944;9;953;6;920;8;921;7;946;FISH_CATCH;
55412;5;945;9;954;6;921;8;922;7;946;FISH_CATCH;
56427;5;946;9;955;6;922;8;923;7;946;FISH_CATCH;
57443;5;947;9;955;6;923;8;924;7;947;FISH_CATCH;
58458;5;948;9;956;6;924;8;925;7;948;FISH_CATCH;
59474;5;949;9;957;6;925;8;926;7;949;FISH_CATCH;
60478;5;950;9;958;6;926;8;926;7;950;FISH_CATCH;
61494;5;951;9;959;6;927;8;927;7;950;FISH_CATCH;
62509;5;951;9;960;6;927;8;927;7;951;FISH_CATCH;
63525;5;952;9;961;6;928;8;928;7;952;FISH_CATCH;
64525;5;953;9;962;6;929;8;929;7;953;FISH_CATCH;
65541;5;954;9;963;6;930;8;929;7;954;FISH_CATCH;
66541;5;955;9;964;6;931;8;930;7;955;FISH_CATCH;
67541;5;955;9;965;6;932;8;931;7;956;FISH_CATCH;
68541;5;956;9;966;6;933;8;932;7;956;FISH_CATCH;
69543;5;957;9;967;6;934;8;933;7;957;FISH_CATCH;
70558;5;958;9;968;6;935;8;934;7;958;FISH_CATCH;
71558;5;959;9;969;6;936;8;935;7;959;FISH_CATCH;
72558;5;959;9;970;6;937;8;936;7;960;FISH_CATCH;
73558;5;960;9;971;6;938;8;937;7;961;FISH_CATCH;
74574;5;960;9;972;6;939;8;938;7;962;FISH_CATCH;
75574;5;961;9;973;6;939;8;939;7;962;FISH_CATCH;
76590;5;962;9;974;6;940;8;940;7;962;FISH_CATCH;
77590;5;963;9;974;6;941;8;941;7;963;FISH_CATCH;
78590;5;964;9;974;6;942;8;942;7;964;FISH_CATCH;
79605;5;965;9;975;6;943;8;943;7;965;FISH_CATCH;
80605;5;966;9;976;6;944;8;944;7;966;FISH_CATCH;
81621;5;966;9;977;6;944;8;945;7;967;FISH_CATCH;
