time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;6;102;7;102;3;94;0;106;5;121;FISH_CATCH;
984;6;102;7;102;3;94;0;107;5;121;FISH_CATCH;
1578;6;102;7;102;8;94;0;107;5;121;PLAYER_SWITCH;
2000;6;103;7;103;8;95;0;107;5;121;FISH_CATCH;
3000;6;104;7;104;8;95;0;107;5;121;FISH_CATCH;
3751;6;104;7;104;8;95;9;107;5;121;PLAYER_SWITCH;
4001;6;105;7;105;8;96;9;107;5;121;FISH_CATCH;
5002;6;106;7;105;8;96;9;107;5;121;FISH_CATCH;
6017;6;107;7;105;8;96;9;107;5;121;FISH_CATCH;
6752;6;107;7;105;4;96;9;107;5;121;PLAYER_SWITCH;
7033;6;107;7;105;4;96;9;107;5;121;FISH_CATCH;
7283;6;107;0;105;4;96;9;107;5;121;PLAYER_SWITCH;
8048;6;108;0;105;4;96;9;108;5;121;FISH_CATCH;
8298;6;108;0;105;8;96;9;108;5;121;PLAYER_SWITCH;
9064;6;108;0;105;8;96;9;109;5;122;FISH_CATCH;
10080;6;109;0;105;8;96;9;110;5;123;FISH_CATCH;
11080;6;109;0;106;8;96;9;110;5;124;FISH_CATCH;
12095;6;110;0;107;8;97;9;110;5;125;FISH_CATCH;
12939;2;110;0;107;8;97;9;110;5;125;PLAYER_SWITCH;
13111;2;110;0;108;8;97;9;110;5;126;FISH_CATCH;
14111;2;110;0;108;8;98;9;111;5;127;FISH_CATCH;
14767;2;110;7;108;8;98;9;111;5;127;PLAYER_SWITCH;
15111;2;110;7;108;8;99;9;112;5;127;FISH_CATCH;
16127;2;111;7;108;8;99;9;113;5;128;FISH_CATCH;
17142;2;112;7;108;8;100;9;113;5;129;FISH_CATCH;
18142;2;113;7;109;8;101;9;113;5;129;FISH_CATCH;
18617;2;113;7;109;8;101;1;113;5;129;PLAYER_SWITCH;
19148;2;113;7;109;8;101;1;113;5;129;FISH_CATCH;
19539;2;113;7;109;8;101;1;113;3;129;PLAYER_SWITCH;
20148;2;114;7;109;8;101;1;113;3;129;FISH_CATCH;
21164;2;114;7;110;8;101;1;113;3;129;FISH_CATCH;
22164;2;114;7;111;8;102;1;113;3;129;FISH_CATCH;
23180;2;114;7;111;8;102;1;113;3;130;FISH_CATCH;
24185;2;115;7;111;8;102;1;113;3;131;FISH_CATCH;
24669;2;115;7;111;4;102;1;113;3;131;PLAYER_SWITCH;
25185;2;115;7;111;4;102;1;114;3;132;FISH_CATCH;
26201;2;115;7;112;4;102;1;114;3;132;FISH_CATCH;
27169;2;115;7;112;8;102;1;114;3;132;PLAYER_SWITCH;
27216;2;116;7;112;8;102;1;115;3;132;FISH_CATCH;
28232;2;116;7;112;8;102;1;116;3;132;FISH_CATCH;
