time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;3;1832;9;1920;0;1822;2;1855;8;1879;FISH_CATCH;
1000;3;1833;9;1921;0;1823;2;1855;8;1880;FISH_CATCH;
2000;3;1834;9;1922;0;1824;2;1855;8;1881;FISH_CATCH;
3000;3;1835;9;1923;0;1824;2;1855;8;1882;FISH_CATCH;
3631;3;1835;9;1923;5;1824;2;1855;8;1882;PLAYER_SWITCH;
4006;3;1835;9;1924;5;1824;2;1856;8;1882;FISH_CATCH;
5006;3;1836;9;1924;5;1824;2;1856;8;1882;FISH_CATCH;
6022;3;1836;9;1925;5;1825;2;1857;8;1883;FISH_CATCH;
7037;3;1837;9;1926;5;1826;2;1857;8;1884;FISH_CATCH;
7537;3;1837;9;1926;5;1826;6;1857;8;1884;PLAYER_SWITCH;
8053;3;1838;9;1927;5;1827;6;1858;8;1885;FISH_CATCH;
9053;3;1839;9;1928;5;1828;6;1859;8;1886;FISH_CATCH;
10056;3;1840;9;1929;5;1829;6;1860;8;1886;FISH_CATCH;
10244;3;1840;9;1929;4;1829;6;1860;8;1886;PLAYER_SWITCH;
11072;3;1841;9;1930;4;1829;6;1861;8;1887;FISH_CATCH;
12087;3;1841;9;1931;4;1829;6;1862;8;1888;FISH_CATCH;
13103;3;1841;9;1932;4;1830;6;1863;8;1889;FISH_CATCH;
14103;3;1842;9;1933;4;1830;6;1863;8;1890;FISH_CATCH;
15119;3;1843;9;1934;4;1830;6;1863;8;1891;FISH_CATCH;
15634;3;1843;9;1934;4;1830;6;1863;0;1891;PLAYER_SWITCH;
16119;3;1844;9;1935;4;1831;6;1864;0;1891;FISH_CATCH;
17119;3;1845;9;1936;4;1832;6;1864;0;1892;FISH_CATCH;
18119;3;1846;9;1937;4;1832;6;1865;0;1892;FISH_CATCH;
19135;3;1846;9;1938;4;1833;6;1866;0;1893;FISH_CATCH;
20138;3;1847;9;1939;4;1834;6;1867;0;1894;FISH_CATCH;
21138;3;1848;9;1940;4;1835;6;1868;0;1894;FISH_CATCH;
22153;3;1848;9;1940;4;1836;6;1869;0;1895;FISH_CATCH;
22559;3;1848;9;1940;7;1836;6;1869;0;1895;PLAYER_SWITCH;
23169;3;1849;9;1941;7;1837;6;1869;0;1895;FISH_CATCH;
24185;3;1850;9;1942;7;1838;6;1870;0;1896;FISH_CATCH;
25185;3;1850;9;1943;7;1839;6;1871;0;1896;FISH_CATCH;
26013;5;1850;9;1943;7;1839;6;1871;0;1896;PLAYER_SWITCH;
26185;5;1851;9;1944;7;1840;6;1872;0;1897;FISH_CATCH;
27200;5;1852;9;1945;7;1841;6;1872;0;1898;FISH_CATCH;
28216;5;1853;9;1946;7;1842;6;1873;0;1899;FISH_CATCH;
29216;5;1854;9;1946;7;1843;6;1874;0;1899;FISH_CATCH;
30216;5;1855;9;1947;7;1843;6;1875;0;1900;FISH_CATCH;
31222;5;1855;9;1947;7;1844;6;1876;0;1901;FISH_CATCH;
32222;5;1856;9;1948;7;1844;6;1877;0;1901;FISH_CATCH;
32956;5;1856;9;1948;7;1844;6;1877;8;1901;PLAYER_SWITCH;
33222;5;1857;9;1949;7;1844;6;1878;8;1902;FISH_CATCH;
33738;5;1857;9;1949;3;1844;6;1878;8;1902;PLAYER_SWITCH;
34238;5;1858;9;1950;3;1844;6;1879;8;1903;FISH_CATCH;
35206;5;1858;9;1950;7;1844;6;1879;8;1903;PLAYER_SWITCH;
35238;5;1859;9;1951;7;1845;6;1880;8;1904;FISH_CATCH;
36244;5;1860;9;1952;7;1846;6;1880;8;1905;FISH_CATCH;
37244;5;1861;9;1953;7;1847;6;1881;8;1906;FISH_CATCH;
38252;5;1862;9;1954;7;1848;6;1882;8;1907;FISH_CATCH;
39252;5;1863;9;1955;7;1849;6;1883;8;1908;FISH_CATCH;
40252;5;1864;9;1956;7;1850;6;1884;8;1909;FISH_CATCH;
41268;5;1864;9;1957;7;1851;6;1885;8;1909;FISH_CATCH;
42268;5;1865;9;1958;7;1852;6;1886;8;1909;FISH_CATCH;
