time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;5;1895;7;1987;2;1880;4;1915;9;1938;FISH_CATCH;
994;5;1895;7;1987;2;1880;4;1915;9;1938;FISH_CATCH;
2010;5;1895;7;1988;2;1880;4;1916;9;1938;FISH_CATCH;
2931;5;1895;7;1988;5;1880;4;1916;9;1938;PLAYER_SWITCH;
3025;5;1896;7;1988;5;1880;4;1916;9;1938;FISH_CATCH;
3728;5;1896;2;1988;5;1880;4;1916;9;1938;PLAYER_SWITCH;
4025;5;1896;2;1989;5;1880;4;1917;9;1939;FISH_CATCH;
5025;5;1897;2;1990;5;1880;4;1917;9;1939;FISH_CATCH;
6025;5;1897;2;1990;5;1880;4;1917;9;1939;FISH_CATCH;
6744;5;1897;2;1990;2;1880;4;1917;9;1939;PLAYER_SWITCH;
7025;5;1898;2;1990;2;1881;4;1917;9;1940;FISH_CATCH;
7950;5;1898;2;1990;2;1881;7;1917;9;1940;PLAYER_SWITCH;
8028;5;1899;2;1990;2;1882;7;1918;9;1941;FISH_CATCH;
9028;5;1900;2;1990;2;1882;7;1918;9;1941;FISH_CATCH;
10041;5;1901;2;1991;2;1882;7;1918;9;1942;FISH_CATCH;
11056;5;1902;2;1992;2;1883;7;1918;9;1943;FISH_CATCH;
12072;5;1903;2;1992;2;1884;7;1919;9;1944;FISH_CATCH;
13087;5;1904;2;1992;2;1884;7;1919;9;1944;FISH_CATCH;
13462;5;1904;6;1992;2;1884;7;1919;9;1944;PLAYER_SWITCH;
14087;5;1904;6;1992;2;1884;7;1920;9;1944;FISH_CATCH;
15098;5;1905;6;1993;2;1884;7;1921;9;1944;FISH_CATCH;
15989;5;1905;6;1993;7;1884;7;1921;9;1944;PLAYER_SWITCH;
16113;5;1906;6;1994;7;1885;7;1922;9;1945;FISH_CATCH;
17129;5;1907;6;1994;7;1886;7;1923;9;1945;FISH_CATCH;
17457;5;1907;6;1994;2;1886;7;1923;9;1945;PLAYER_SWITCH;
18145;5;1907;6;1995;2;1886;7;1923;9;1945;FISH_CATCH;
19160;5;1908;6;1995;2;1886;7;1924;9;1945;FISH_CATCH;
19332;5;1908;6;1995;7;1886;7;1924;9;1945;PLAYER_SWITCH;
20164;5;1909;6;1996;7;1886;7;1924;9;1945;FISH_CATCH;
21174;5;1909;6;1997;7;1886;7;1924;9;1946;FISH_CATCH;
21236;5;1909;6;1997;1;1886;7;1924;9;1946;PLAYER_SWITCH;
22174;5;1910;6;1998;1;1886;7;1925;9;1946;FISH_CATCH;
