time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;5;61;1;59;6;55;0;54;7;72;FISH_CATCH;
999;5;61;1;59;6;55;0;55;7;73;FISH_CATCH;
1640;5;61;1;59;2;55;0;55;7;73;PLAYER_SWITCH;
2015;5;62;1;59;2;56;0;56;7;73;FISH_CATCH;
3015;5;62;1;59;2;57;0;56;7;73;FISH_CATCH;
4031;5;62;1;60;2;58;0;56;7;73;FISH_CATCH;
5046;5;62;1;61;2;58;0;57;7;73;FISH_CATCH;
6062;5;63;1;61;2;58;0;57;7;73;FISH_CATCH;
7062;5;63;1;62;2;58;0;58;7;73;FISH_CATCH;
8077;5;64;1;63;2;58;0;59;7;73;FISH_CATCH;
8952;5;64;1;63;2;58;0;59;3;73;PLAYER_SWITCH;
9093;5;64;1;64;2;59;0;60;3;74;FISH_CATCH;
9562;4;64;1;64;2;59;0;60;3;74;PLAYER_SWITCH;
10093;4;65;1;65;2;60;0;60;3;75;FISH_CATCH;
11109;4;66;1;65;2;61;0;60;3;76;FISH_CATCH;
12124;4;66;1;66;2;61;0;61;3;76;FISH_CATCH;
13077;4;66;1;66;8;61;0;61;3;76;PLAYER_SWITCH;
13128;4;67;1;67;8;62;0;62;3;76;FISH_CATCH;
14140;4;68;1;67;8;62;0;63;3;76;FISH_CATCH;
15155;4;68;1;68;8;62;0;64;3;76;FISH_CATCH;
15296;4;68;7;68;8;62;0;64;3;76;PLAYER_SWITCH;
16171;4;68;7;69;8;62;0;65;3;77;FISH_CATCH;
17187;4;69;7;69;8;62;0;66;3;77;FISH_CATCH;
18202;4;70;7;69;8;62;0;66;3;77;FISH_CATCH;
18343;4;70;7;69;2;62;0;66;3;77;PLAYER_SWITCH;
19202;4;71;7;69;2;62;0;66;3;78;FISH_CATCH;
20093;4;71;1;69;2;62;0;66;3;78;PLAYER_SWITCH;
20108;4;71;1;69;2;62;9;66;3;78;PLAYER_SWITCH;
20202;4;71;1;70;2;63;9;67;3;79;FISH_CATCH;
21202;4;72;1;70;2;64;9;67;3;80;FISH_CATCH;
22218;4;73;1;71;2;64;9;67;3;81;FISH_CATCH;
23234;4;74;1;72;2;65;9;68;3;82;FISH_CATCH;
23562;4;74;1;72;7;65;9;68;3;82;PLAYER_SWITCH;
24249;4;75;1;73;7;65;9;68;3;83;FISH_CATCH;
25249;4;76;1;73;7;65;9;68;3;83;FISH_CATCH;
25390;4;76;1;73;0;65;9;68;3;83;PLAYER_SWITCH;
26115;4;76;1;73;0;65;2;68;3;83;PLAYER_SWITCH;
26256;4;76;1;73;0;66;2;69;3;84;FISH_CATCH;
26709;5;76;1;73;0;66;2;69;3;84;PLAYER_SWITCH;
27256;5;77;1;74;0;66;2;69;3;84;FISH_CATCH;
28272;5;77;1;75;0;67;2;70;3;85;FISH_CATCH;
29278;5;77;1;76;0;67;2;70;3;86;FISH_CATCH;
30278;5;77;1;77;0;67;2;71;3;87;FISH_CATCH;
31293;5;77;1;77;0;68;2;72;3;87;FISH_CATCH;
32293;5;78;1;77;0;68;2;73;3;88;FISH_CATCH;
33309;5;79;1;78;0;68;2;74;3;89;FISH_CATCH;
34325;5;79;1;78;0;68;2;75;3;90;FISH_CATCH;
34856;5;79;1;78;6;68;2;75;3;90;PLAYER_SWITCH;
35340;5;80;1;79;6;69;2;76;3;91;FISH_CATCH;
35481;0;80;1;79;6;69;2;76;3;91;PLAYER_SWITCH;
36356;0;81;1;80;6;69;2;77;3;91;FISH_CATCH;
37356;0;82;1;81;6;70;2;78;3;92;FISH_CATCH;
38372;0;83;1;81;6;70;2;79;3;93;FISH_CATCH;
39372;0;83;1;82;6;70;2;80;3;94;FISH_CATCH;
39762;0;83;7;82;6;70;2;80;3;94;PLAYER_SWITCH;
40387;0;83;7;83;6;70;2;81;3;95;FISH_CATCH;
40778;0;83;7;83;1;70;2;81;3;95;PLAYER_SWITCH;
41403;0;84;7;83;1;71;2;82;3;96;FISH_CATCH;
41996;0;84;4;83;1;71;2;82;3;96;PLAYER_SWITCH;
42405;0;85;4;84;1;72;2;82;3;97;FISH_CATCH;
43420;0;86;4;85;1;73;2;83;3;98;FISH_CATCH;
44420;0;86;4;86;1;74;2;83;3;99;FISH_CATCH;
45436;0;86;4;86;1;74;2;84;3;99;FISH_CATCH;
46436;0;86;4;87;1;75;2;85;3;100;FISH_CATCH;
47436;0;87;4;87;1;76;2;86;3;101;FISH_CATCH;
48451;0;88;4;87;1;77;2;87;3;102;FISH_CATCH;
49451;0;89;4;87;1;78;2;88;3;103;FISH_CATCH;
50467;0;89;4;88;1;79;2;89;3;104;FISH_CATCH;
51483;0;90;4;89;1;80;2;90;3;105;FISH_CATCH;
52084;0;90;9;89;1;80;2;90;3;105;PLAYER_SWITCH;
52490;0;91;9;89;1;81;2;91;3;106;FISH_CATCH;
53256;5;91;9;89;1;81;2;91;3;106;PLAYER_SWITCH;
53490;5;91;9;90;1;82;2;92;3;107;FISH_CATCH;
54506;5;91;9;91;1;82;2;92;3;107;FISH_CATCH;
55506;5;91;9;92;1;83;2;92;3;108;FISH_CATCH;
56521;5;91;9;92;1;84;2;93;3;108;FISH_CATCH;
57521;5;91;9;93;1;85;2;93;3;108;FISH_CATCH;
58521;5;91;9;94;1;86;2;93;3;109;FISH_CATCH;
59521;5;91;9;95;1;86;2;94;3;109;FISH_CATCH;
60537;5;91;9;96;1;86;2;95;3;110;FISH_CATCH;
61537;5;91;9;97;1;87;2;96;3;110;FISH_CATCH;
62209;4;91;9;97;1;87;2;96;3;110;PLAYER_SWITCH;
62553;4;92;9;97;1;88;2;97;3;111;FISH_CATCH;
63553;4;93;9;98;1;89;2;98;3;112;FISH_CATCH;
64554;4;94;9;98;1;89;2;98;3;112;FISH_CATCH;
65570;4;95;9;98;1;89;2;99;3;113;FISH_CATCH;
66570;4;95;9;98;1;90;2;100;3;114;FISH_CATCH;
67570;4;96;9;98;1;90;2;101;3;114;FISH_CATCH;
