time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;1;1153;5;1230;6;1157;4;1184;9;1198;FISH_CATCH;
999;1;1153;5;1231;6;1158;4;1184;9;1199;FISH_CATCH;
999;1;1153;5;1231;4;1158;4;1184;9;1199;PLAYER_SWITCH;
2014;1;1154;5;1232;4;1158;4;1184;9;1200;FISH_CATCH;
2749;1;1154;5;1232;6;1158;4;1184;9;1200;PLAYER_SWITCH;
3014;1;1154;5;1233;6;1158;4;1184;9;1200;FISH_CATCH;
3765;1;1154;5;1233;0;1158;4;1184;9;1200;PLAYER_SWITCH;
4015;1;1155;5;1234;0;1159;4;1184;9;1201;FISH_CATCH;
5015;1;1155;5;1234;0;1159;4;1184;9;1202;FISH_CATCH;
6030;1;1156;5;1235;0;1160;4;1185;9;1203;FISH_CATCH;
7030;1;1156;5;1236;0;1160;4;1186;9;1204;FISH_CATCH;
8046;1;1156;5;1236;0;1160;4;1186;9;1204;FISH_CATCH;
8874;1;1156;5;1236;6;1160;4;1186;9;1204;PLAYER_SWITCH;
9066;1;1157;5;1237;6;1161;4;1186;9;1205;FISH_CATCH;
9655;1;1157;5;1237;6;1161;5;1186;9;1205;PLAYER_SWITCH;
10077;1;1157;5;1238;6;1162;5;1187;9;1206;FISH_CATCH;
11093;1;1158;5;1238;6;1163;5;1187;9;1207;FISH_CATCH;
12093;1;1158;5;1238;6;1163;5;1188;9;1207;FISH_CATCH;
12702;1;1158;5;1238;4;1163;5;1188;9;1207;PLAYER_SWITCH;
12921;1;1158;0;1238;4;1163;5;1188;9;1207;PLAYER_SWITCH;
13108;1;1158;0;1238;4;1163;5;1189;9;1208;FISH_CATCH;
14108;1;1158;0;1239;4;1163;5;1190;9;1208;FISH_CATCH;
14155;1;1158;0;1239;5;1163;5;1190;9;1208;PLAYER_SWITCH;
15108;1;1159;0;1239;5;1164;5;1190;9;1209;FISH_CATCH;
16124;1;1160;0;1239;5;1165;5;1191;9;1210;FISH_CATCH;
17140;1;1160;0;1240;5;1166;5;1191;9;1211;FISH_CATCH;
17405;8;1160;0;1240;5;1166;5;1191;9;1211;PLAYER_SWITCH;
18140;8;1160;0;1241;5;1166;5;1192;9;1211;FISH_CATCH;
18749;8;1160;0;1241;0;1166;5;1192;9;1211;PLAYER_SWITCH;
19030;8;1160;0;1241;0;1166;5;1192;0;1211;PLAYER_SWITCH;
19155;8;1161;0;1241;0;1166;5;1193;0;1212;FISH_CATCH;
20171;8;1161;0;1241;0;1166;5;1194;0;1213;FISH_CATCH;
20218;8;1161;0;1241;8;1166;5;1194;0;1213;PLAYER_SWITCH;
21187;8;1162;0;1241;8;1167;5;1195;0;1213;FISH_CATCH;
21452;8;1162;5;1241;8;1167;5;1195;0;1213;PLAYER_SWITCH;
22202;8;1163;5;1241;8;1167;5;1195;0;1213;FISH_CATCH;
23204;8;1163;5;1242;8;1168;5;1195;0;1214;FISH_CATCH;
23219;8;1163;5;1242;1;1168;5;1195;0;1214;PLAYER_SWITCH;
24204;8;1164;5;1243;1;1169;5;1196;0;1215;FISH_CATCH;
24376;8;1164;5;1243;6;1169;5;1196;0;1215;PLAYER_SWITCH;
25204;8;1164;5;1244;6;1170;5;1197;0;1215;FISH_CATCH;
26204;8;1165;5;1244;6;1171;5;1197;0;1215;FISH_CATCH;
