time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;2;217;0;194;3;202;8;187;5;183;FISH_CATCH;
999;2;217;0;194;3;203;8;188;5;184;FISH_CATCH;
2014;2;217;0;195;3;203;8;189;5;185;FISH_CATCH;
2280;2;217;6;195;3;203;8;189;5;185;PLAYER_SWITCH;
2921;9;217;6;195;3;203;8;189;5;185;PLAYER_SWITCH;
3015;9;217;6;195;3;203;8;189;5;186;FISH_CATCH;
4030;9;218;6;196;3;204;8;190;5;187;FISH_CATCH;
4968;9;218;6;196;7;204;8;190;5;187;PLAYER_SWITCH;
5046;9;218;6;197;7;204;8;191;5;188;FISH_CATCH;
6061;9;219;6;197;7;205;8;192;5;189;FISH_CATCH;
7061;9;219;6;198;7;206;8;193;5;190;FISH_CATCH;
8061;9;220;6;199;7;207;8;193;5;191;FISH_CATCH;
9061;9;221;6;200;7;207;8;194;5;192;FISH_CATCH;
10062;9;222;6;201;7;208;8;194;5;193;FISH_CATCH;
11062;9;223;6;202;7;208;8;195;5;194;FISH_CATCH;
11500;9;223;3;202;7;208;8;195;5;194;PLAYER_SWITCH;
11969;9;223;3;202;7;208;0;195;5;194;PLAYER_SWITCH;
12063;9;224;3;203;7;208;0;196;5;195;FISH_CATCH;
13078;9;225;3;204;7;209;0;197;5;195;FISH_CATCH;
14078;9;226;3;204;7;210;0;197;5;196;FISH_CATCH;
14297;9;226;3;204;7;210;0;197;2;196;PLAYER_SWITCH;
14735;9;226;8;204;7;210;0;197;2;196;PLAYER_SWITCH;
15078;9;227;8;204;7;211;0;197;2;196;FISH_CATCH;
16094;9;228;8;204;7;212;0;197;2;197;FISH_CATCH;
16192;9;228;8;204;7;212;0;197;6;197;PLAYER_SWITCH;
16657;9;228;8;204;7;212;5;197;6;197;PLAYER_SWITCH;
17094;9;229;8;205;7;213;5;197;6;198;FISH_CATCH;
18094;9;230;8;205;7;213;5;197;6;199;FISH_CATCH;
19110;9;231;8;205;7;214;5;198;6;199;FISH_CATCH;
20110;9;232;8;206;7;214;5;199;6;200;FISH_CATCH;
21110;9;233;8;207;7;215;5;199;6;201;FISH_CATCH;
22110;9;234;8;207;7;216;5;200;6;201;FISH_CATCH;
23126;9;235;8;208;7;216;5;200;6;201;FISH_CATCH;
24141;9;235;8;208;7;216;5;201;6;201;FISH_CATCH;
24766;9;235;2;208;7;216;5;201;6;201;PLAYER_SWITCH;
25157;9;235;2;209;7;217;5;201;6;202;FISH_CATCH;
26172;9;235;2;210;7;218;5;201;6;202;FISH_CATCH;
27172;9;236;2;211;7;219;5;202;6;202;FISH_CATCH;
28188;9;237;2;211;7;220;5;202;6;202;FISH_CATCH;
28594;9;237;2;211;7;220;5;202;0;202;PLAYER_SWITCH;
29204;9;237;2;211;7;221;5;203;0;202;FISH_CATCH;
30204;9;238;2;211;7;222;5;204;0;202;FISH_CATCH;
31204;9;239;2;212;7;223;5;205;0;203;FISH_CATCH;
31297;9;239;8;212;7;223;5;205;0;203;PLAYER_SWITCH;
32204;9;240;8;213;7;224;5;206;0;203;FISH_CATCH;
33210;9;241;8;214;7;225;5;206;0;203;FISH_CATCH;
33367;9;241;8;214;7;225;5;206;6;203;PLAYER_SWITCH;
34210;9;242;8;214;7;226;5;207;6;204;FISH_CATCH;
35226;9;242;8;214;7;227;5;208;6;205;FISH_CATCH;
36235;9;243;8;215;7;228;5;209;6;206;FISH_CATCH;
37235;9;243;8;216;7;228;5;210;6;207;FISH_CATCH;
38235;9;243;8;216;7;228;5;211;6;208;FISH_CATCH;
39235;9;244;8;217;7;229;5;212;6;209;FISH_CATCH;
40251;9;245;8;218;7;230;5;213;6;210;FISH_CATCH;
41266;9;245;8;218;7;230;5;214;6;211;FISH_CATCH;
42282;9;246;8;219;7;230;5;215;6;212;FISH_CATCH;
43282;9;247;8;219;7;230;5;215;6;213;FISH_CATCH;
44297;9;248;8;220;7;231;5;216;6;214;FISH_CATCH;
45313;9;249;8;221;7;232;5;216;6;215;FISH_CATCH;
46329;9;250;8;222;7;233;5;217;6;216;FISH_CATCH;
47329;9;251;8;223;7;234;5;217;6;217;FISH_CATCH;
48344;9;252;8;224;7;235;5;218;6;218;FISH_CATCH;
49344;9;253;8;225;7;236;5;219;6;219;FISH_CATCH;
50360;9;254;8;225;7;237;5;220;6;220;FISH_CATCH;
51360;9;254;8;225;7;238;5;220;6;221;FISH_CATCH;
52376;9;255;8;226;7;239;5;221;6;222;FISH_CATCH;
53377;9;256;8;227;7;240;5;222;6;222;FISH_CATCH;
54392;9;256;8;227;7;241;5;223;6;223;FISH_CATCH;
55393;9;257;8;228;7;241;5;224;6;224;FISH_CATCH;
56397;9;258;8;228;7;242;5;225;6;225;FISH_CATCH;
57412;9;259;8;228;7;242;5;225;6;225;FISH_CATCH;
58412;9;260;8;229;7;242;5;226;6;226;FISH_CATCH;
59428;9;260;8;229;7;243;5;227;6;227;FISH_CATCH;
60443;9;261;8;229;7;243;5;228;6;228;FISH_CATCH;
61443;9;262;8;230;7;244;5;228;6;229;FISH_CATCH;
62444;9;263;8;231;7;244;5;229;6;230;FISH_CATCH;
63459;9;263;8;232;7;245;5;230;6;230;FISH_CATCH;
64459;9;263;8;232;7;246;5;231;6;230;FISH_CATCH;
