time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;1;828;9;823;7;824;6;810;4;806;FISH_CATCH;
992;1;829;9;824;7;825;6;810;4;807;FISH_CATCH;
1914;1;829;9;824;0;825;6;810;4;807;PLAYER_SWITCH;
1992;1;830;9;825;0;826;6;811;4;808;FISH_CATCH;
3008;1;831;9;825;0;827;6;812;4;809;FISH_CATCH;
3492;1;831;2;825;0;827;6;812;4;809;PLAYER_SWITCH;
4008;1;832;2;826;0;827;6;813;4;810;FISH_CATCH;
5024;1;832;2;827;0;828;6;813;4;811;FISH_CATCH;
5164;1;832;2;827;5;828;6;813;4;811;PLAYER_SWITCH;
6039;1;833;2;828;5;829;6;814;4;812;FISH_CATCH;
7055;1;834;2;829;5;830;6;815;4;813;FISH_CATCH;
8055;1;835;2;829;5;831;6;815;4;814;FISH_CATCH;
9055;1;835;2;830;5;832;6;816;4;815;FISH_CATCH;
9899;1;835;8;830;5;832;6;816;4;815;PLAYER_SWITCH;
10070;1;836;8;831;5;833;6;817;4;816;FISH_CATCH;
11074;1;836;8;832;5;833;6;818;4;817;FISH_CATCH;
11589;1;836;3;832;5;833;6;818;4;817;PLAYER_SWITCH;
12089;1;837;3;833;5;834;6;819;4;818;FISH_CATCH;
13105;1;837;3;834;5;835;6;820;4;819;FISH_CATCH;
14105;1;837;3;834;5;836;6;821;4;820;FISH_CATCH;
15105;1;838;3;835;5;837;6;822;4;821;FISH_CATCH;
16121;1;839;3;836;5;838;6;823;4;822;FISH_CATCH;
17137;1;840;3;837;5;839;6;824;4;823;FISH_CATCH;
18152;1;841;3;838;5;840;6;825;4;824;FISH_CATCH;
19168;1;841;3;839;5;841;6;826;4;825;FISH_CATCH;
20168;1;842;3;839;5;842;6;827;4;826;FISH_CATCH;
21183;1;843;3;840;5;843;6;828;4;827;FISH_CATCH;
22199;1;844;3;841;5;844;6;829;4;828;FISH_CATCH;
23199;1;845;3;841;5;845;6;829;4;829;FISH_CATCH;
24199;1;846;3;842;5;846;6;830;4;830;FISH_CATCH;
25214;1;846;3;843;5;847;6;831;4;831;FISH_CATCH;
26214;1;847;3;843;5;848;6;832;4;832;FISH_CATCH;
27230;1;847;3;843;5;848;6;833;4;833;FISH_CATCH;
28246;1;848;3;843;5;849;6;834;4;834;FISH_CATCH;
29246;1;849;3;844;5;850;6;835;4;834;FISH_CATCH;
29464;1;849;8;844;5;850;6;835;4;834;PLAYER_SWITCH;
30261;1;850;8;845;5;851;6;836;4;834;FISH_CATCH;
31277;1;851;8;846;5;852;6;837;4;835;FISH_CATCH;
32293;1;852;8;847;5;853;6;837;4;836;FISH_CATCH;
33293;1;853;8;848;5;854;6;838;4;837;FISH_CATCH;
34308;1;854;8;849;5;855;6;839;4;838;FISH_CATCH;
35308;1;855;8;850;5;856;6;840;4;839;FISH_CATCH;
36324;1;856;8;851;5;857;6;841;4;839;FISH_CATCH;
37339;1;857;8;852;5;858;6;841;4;840;FISH_CATCH;
38339;1;858;8;853;5;859;6;842;4;841;FISH_CATCH;
39339;1;859;8;854;5;860;6;843;4;842;FISH_CATCH;
40355;1;860;8;855;5;861;6;844;4;843;FISH_CATCH;
41371;1;860;8;856;5;862;6;845;4;844;FISH_CATCH;
42386;1;861;8;857;5;863;6;846;4;845;FISH_CATCH;
43402;1;862;8;858;5;864;6;847;4;846;FISH_CATCH;
44402;1;863;8;859;5;865;6;848;4;846;FISH_CATCH;
45402;1;864;8;860;5;866;6;849;4;847;FISH_CATCH;
46418;1;865;8;861;5;867;6;850;4;848;FISH_CATCH;
47418;1;866;8;862;5;868;6;851;4;848;FISH_CATCH;
48418;1;867;8;863;5;869;6;852;4;849;FISH_CATCH;
49433;1;868;8;864;5;870;6;853;4;849;FISH_CATCH;
50449;1;869;8;865;5;871;6;854;4;849;FISH_CATCH;
51089;9;869;8;865;5;871;6;854;4;849;PLAYER_SWITCH;
51464;9;870;8;866;5;872;6;855;4;849;FISH_CATCH;
52480;9;871;8;867;5;873;6;856;4;850;FISH_CATCH;
52668;9;871;8;867;5;873;6;856;7;850;PLAYER_SWITCH;
53496;9;872;8;868;5;873;6;857;7;851;FISH_CATCH;
54511;9;873;8;868;5;874;6;858;7;852;FISH_CATCH;
55511;9;874;8;869;5;875;6;859;7;853;FISH_CATCH;
56511;9;875;8;870;5;876;6;860;7;854;FISH_CATCH;
57511;9;876;8;871;5;877;6;861;7;855;FISH_CATCH;
58527;9;877;8;872;5;878;6;862;7;856;FISH_CATCH;
59527;9;877;8;873;5;879;6;863;7;857;FISH_CATCH;
60527;9;877;8;874;5;880;6;864;7;858;FISH_CATCH;
61527;9;877;8;875;5;881;6;865;7;859;FISH_CATCH;
62543;9;878;8;876;5;882;6;866;7;860;FISH_CATCH;
63558;9;879;8;877;5;883;6;867;7;861;FISH_CATCH;
64558;9;880;8;878;5;884;6;868;7;861;FISH_CATCH;
65574;9;881;8;879;5;885;6;869;7;862;FISH_CATCH;
66574;9;882;8;880;5;886;6;869;7;863;FISH_CATCH;
67589;9;883;8;881;5;887;6;870;7;864;FISH_CATCH;
68605;9;884;8;882;5;888;6;871;7;865;FISH_CATCH;
69621;9;885;8;883;5;889;6;872;7;866;FISH_CATCH;
70621;9;886;8;884;5;890;6;873;7;867;FISH_CATCH;
71624;9;887;8;885;5;891;6;874;7;868;FISH_CATCH;
72624;9;888;8;886;5;892;6;875;7;869;FISH_CATCH;
73625;9;888;8;887;5;893;6;876;7;870;FISH_CATCH;
