time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;8;352;4;374;3;360;6;362;1;358;FISH_CATCH;
999;8;352;4;374;3;360;6;363;1;358;FISH_CATCH;
1999;8;353;4;374;3;360;6;363;1;358;FISH_CATCH;
2796;8;353;4;374;7;360;6;363;1;358;PLAYER_SWITCH;
2999;8;353;4;374;7;361;6;364;1;358;FISH_CATCH;
4015;8;354;4;374;7;361;6;365;1;358;FISH_CATCH;
4281;2;354;4;374;7;361;6;365;1;358;PLAYER_SWITCH;
5015;2;354;4;375;7;362;6;365;1;358;FISH_CATCH;
5296;2;354;4;375;7;362;6;365;5;358;PLAYER_SWITCH;
6015;2;355;4;375;7;363;6;365;5;358;FISH_CATCH;
6656;2;355;4;375;7;363;3;365;5;358;PLAYER_SWITCH;
7031;2;355;4;375;7;363;3;365;5;358;FISH_CATCH;
8046;2;356;4;375;7;363;3;365;5;358;FISH_CATCH;
9062;2;356;4;375;7;363;3;365;5;359;FISH_CATCH;
10062;2;357;4;375;7;364;3;366;5;359;FISH_CATCH;
10537;9;357;4;375;7;364;3;366;5;359;PLAYER_SWITCH;
11069;9;358;4;375;7;364;3;367;5;359;FISH_CATCH;
11928;9;358;6;375;7;364;3;367;5;359;PLAYER_SWITCH;
12084;9;358;6;375;7;364;3;367;5;359;FISH_CATCH;
13100;9;359;6;375;7;364;3;367;5;359;FISH_CATCH;
13990;9;359;6;375;7;364;8;367;5;359;PLAYER_SWITCH;
14053;9;359;6;375;7;364;8;367;3;359;PLAYER_SWITCH;
14115;9;360;6;376;7;364;8;367;3;360;FISH_CATCH;
15131;9;360;6;376;7;365;8;368;3;360;FISH_CATCH;
15162;9;360;6;376;1;365;8;368;3;360;PLAYER_SWITCH;
16147;9;360;6;377;1;365;8;368;3;360;FISH_CATCH;
17162;9;360;6;378;1;365;8;369;3;360;FISH_CATCH;
18162;9;360;6;379;1;366;8;370;3;361;FISH_CATCH;
19178;9;361;6;380;1;366;8;370;3;362;FISH_CATCH;
19272;4;361;6;380;1;366;8;370;3;362;PLAYER_SWITCH;
20178;4;361;6;381;1;366;8;371;3;363;FISH_CATCH;
21194;4;361;6;382;1;366;8;372;3;364;FISH_CATCH;
22194;4;361;6;383;1;366;8;373;3;364;FISH_CATCH;
23194;4;361;6;383;1;366;8;373;3;364;FISH_CATCH;
23600;4;361;6;383;5;366;8;373;3;364;PLAYER_SWITCH;
24209;4;361;6;384;5;367;8;373;3;364;FISH_CATCH;
25225;4;361;6;384;5;367;8;374;3;365;FISH_CATCH;
26225;4;361;6;385;5;368;8;375;3;365;FISH_CATCH;
26272;4;361;6;385;5;368;8;375;9;365;PLAYER_SWITCH;
27225;4;361;6;386;5;368;8;375;9;365;FISH_CATCH;
28240;4;361;6;386;5;369;8;376;9;366;FISH_CATCH;
29006;7;361;6;386;5;369;8;376;9;366;PLAYER_SWITCH;
29256;7;361;6;387;5;370;8;377;9;366;FISH_CATCH;
30272;7;362;6;387;5;371;8;377;9;367;FISH_CATCH;
31287;7;363;6;387;5;372;8;377;9;368;FISH_CATCH;
32287;7;364;6;388;5;372;8;377;9;369;FISH_CATCH;
33303;7;365;6;389;5;373;8;377;9;370;FISH_CATCH;
34303;7;365;6;389;5;374;8;378;9;370;FISH_CATCH;
35319;7;365;6;390;5;374;8;379;9;370;FISH_CATCH;
36319;7;366;6;390;5;374;8;379;9;371;FISH_CATCH;
37334;7;367;6;390;5;374;8;379;9;372;FISH_CATCH;
38350;7;367;6;391;5;374;8;380;9;372;FISH_CATCH;
39350;7;367;6;392;5;375;8;380;9;373;FISH_CATCH;
40365;7;368;6;393;5;375;8;380;9;374;FISH_CATCH;
41366;7;369;6;394;5;375;8;381;9;374;FISH_CATCH;
42381;7;369;6;394;5;375;8;381;9;375;FISH_CATCH;
43381;7;370;6;394;5;376;8;381;9;376;FISH_CATCH;
44381;7;371;6;395;5;376;8;382;9;377;FISH_CATCH;
45381;7;371;6;396;5;376;8;383;9;378;FISH_CATCH;
46397;7;372;6;396;5;376;8;384;9;378;FISH_CATCH;
47405;7;373;6;396;5;377;8;384;9;378;FISH_CATCH;
48405;7;374;6;396;5;377;8;385;9;378;FISH_CATCH;
49420;7;374;6;396;5;378;8;386;9;378;FISH_CATCH;
50424;7;374;6;396;5;378;8;386;9;378;FISH_CATCH;
50939;4;374;6;396;5;378;8;386;9;378;PLAYER_SWITCH;
51439;4;374;6;396;5;378;8;387;9;379;FISH_CATCH;
