time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;2;616;8;622;9;642;3;645;1;622;FISH_CATCH;
999;2;617;8;623;9;643;3;645;1;623;FISH_CATCH;
2000;2;618;8;624;9;643;3;645;1;623;FISH_CATCH;
3000;2;618;8;625;9;644;3;646;1;623;FISH_CATCH;
4015;2;618;8;626;9;645;3;647;1;624;FISH_CATCH;
5031;2;619;8;627;9;646;3;648;1;625;FISH_CATCH;
6046;2;620;8;628;9;646;3;649;1;625;FISH_CATCH;
6999;2;620;8;628;9;646;3;649;5;625;PLAYER_SWITCH;
7046;2;621;8;629;9;646;3;650;5;626;FISH_CATCH;
8047;2;621;8;630;9;647;3;651;5;627;FISH_CATCH;
9062;2;621;8;630;9;647;3;652;5;628;FISH_CATCH;
10078;2;622;8;631;9;647;3;653;5;629;FISH_CATCH;
10344;2;622;8;631;2;647;3;653;5;629;PLAYER_SWITCH;
11094;2;623;8;631;2;647;3;654;5;629;FISH_CATCH;
12094;2;624;8;632;2;648;3;655;5;630;FISH_CATCH;
13109;2;624;8;633;2;649;3;656;5;631;FISH_CATCH;
14125;2;625;8;634;2;650;3;656;5;632;FISH_CATCH;
15134;2;626;8;635;2;651;3;657;5;633;FISH_CATCH;
16134;2;627;8;636;2;651;3;658;5;634;FISH_CATCH;
17134;2;627;8;636;2;651;3;658;5;634;FISH_CATCH;
18150;2;628;8;637;2;652;3;659;5;635;FISH_CATCH;
19165;2;628;8;637;2;652;3;659;5;635;FISH_CATCH;
20181;2;629;8;638;2;653;3;660;5;636;FISH_CATCH;
21181;2;629;8;639;2;654;3;660;5;636;FISH_CATCH;
22196;2;630;8;640;2;655;3;661;5;637;FISH_CATCH;
23212;2;630;8;640;2;655;3;662;5;638;FISH_CATCH;
24212;2;631;8;641;2;656;3;663;5;638;FISH_CATCH;
25212;2;632;8;641;2;657;3;664;5;639;FISH_CATCH;
26228;2;633;8;642;2;658;3;665;5;639;FISH_CATCH;
27228;2;634;8;643;2;659;3;665;5;640;FISH_CATCH;
28243;2;634;8;643;2;660;3;666;5;641;FISH_CATCH;
29259;2;635;8;644;2;661;3;666;5;642;FISH_CATCH;
30259;2;635;8;645;2;661;3;667;5;643;FISH_CATCH;
30321;2;635;2;645;2;661;3;667;5;643;PLAYER_SWITCH;
31275;2;636;2;646;2;662;3;667;5;644;FISH_CATCH;
32275;2;636;2;647;2;663;3;667;5;644;FISH_CATCH;
32993;9;636;2;647;2;663;3;667;5;644;PLAYER_SWITCH;
33290;9;637;2;647;2;663;3;668;5;644;FISH_CATCH;
34306;9;638;2;647;2;664;3;668;5;645;FISH_CATCH;
35321;9;638;2;648;2;665;3;668;5;645;FISH_CATCH;
36322;9;638;2;649;2;666;3;669;5;645;FISH_CATCH;
37337;9;638;2;650;2;667;3;669;5;646;FISH_CATCH;
