time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;0;701;4;722;9;669;2;681;8;694;FISH_CATCH;
995;0;701;4;722;9;670;2;681;8;695;FISH_CATCH;
2010;0;701;4;722;9;671;2;681;8;696;FISH_CATCH;
2119;0;701;4;722;9;671;5;681;8;696;PLAYER_SWITCH;
3026;0;701;4;722;9;671;5;681;8;696;FISH_CATCH;
3573;0;701;8;722;9;671;5;681;8;696;PLAYER_SWITCH;
4041;0;701;8;723;9;671;5;682;8;696;FISH_CATCH;
5041;0;701;8;723;9;671;5;683;8;697;FISH_CATCH;
5276;0;701;8;723;2;671;5;683;8;697;PLAYER_SWITCH;
6057;0;702;8;723;2;671;5;683;8;698;FISH_CATCH;
6385;8;702;8;723;2;671;5;683;8;698;PLAYER_SWITCH;
7057;8;702;8;723;2;671;5;683;8;699;FISH_CATCH;
8057;8;703;8;723;2;672;5;683;8;699;FISH_CATCH;
9057;8;703;8;724;2;673;5;683;8;699;FISH_CATCH;
10073;8;704;8;725;2;673;5;683;8;700;FISH_CATCH;
10198;8;704;8;725;2;673;0;683;8;700;PLAYER_SWITCH;
11073;8;705;8;726;2;673;0;683;8;700;FISH_CATCH;
12088;8;706;8;727;2;674;0;683;8;701;FISH_CATCH;
13104;8;706;8;727;2;675;0;683;8;701;FISH_CATCH;
13791;8;706;8;727;2;675;0;683;4;701;PLAYER_SWITCH;
14119;8;706;8;727;2;675;0;683;4;701;FISH_CATCH;
15119;8;707;8;727;2;675;0;683;4;701;FISH_CATCH;
16119;8;707;8;727;2;675;0;683;4;701;FISH_CATCH;
16323;8;707;8;727;2;675;0;683;6;701;PLAYER_SWITCH;
17120;8;708;8;728;2;675;0;684;6;702;FISH_CATCH;
18135;8;708;8;729;2;675;0;684;6;703;FISH_CATCH;
19151;8;709;8;730;2;675;0;684;6;704;FISH_CATCH;
20151;8;710;8;730;2;675;0;684;6;705;FISH_CATCH;
21151;8;711;8;730;2;675;0;684;6;706;FISH_CATCH;
22166;8;712;8;730;2;675;0;684;6;706;FISH_CATCH;
22588;8;712;0;730;2;675;0;684;6;706;PLAYER_SWITCH;
22666;8;712;0;730;2;675;9;684;6;706;PLAYER_SWITCH;
23167;8;713;0;730;2;675;9;685;6;706;FISH_CATCH;
23249;8;713;0;730;9;675;9;685;6;706;PLAYER_SWITCH;
24182;8;714;0;730;9;675;9;686;6;706;FISH_CATCH;
25198;8;714;0;730;9;675;9;686;6;706;FISH_CATCH;
26198;8;714;0;730;9;676;9;687;6;707;FISH_CATCH;
26760;8;714;5;730;9;676;9;687;6;707;PLAYER_SWITCH;
27198;8;714;5;730;9;676;9;687;6;707;FISH_CATCH;
28198;8;715;5;730;9;677;9;687;6;708;FISH_CATCH;
29213;8;715;5;731;9;677;9;688;6;708;FISH_CATCH;
30229;8;715;5;731;9;678;9;688;6;708;FISH_CATCH;
31230;8;715;5;731;9;678;9;688;6;709;FISH_CATCH;
32230;8;715;5;732;9;679;9;689;6;710;FISH_CATCH;
33230;8;716;5;732;9;679;9;690;6;711;FISH_CATCH;
34246;8;716;5;733;9;679;9;691;6;711;FISH_CATCH;
35246;8;717;5;733;9;680;9;691;6;712;FISH_CATCH;
36261;8;717;5;734;9;680;9;692;6;713;FISH_CATCH;
37261;8;718;5;735;9;681;9;692;6;714;FISH_CATCH;
38262;8;719;5;736;9;682;9;692;6;714;FISH_CATCH;
39277;8;720;5;736;9;682;9;692;6;714;FISH_CATCH;
40293;8;720;5;736;9;682;9;693;6;714;FISH_CATCH;
41308;8;721;5;736;9;683;9;694;6;715;FISH_CATCH;
42308;8;722;5;736;9;684;9;695;6;715;FISH_CATCH;
43324;8;723;5;737;9;685;9;696;6;715;FISH_CATCH;
44340;8;724;5;738;9;685;9;697;6;715;FISH_CATCH;
45355;8;725;5;738;9;685;9;698;6;716;FISH_CATCH;
46371;8;726;5;738;9;686;9;698;6;716;FISH_CATCH;
47371;8;727;5;739;9;687;9;698;6;717;FISH_CATCH;
48371;8;728;5;740;9;687;9;699;6;718;FISH_CATCH;
49371;8;729;5;740;9;687;9;700;6;719;FISH_CATCH;
50386;8;729;5;741;9;688;9;701;6;719;FISH_CATCH;
51386;8;730;5;741;9;688;9;701;6;720;FISH_CATCH;
52402;8;730;5;741;9;688;9;702;6;720;FISH_CATCH;
53402;8;731;5;741;9;688;9;702;6;721;FISH_CATCH;
54418;8;732;5;742;9;688;9;702;6;721;FISH_CATCH;
55418;8;732;5;742;9;688;9;703;6;722;FISH_CATCH;
56422;8;732;5;742;9;688;9;703;6;723;FISH_CATCH;
57438;8;732;5;743;9;689;9;704;6;723;FISH_CATCH;
58453;8;733;5;743;9;690;9;705;6;724;FISH_CATCH;
59453;8;734;5;744;9;691;9;705;6;725;FISH_CATCH;
60454;8;735;5;745;9;691;9;706;6;726;FISH_CATCH;
61469;8;736;5;745;9;691;9;707;6;726;FISH_CATCH;
62469;8;737;5;746;9;692;9;707;6;726;FISH_CATCH;
63485;8;738;5;746;9;692;9;707;6;726;FISH_CATCH;
64485;8;738;5;747;9;693;9;708;6;727;FISH_CATCH;
65485;8;739;5;748;9;694;9;708;6;727;FISH_CATCH;
66500;8;740;5;749;9;694;9;708;6;727;FISH_CATCH;
67516;8;741;5;749;9;694;9;709;6;727;FISH_CATCH;
68532;8;741;5;750;9;694;9;710;6;728;FISH_CATCH;
69547;8;741;5;750;9;695;9;711;6;728;FISH_CATCH;
70563;8;741;5;750;9;696;9;711;6;729;FISH_CATCH;
71563;8;742;5;750;9;696;9;711;6;729;FISH_CATCH;
72563;8;743;5;751;9;697;9;712;6;730;FISH_CATCH;
73563;8;744;5;751;9;697;9;712;6;731;FISH_CATCH;
74578;8;744;5;751;9;698;9;713;6;732;FISH_CATCH;
75579;8;745;5;752;9;699;9;713;6;732;FISH_CATCH;
76579;8;746;5;752;9;700;9;714;6;732;FISH_CATCH;
77594;8;746;5;752;9;700;9;715;6;732;FISH_CATCH;
78610;8;747;5;752;9;701;9;716;6;732;FISH_CATCH;
79610;8;748;5;752;9;701;9;716;6;732;FISH_CATCH;
80625;8;748;5;753;9;701;9;717;6;732;FISH_CATCH;
81626;8;748;5;754;9;701;9;718;6;732;FISH_CATCH;
82641;8;749;5;754;9;701;9;718;6;733;FISH_CATCH;
83641;8;750;5;755;9;701;9;719;6;734;FISH_CATCH;
84650;8;750;5;756;9;702;9;720;6;734;FISH_CATCH;
85650;8;751;5;757;9;702;9;721;6;735;FISH_CATCH;
86666;8;751;5;758;9;702;9;721;6;735;FISH_CATCH;
87666;8;751;5;758;9;703;9;722;6;735;FISH_CATCH;
88666;8;751;5;758;9;704;9;723;6;736;FISH_CATCH;
