time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;0;880;2;881;7;824;1;846;8;851;FISH_CATCH;
989;0;881;2;882;7;825;1;847;8;851;FISH_CATCH;
1989;0;882;2;883;7;826;1;848;8;852;FISH_CATCH;
2567;0;882;2;883;7;826;1;848;3;852;PLAYER_SWITCH;
2989;0;882;2;884;7;827;1;849;3;853;FISH_CATCH;
4005;0;883;2;885;7;828;1;850;3;854;FISH_CATCH;
5020;0;884;2;885;7;828;1;851;3;855;FISH_CATCH;
6020;0;885;2;886;7;829;1;852;3;855;FISH_CATCH;
7036;0;886;2;887;7;829;1;853;3;856;FISH_CATCH;
8038;0;887;2;888;7;830;1;854;3;857;FISH_CATCH;
9054;0;887;2;889;7;830;1;855;3;858;FISH_CATCH;
10054;0;888;2;890;7;830;1;856;3;859;FISH_CATCH;
11069;0;888;2;891;7;831;1;857;3;860;FISH_CATCH;
12085;0;889;2;891;7;832;1;858;3;861;FISH_CATCH;
13101;0;890;2;892;7;832;1;859;3;862;FISH_CATCH;
14101;0;890;2;893;7;833;1;860;3;863;FISH_CATCH;
15116;0;891;2;893;7;834;1;861;3;864;FISH_CATCH;
16132;0;892;2;894;7;835;1;862;3;865;FISH_CATCH;
17116;0;892;2;894;3;835;1;862;3;865;PLAYER_SWITCH;
17147;0;893;2;895;3;836;1;863;3;865;FISH_CATCH;
18163;0;894;2;896;3;837;1;864;3;866;FISH_CATCH;
19179;0;895;2;897;3;838;1;865;3;867;FISH_CATCH;
20179;0;896;2;898;3;838;1;865;3;867;FISH_CATCH;
21179;0;897;2;899;3;839;1;866;3;868;FISH_CATCH;
22194;0;897;2;900;3;840;1;867;3;869;FISH_CATCH;
23194;0;898;2;901;3;841;1;868;3;869;FISH_CATCH;
24210;0;899;2;902;3;842;1;869;3;870;FISH_CATCH;
25226;0;900;2;903;3;843;1;870;3;871;FISH_CATCH;
26241;0;901;2;904;3;844;1;871;3;872;FISH_CATCH;
27257;0;902;2;905;3;844;1;872;3;873;FISH_CATCH;
28257;0;903;2;906;3;845;1;873;3;874;FISH_CATCH;
29271;0;904;2;907;3;846;1;874;3;875;FISH_CATCH;
30286;0;905;2;907;3;847;1;875;3;876;FISH_CATCH;
31302;0;906;2;908;3;848;1;876;3;877;FISH_CATCH;
32318;0;907;2;909;3;849;1;877;3;878;FISH_CATCH;
33333;0;908;2;910;3;850;1;878;3;879;FISH_CATCH;
34333;0;908;2;910;3;850;1;879;3;880;FISH_CATCH;
35349;0;909;2;910;3;851;1;880;3;880;FISH_CATCH;
36349;0;910;2;910;3;852;1;881;3;881;FISH_CATCH;
37365;0;911;2;911;3;853;1;882;3;882;FISH_CATCH;
38380;0;912;2;911;3;854;1;883;3;883;FISH_CATCH;
39380;0;913;2;911;3;855;1;883;3;884;FISH_CATCH;
40380;0;914;2;912;3;856;1;884;3;885;FISH_CATCH;
41380;0;915;2;913;3;857;1;885;3;886;FISH_CATCH;
42380;0;916;2;914;3;858;1;886;3;887;FISH_CATCH;
43380;0;916;2;915;3;859;1;887;3;888;FISH_CATCH;
44396;0;917;2;916;3;860;1;888;3;889;FISH_CATCH;
45396;0;918;2;917;3;861;1;889;3;890;FISH_CATCH;
46396;0;918;2;918;3;862;1;890;3;891;FISH_CATCH;
47411;0;919;2;918;3;863;1;891;3;891;FISH_CATCH;
48427;0;920;2;919;3;864;1;892;3;892;FISH_CATCH;
49443;0;921;2;920;3;865;1;893;3;893;FISH_CATCH;
50443;0;922;2;921;3;865;1;894;3;893;FISH_CATCH;
51443;0;923;2;922;3;866;1;895;3;894;FISH_CATCH;
52443;0;924;2;923;3;867;1;896;3;895;FISH_CATCH;
53443;0;925;2;924;3;868;1;897;3;896;FISH_CATCH;
54458;0;926;2;925;3;869;1;898;3;897;FISH_CATCH;
55474;0;927;2;926;3;870;1;899;3;898;FISH_CATCH;
56490;0;928;2;927;3;871;1;900;3;899;FISH_CATCH;
57490;0;929;2;928;3;872;1;901;3;900;FISH_CATCH;
58490;0;930;2;929;3;873;1;902;3;901;FISH_CATCH;
59505;0;931;2;930;3;874;1;903;3;902;FISH_CATCH;
60511;0;932;2;931;3;875;1;904;3;903;FISH_CATCH;
61511;0;933;2;932;3;876;1;905;3;904;FISH_CATCH;
62511;0;934;2;933;3;876;1;906;3;905;FISH_CATCH;
63527;0;935;2;934;3;877;1;907;3;906;FISH_CATCH;
64527;0;936;2;935;3;878;1;908;3;907;FISH_CATCH;
65542;0;937;2;935;3;879;1;909;3;908;FISH_CATCH;
66543;0;938;2;936;3;880;1;910;3;909;FISH_CATCH;
67558;0;939;2;937;3;880;1;911;3;910;FISH_CATCH;
68558;0;940;2;937;3;881;1;912;3;911;FISH_CATCH;
69574;0;941;2;938;3;882;1;913;3;912;FISH_CATCH;
70589;0;942;2;939;3;883;1;914;3;913;FISH_CATCH;
71605;0;943;2;940;3;883;1;915;3;914;FISH_CATCH;
72605;0;944;2;941;3;884;1;916;3;915;FISH_CATCH;
73605;0;945;2;941;3;885;1;917;3;916;FISH_CATCH;
74621;0;946;2;942;3;886;1;918;3;917;FISH_CATCH;
75043;0;946;2;942;3;886;1;918;3;917;ROUND_END;
