time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;1;1832;8;1789;6;1731;4;1761;5;1800;FISH_CATCH;
999;1;1833;8;1790;6;1732;4;1762;5;1801;FISH_CATCH;
2014;1;1834;8;1791;6;1732;4;1763;5;1802;FISH_CATCH;
3030;1;1835;8;1792;6;1733;4;1764;5;1803;FISH_CATCH;
4030;1;1836;8;1793;6;1734;4;1765;5;1804;FISH_CATCH;
5030;1;1837;8;1794;6;1735;4;1766;5;1804;FISH_CATCH;
6030;1;1838;8;1794;6;1736;4;1767;5;1805;FISH_CATCH;
7046;1;1839;8;1794;6;1736;4;1768;5;1806;FISH_CATCH;
8046;1;1840;8;1795;6;1737;4;1769;5;1807;FISH_CATCH;
8858;7;1840;8;1795;6;1737;4;1769;5;1807;PLAYER_SWITCH;
9061;7;1841;8;1796;6;1738;4;1770;5;1808;FISH_CATCH;
10065;7;1842;8;1797;6;1739;4;1771;5;1809;FISH_CATCH;
11081;7;1843;8;1798;6;1740;4;1771;5;1810;FISH_CATCH;
12081;7;1843;8;1799;6;1741;4;1771;5;1811;FISH_CATCH;
13081;7;1844;8;1800;6;1742;4;1772;5;1811;FISH_CATCH;
14081;7;1845;8;1800;6;1743;4;1773;5;1812;FISH_CATCH;
15096;7;1846;8;1800;6;1744;4;1773;5;1813;FISH_CATCH;
16112;7;1847;8;1801;6;1745;4;1774;5;1814;FISH_CATCH;
17112;7;1847;8;1802;6;1746;4;1775;5;1815;FISH_CATCH;
17846;1;1847;8;1802;6;1746;4;1775;5;1815;PLAYER_SWITCH;
18112;1;1848;8;1802;6;1747;4;1776;5;1816;FISH_CATCH;
19128;1;1849;8;1803;6;1747;4;1777;5;1817;FISH_CATCH;
20128;1;1850;8;1804;6;1747;4;1778;5;1818;FISH_CATCH;
21143;1;1851;8;1805;6;1748;4;1779;5;1819;FISH_CATCH;
22159;1;1852;8;1806;6;1748;4;1780;5;1819;FISH_CATCH;
23159;1;1853;8;1807;6;1748;4;1781;5;1820;FISH_CATCH;
