time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;2;2176;1;2118;5;2063;0;2095;9;2150;FISH_CATCH;
999;2;2177;1;2118;5;2063;0;2095;9;2150;FISH_CATCH;
2000;2;2178;1;2119;5;2063;0;2095;9;2151;FISH_CATCH;
3001;2;2178;1;2120;5;2064;0;2095;9;2151;FISH_CATCH;
3033;2;2178;1;2120;5;2064;6;2095;9;2151;PLAYER_SWITCH;
4001;2;2178;1;2121;5;2064;6;2096;9;2152;FISH_CATCH;
4455;2;2178;1;2121;4;2064;6;2096;9;2152;PLAYER_SWITCH;
5017;2;2178;1;2121;4;2064;6;2096;9;2153;FISH_CATCH;
6001;8;2178;1;2121;4;2064;6;2096;9;2153;PLAYER_SWITCH;
6033;8;2178;1;2122;4;2065;6;2096;9;2154;FISH_CATCH;
7037;8;2178;1;2122;4;2066;6;2097;9;2154;FISH_CATCH;
8047;8;2179;1;2122;4;2067;6;2097;9;2154;FISH_CATCH;
8734;8;2179;1;2122;4;2067;6;2097;3;2154;PLAYER_SWITCH;
9062;8;2180;1;2122;4;2068;6;2098;3;2155;FISH_CATCH;
9859;8;2180;5;2122;4;2068;6;2098;3;2155;PLAYER_SWITCH;
10062;8;2180;5;2122;4;2068;6;2098;3;2155;FISH_CATCH;
11062;8;2181;5;2123;4;2069;6;2099;3;2156;FISH_CATCH;
12078;8;2181;5;2124;4;2070;6;2100;3;2156;FISH_CATCH;
13078;8;2181;5;2125;4;2070;6;2101;3;2157;FISH_CATCH;
14081;8;2182;5;2126;4;2071;6;2102;3;2158;FISH_CATCH;
15097;8;2183;5;2126;4;2072;6;2103;3;2159;FISH_CATCH;
16113;8;2184;5;2127;4;2073;6;2103;3;2160;FISH_CATCH;
17113;8;2185;5;2128;4;2073;6;2103;3;2161;FISH_CATCH;
18113;8;2185;5;2128;4;2074;6;2104;3;2162;FISH_CATCH;
19113;8;2185;5;2129;4;2074;6;2105;3;2163;FISH_CATCH;
20121;8;2185;5;2129;4;2075;6;2106;3;2164;FISH_CATCH;
20903;8;2185;5;2129;9;2075;6;2106;3;2164;PLAYER_SWITCH;
21121;8;2186;5;2129;9;2076;6;2106;3;2165;FISH_CATCH;
21309;0;2186;5;2129;9;2076;6;2106;3;2165;PLAYER_SWITCH;
22137;0;2186;5;2129;9;2076;6;2106;3;2166;FISH_CATCH;
23137;0;2187;5;2129;9;2076;6;2106;3;2166;FISH_CATCH;
24153;0;2187;5;2129;9;2076;6;2106;3;2166;FISH_CATCH;
25168;0;2187;5;2130;9;2076;6;2107;3;2167;FISH_CATCH;
26184;0;2187;5;2130;9;2076;6;2108;3;2167;FISH_CATCH;
26356;7;2187;5;2130;9;2076;6;2108;3;2167;PLAYER_SWITCH;
27005;7;2187;5;2130;0;2076;6;2108;3;2167;PLAYER_SWITCH;
27192;7;2187;5;2131;0;2076;6;2109;3;2167;FISH_CATCH;
28208;7;2187;5;2132;0;2076;6;2109;3;2168;FISH_CATCH;
29209;7;2188;5;2132;0;2077;6;2110;3;2168;FISH_CATCH;
30224;7;2188;5;2132;0;2077;6;2110;3;2169;FISH_CATCH;
31240;7;2188;5;2132;0;2078;6;2110;3;2170;FISH_CATCH;
32240;7;2189;5;2132;0;2079;6;2110;3;2171;FISH_CATCH;
33256;7;2189;5;2133;0;2080;6;2110;3;2172;FISH_CATCH;
34260;7;2189;5;2134;0;2081;6;2110;3;2172;FISH_CATCH;
34885;7;2189;5;2134;0;2081;4;2110;3;2172;PLAYER_SWITCH;
35260;7;2190;5;2134;0;2082;4;2110;3;2172;FISH_CATCH;
36274;7;2190;5;2135;0;2083;4;2110;3;2173;FISH_CATCH;
37274;7;2191;5;2136;0;2083;4;2110;3;2173;FISH_CATCH;
38275;7;2192;5;2136;0;2083;4;2111;3;2173;FISH_CATCH;
39277;7;2193;5;2137;0;2083;4;2111;3;2174;FISH_CATCH;
40277;7;2194;5;2137;0;2084;4;2111;3;2174;FISH_CATCH;
40621;7;2194;5;2137;0;2084;4;2111;9;2174;PLAYER_SWITCH;
41293;7;2195;5;2138;0;2084;4;2111;9;2174;FISH_CATCH;
41433;7;2195;5;2138;0;2084;8;2111;9;2174;PLAYER_SWITCH;
42293;7;2195;5;2139;0;2085;8;2111;9;2175;FISH_CATCH;
43308;7;2196;5;2139;0;2086;8;2112;9;2176;FISH_CATCH;
44312;7;2197;5;2140;0;2086;8;2112;9;2177;FISH_CATCH;
45327;7;2197;5;2141;0;2087;8;2112;9;2177;FISH_CATCH;
46343;7;2198;5;2141;0;2088;8;2113;9;2177;FISH_CATCH;
47359;7;2199;5;2141;0;2089;8;2113;9;2177;FISH_CATCH;
48359;7;2200;5;2141;0;2090;8;2113;9;2177;FISH_CATCH;
48421;7;2200;5;2141;0;2090;8;2113;2;2177;PLAYER_SWITCH;
49374;7;2200;5;2142;0;2091;8;2113;2;2177;FISH_CATCH;
50390;7;2200;5;2143;0;2092;8;2114;2;2178;FISH_CATCH;
51405;7;2200;5;2143;0;2092;8;2114;2;2179;FISH_CATCH;
52405;7;2201;5;2144;0;2092;8;2115;2;2179;FISH_CATCH;
53421;7;2202;5;2144;0;2092;8;2116;2;2179;FISH_CATCH;
54437;7;2202;5;2144;0;2093;8;2117;2;2180;FISH_CATCH;
55437;7;2202;5;2144;0;2094;8;2117;2;2180;FISH_CATCH;
56437;7;2203;5;2144;0;2094;8;2118;2;2180;FISH_CATCH;
57452;7;2204;5;2145;0;2094;8;2119;2;2181;FISH_CATCH;
57562;7;2204;5;2145;0;2094;8;2119;9;2181;PLAYER_SWITCH;
58452;7;2204;5;2146;0;2095;8;2119;9;2181;FISH_CATCH;
59461;7;2205;5;2146;0;2095;8;2119;9;2182;FISH_CATCH;
60461;7;2205;5;2147;0;2096;8;2120;9;2182;FISH_CATCH;
61477;7;2205;5;2147;0;2096;8;2121;9;2182;FISH_CATCH;
62477;7;2205;5;2147;0;2096;8;2122;9;2183;FISH_CATCH;
63492;7;2206;5;2147;0;2097;8;2122;9;2183;FISH_CATCH;
64492;7;2207;5;2148;0;2098;8;2123;9;2184;FISH_CATCH;
65508;7;2208;5;2148;0;2099;8;2123;9;2184;FISH_CATCH;
66508;7;2209;5;2148;0;2099;8;2124;9;2184;FISH_CATCH;
67508;7;2209;5;2149;0;2099;8;2124;9;2185;FISH_CATCH;
68508;7;2209;5;2149;0;2099;8;2125;9;2185;FISH_CATCH;
69508;7;2210;5;2149;0;2100;8;2126;9;2185;FISH_CATCH;
69653;7;2210;5;2149;6;2100;8;2126;9;2185;PLAYER_SWITCH;
70508;7;2210;5;2150;6;2101;8;2127;9;2186;FISH_CATCH;
71524;7;2210;5;2150;6;2102;8;2128;9;2187;FISH_CATCH;
72539;7;2211;5;2151;6;2102;8;2129;9;2187;FISH_CATCH;
72836;7;2211;2;2151;6;2102;8;2129;9;2187;PLAYER_SWITCH;
73555;7;2211;2;2152;6;2102;8;2129;9;2187;FISH_CATCH;
74571;7;2211;2;2152;6;2103;8;2129;9;2187;FISH_CATCH;
75571;7;2211;2;2152;6;2103;8;2129;9;2188;FISH_CATCH;
76586;7;2212;2;2152;6;2104;8;2129;9;2189;FISH_CATCH;
77539;7;2212;5;2152;6;2104;8;2129;9;2189;PLAYER_SWITCH;
77586;7;2213;5;2153;6;2104;8;2130;9;2189;FISH_CATCH;
78602;7;2214;5;2153;6;2105;8;2130;9;2190;FISH_CATCH;
79602;7;2214;5;2154;6;2105;8;2131;9;2191;FISH_CATCH;
80602;7;2214;5;2155;6;2105;8;2132;9;2192;FISH_CATCH;
81602;7;2215;5;2155;6;2106;8;2132;9;2193;FISH_CATCH;
82618;7;2216;5;2156;6;2106;8;2132;9;2194;FISH_CATCH;
83633;7;2216;5;2157;6;2107;8;2132;9;2194;FISH_CATCH;
84633;7;2216;5;2158;6;2107;8;2133;9;2194;FISH_CATCH;
85633;7;2216;5;2158;6;2107;8;2133;9;2195;FISH_CATCH;
