time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;2;693;8;713;5;679;7;646;6;691;FISH_CATCH;
1000;2;694;8;713;5;679;7;646;6;691;FISH_CATCH;
2015;2;694;8;714;5;680;7;647;6;692;FISH_CATCH;
2328;9;694;8;714;5;680;7;647;6;692;PLAYER_SWITCH;
2421;9;694;8;714;5;680;2;647;6;692;PLAYER_SWITCH;
3016;9;695;8;714;5;681;2;648;6;692;FISH_CATCH;
3501;9;695;8;714;5;681;2;648;1;692;PLAYER_SWITCH;
4032;9;695;8;715;5;682;2;649;1;693;FISH_CATCH;
5032;9;695;8;716;5;683;2;650;1;693;FISH_CATCH;
6032;9;695;8;716;5;684;2;650;1;693;FISH_CATCH;
7048;9;696;8;717;5;684;2;650;1;693;FISH_CATCH;
7173;9;696;4;717;5;684;2;650;1;693;PLAYER_SWITCH;
8053;9;696;4;718;5;684;2;651;1;693;FISH_CATCH;
8881;0;696;4;718;5;684;2;651;1;693;PLAYER_SWITCH;
9069;0;697;4;718;5;684;2;652;1;694;FISH_CATCH;
10073;0;698;4;718;5;684;2;652;1;695;FISH_CATCH;
10432;0;698;4;718;3;684;2;652;1;695;PLAYER_SWITCH;
11089;0;698;4;719;3;684;2;653;1;696;FISH_CATCH;
12104;0;698;4;719;3;685;2;653;1;696;FISH_CATCH;
12714;0;698;4;719;3;685;2;653;8;696;PLAYER_SWITCH;
13104;0;698;4;720;3;686;2;653;8;697;FISH_CATCH;
14104;0;699;4;720;3;687;2;653;8;697;FISH_CATCH;
15104;0;700;4;720;3;687;2;653;8;698;FISH_CATCH;
16120;0;701;4;721;3;687;2;654;8;698;FISH_CATCH;
17136;0;702;4;722;3;687;2;655;8;698;FISH_CATCH;
18151;0;703;4;722;3;687;2;655;8;698;FISH_CATCH;
18682;0;703;4;722;3;687;2;655;1;698;PLAYER_SWITCH;
19157;0;703;4;723;3;687;2;655;1;698;FISH_CATCH;
20157;0;704;4;723;3;688;2;656;1;698;FISH_CATCH;
21163;0;705;4;724;3;689;2;657;1;699;FISH_CATCH;
22163;0;705;4;724;3;690;2;658;1;699;FISH_CATCH;
