time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;0;965;2;989;8;922;4;929;6;954;FISH_CATCH;
999;0;966;2;990;8;923;4;930;6;954;FISH_CATCH;
1999;0;966;2;991;8;924;4;930;6;955;FISH_CATCH;
3015;0;967;2;992;8;924;4;931;6;956;FISH_CATCH;
4015;0;967;2;992;8;924;4;931;6;957;FISH_CATCH;
4994;0;967;2;992;8;924;9;931;6;957;PLAYER_SWITCH;
5025;0;968;2;993;8;924;9;932;6;957;FISH_CATCH;
5712;0;968;2;993;8;924;9;932;4;957;PLAYER_SWITCH;
6041;0;969;2;994;8;925;9;932;4;957;FISH_CATCH;
7041;0;970;2;994;8;926;9;932;4;957;FISH_CATCH;
8056;0;971;2;995;8;926;9;933;4;958;FISH_CATCH;
9072;0;972;2;996;8;927;9;934;4;959;FISH_CATCH;
10087;0;972;2;996;8;928;9;935;4;960;FISH_CATCH;
10087;0;972;2;996;1;928;9;935;4;960;PLAYER_SWITCH;
11103;0;972;2;996;1;929;9;935;4;960;FISH_CATCH;
11838;0;972;2;996;1;929;9;935;9;960;PLAYER_SWITCH;
12103;0;972;2;996;1;930;9;935;9;961;FISH_CATCH;
13119;0;973;2;996;1;930;9;935;9;962;FISH_CATCH;
14119;0;974;2;997;1;931;9;935;9;962;FISH_CATCH;
14572;0;974;2;997;1;931;3;935;9;962;PLAYER_SWITCH;
15134;0;975;2;998;1;932;3;935;9;963;FISH_CATCH;
16134;0;976;2;999;1;933;3;935;9;963;FISH_CATCH;
17150;0;976;2;1000;1;933;3;935;9;963;FISH_CATCH;
18150;0;976;2;1000;1;933;3;935;9;964;FISH_CATCH;
18322;0;976;2;1000;1;933;3;935;3;964;PLAYER_SWITCH;
19166;0;977;2;1001;1;933;3;936;3;964;FISH_CATCH;
20135;0;977;2;1001;6;933;3;936;3;964;PLAYER_SWITCH;
20181;0;977;2;1001;6;933;3;936;3;965;FISH_CATCH;
21197;0;977;2;1002;6;934;3;936;3;966;FISH_CATCH;
21342;0;977;2;1002;6;934;9;936;3;966;PLAYER_SWITCH;
22197;0;978;2;1002;6;935;9;936;3;967;FISH_CATCH;
23203;0;979;2;1002;6;935;9;936;3;968;FISH_CATCH;
