time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;8;239;1;225;4;235;3;252;6;231;FISH_CATCH;
998;8;240;1;226;4;236;3;253;6;231;FISH_CATCH;
2014;8;241;1;227;4;237;3;254;6;232;FISH_CATCH;
3029;8;241;1;228;4;238;3;255;6;233;FISH_CATCH;
4029;8;242;1;229;4;239;3;256;6;234;FISH_CATCH;
5030;8;243;1;230;4;240;3;256;6;235;FISH_CATCH;
6030;8;244;1;231;4;241;3;257;6;236;FISH_CATCH;
7030;8;245;1;232;4;241;3;258;6;237;FISH_CATCH;
8045;8;246;1;233;4;241;3;258;6;237;FISH_CATCH;
8498;8;246;1;233;5;241;3;258;6;237;PLAYER_SWITCH;
9045;8;247;1;234;5;242;3;259;6;237;FISH_CATCH;
10052;8;248;1;235;5;243;3;260;6;237;FISH_CATCH;
11067;8;248;1;236;5;244;3;261;6;238;FISH_CATCH;
12068;8;248;1;237;5;244;3;262;6;239;FISH_CATCH;
13068;8;249;1;238;5;244;3;263;6;240;FISH_CATCH;
14075;8;250;1;239;5;245;3;264;6;241;FISH_CATCH;
15091;8;250;1;240;5;246;3;265;6;242;FISH_CATCH;
16106;8;251;1;241;5;246;3;265;6;243;FISH_CATCH;
17106;8;252;1;242;5;246;3;266;6;243;FISH_CATCH;
17919;8;252;9;242;5;246;3;266;6;243;PLAYER_SWITCH;
18122;8;252;9;243;5;246;3;267;6;244;FISH_CATCH;
19138;8;253;9;244;5;246;3;268;6;245;FISH_CATCH;
19966;8;253;9;244;1;246;3;268;6;245;PLAYER_SWITCH;
20153;8;253;9;244;1;246;3;269;6;246;FISH_CATCH;
21169;8;253;9;245;1;247;3;270;6;246;FISH_CATCH;
21434;8;253;2;245;1;247;3;270;6;246;PLAYER_SWITCH;
22185;8;254;2;246;1;248;3;271;6;247;FISH_CATCH;
23185;8;255;2;246;1;249;3;272;6;248;FISH_CATCH;
24185;8;255;2;247;1;249;3;273;6;248;FISH_CATCH;
25200;8;255;2;248;1;250;3;274;6;249;FISH_CATCH;
26200;8;256;2;249;1;251;3;274;6;250;FISH_CATCH;
27216;8;257;2;249;1;251;3;275;6;250;FISH_CATCH;
28231;8;258;2;249;1;252;3;276;6;251;FISH_CATCH;
29231;8;258;2;250;1;253;3;277;6;252;FISH_CATCH;
30247;8;258;2;251;1;254;3;278;6;253;FISH_CATCH;
31247;8;259;2;252;1;255;3;279;6;253;FISH_CATCH;
32255;8;259;2;253;1;256;3;280;6;253;FISH_CATCH;
33255;8;260;2;253;1;257;3;280;6;253;FISH_CATCH;
34256;8;260;2;254;1;258;3;281;6;254;FISH_CATCH;
35272;8;261;2;255;1;259;3;282;6;254;FISH_CATCH;
36287;8;262;2;256;1;260;3;282;6;254;FISH_CATCH;
37287;8;263;2;257;1;261;3;283;6;255;FISH_CATCH;
38287;8;263;2;258;1;262;3;284;6;256;FISH_CATCH;
39287;8;264;2;258;1;263;3;285;6;257;FISH_CATCH;
40303;8;264;2;259;1;264;3;286;6;258;FISH_CATCH;
41305;8;265;2;260;1;264;3;287;6;259;FISH_CATCH;
42321;8;265;2;261;1;265;3;288;6;260;FISH_CATCH;
43337;8;265;2;262;1;265;3;289;6;261;FISH_CATCH;
44341;8;266;2;263;1;266;3;289;6;262;FISH_CATCH;
45341;8;266;2;264;1;267;3;290;6;263;FISH_CATCH;
46153;0;266;2;264;1;267;3;290;6;263;PLAYER_SWITCH;
46341;0;267;2;265;1;268;3;290;6;264;FISH_CATCH;
47345;0;268;2;266;1;269;3;291;6;265;FISH_CATCH;
48361;0;269;2;267;1;270;3;292;6;266;FISH_CATCH;
49364;0;270;2;268;1;271;3;293;6;267;FISH_CATCH;
50379;0;271;2;269;1;272;3;294;6;268;FISH_CATCH;
51379;0;272;2;270;1;273;3;295;6;268;FISH_CATCH;
