time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;1;910;2;913;5;852;8;919;7;895;FISH_CATCH;
986;1;911;2;914;5;853;8;919;7;896;FISH_CATCH;
2002;1;912;2;914;5;854;8;920;7;896;FISH_CATCH;
3002;1;912;2;915;5;854;8;920;7;896;FISH_CATCH;
3689;1;912;2;915;5;854;8;920;3;896;PLAYER_SWITCH;
4017;1;913;2;916;5;855;8;921;3;896;FISH_CATCH;
5017;1;913;2;916;5;856;8;922;3;896;FISH_CATCH;
5564;1;913;6;916;5;856;8;922;3;896;PLAYER_SWITCH;
6033;1;913;6;917;5;856;8;923;3;896;FISH_CATCH;
6080;1;913;6;917;5;856;4;923;3;896;PLAYER_SWITCH;
6596;1;913;6;917;2;856;4;923;3;896;PLAYER_SWITCH;
7033;1;914;6;918;2;857;4;923;3;896;FISH_CATCH;
8042;1;914;6;918;2;857;4;923;3;896;FISH_CATCH;
9042;1;914;6;918;2;857;4;923;3;896;FISH_CATCH;
9839;9;914;6;918;2;857;4;923;3;896;PLAYER_SWITCH;
10063;9;915;6;918;2;857;4;923;3;896;FISH_CATCH;
10542;9;915;6;918;2;857;4;923;5;896;PLAYER_SWITCH;
11073;9;915;6;919;2;858;4;923;5;896;FISH_CATCH;
12073;9;915;6;920;2;858;4;923;5;896;FISH_CATCH;
12542;9;915;6;920;8;858;4;923;5;896;PLAYER_SWITCH;
12683;9;915;6;920;8;858;7;923;5;896;PLAYER_SWITCH;
13089;9;915;6;921;8;859;7;923;5;897;FISH_CATCH;
14089;9;916;6;921;8;859;7;924;5;897;FISH_CATCH;
15095;9;917;6;922;8;859;7;924;5;898;FISH_CATCH;
16111;9;918;6;922;8;860;7;924;5;899;FISH_CATCH;
17111;9;918;6;923;8;861;7;925;5;899;FISH_CATCH;
18111;9;919;6;924;8;862;7;925;5;899;FISH_CATCH;
19111;9;919;6;925;8;862;7;926;5;899;FISH_CATCH;
20111;9;920;6;926;8;862;7;926;5;899;FISH_CATCH;
21127;9;920;6;926;8;863;7;927;5;899;FISH_CATCH;
22142;9;921;6;926;8;863;7;928;5;899;FISH_CATCH;
