time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;1;1800;6;1726;7;1775;2;1759;3;1749;FISH_CATCH;
999;1;1801;6;1726;7;1776;2;1759;3;1749;FISH_CATCH;
1999;1;1801;6;1726;7;1777;2;1759;3;1749;FISH_CATCH;
2515;1;1801;6;1726;7;1777;6;1759;3;1749;PLAYER_SWITCH;
2609;1;1801;6;1726;7;1777;6;1759;7;1749;PLAYER_SWITCH;
3015;1;1802;6;1727;7;1778;6;1760;7;1749;FISH_CATCH;
4015;1;1803;6;1728;7;1778;6;1761;7;1750;FISH_CATCH;
5031;1;1804;6;1729;7;1779;6;1761;7;1750;FISH_CATCH;
5890;1;1804;6;1729;7;1779;2;1761;7;1750;PLAYER_SWITCH;
6046;1;1804;6;1729;7;1780;2;1762;7;1751;FISH_CATCH;
7062;1;1805;6;1730;7;1781;2;1763;7;1752;FISH_CATCH;
8077;1;1805;6;1730;7;1782;2;1764;7;1753;FISH_CATCH;
9077;1;1806;6;1731;7;1783;2;1764;7;1754;FISH_CATCH;
9098;7;1806;6;1731;7;1783;2;1764;7;1754;PLAYER_SWITCH;
10077;7;1806;6;1732;7;1784;2;1764;7;1755;FISH_CATCH;
10734;7;1806;6;1732;7;1784;9;1764;7;1755;PLAYER_SWITCH;
11093;7;1807;6;1733;7;1785;9;1764;7;1756;FISH_CATCH;
12095;7;1808;6;1733;7;1786;9;1765;7;1757;FISH_CATCH;
13095;7;1809;6;1733;7;1787;9;1765;7;1758;FISH_CATCH;
14110;7;1810;6;1734;7;1787;9;1766;7;1759;FISH_CATCH;
15110;7;1810;6;1734;7;1788;9;1766;7;1760;FISH_CATCH;
16110;7;1811;6;1734;7;1789;9;1766;7;1761;FISH_CATCH;
17110;7;1811;6;1735;7;1789;9;1767;7;1762;FISH_CATCH;
18126;7;1811;6;1736;7;1790;9;1768;7;1763;FISH_CATCH;
18892;2;1811;6;1736;7;1790;9;1768;7;1763;PLAYER_SWITCH;
19126;2;1812;6;1737;7;1791;9;1769;7;1763;FISH_CATCH;
19938;2;1812;4;1737;7;1791;9;1769;7;1763;PLAYER_SWITCH;
20141;2;1813;4;1737;7;1792;9;1769;7;1763;FISH_CATCH;
20970;2;1813;4;1737;7;1792;0;1769;7;1763;PLAYER_SWITCH;
21157;2;1813;4;1738;7;1793;0;1770;7;1764;FISH_CATCH;
22173;2;1813;4;1738;7;1794;0;1771;7;1765;FISH_CATCH;
23188;2;1813;4;1738;7;1795;0;1771;7;1766;FISH_CATCH;
24188;2;1814;4;1738;7;1796;0;1772;7;1767;FISH_CATCH;
25188;2;1814;4;1738;7;1797;0;1772;7;1768;FISH_CATCH;
26204;2;1815;4;1738;7;1797;0;1772;7;1768;FISH_CATCH;
27206;2;1816;4;1739;7;1798;0;1772;7;1769;FISH_CATCH;
27612;2;1816;4;1739;7;1798;9;1772;7;1769;PLAYER_SWITCH;
28222;2;1816;4;1740;7;1799;9;1773;7;1769;FISH_CATCH;
29222;2;1816;4;1740;7;1800;9;1774;7;1770;FISH_CATCH;
30238;2;1817;4;1741;7;1801;9;1774;7;1770;FISH_CATCH;
31238;2;1818;4;1742;7;1802;9;1774;7;1771;FISH_CATCH;
32066;2;1818;4;1742;7;1802;0;1774;7;1771;PLAYER_SWITCH;
32253;2;1819;4;1742;7;1803;0;1775;7;1771;FISH_CATCH;
33253;2;1819;4;1743;7;1804;0;1775;7;1772;FISH_CATCH;
34222;2;1819;5;1743;7;1804;0;1775;7;1772;PLAYER_SWITCH;
34269;2;1820;5;1744;7;1805;0;1776;7;1772;FISH_CATCH;
35269;2;1821;5;1745;7;1805;0;1777;7;1772;FISH_CATCH;
36284;2;1821;5;1746;7;1806;0;1777;7;1773;FISH_CATCH;
36956;6;1821;5;1746;7;1806;0;1777;7;1773;PLAYER_SWITCH;
37284;6;1821;5;1747;7;1807;0;1778;7;1774;FISH_CATCH;
37316;6;1821;5;1747;7;1807;8;1778;7;1774;PLAYER_SWITCH;
38300;6;1822;5;1748;7;1807;8;1778;7;1775;FISH_CATCH;
39316;6;1823;5;1749;7;1808;8;1778;7;1776;FISH_CATCH;
40238;6;1823;5;1749;7;1808;4;1778;7;1776;PLAYER_SWITCH;
40331;6;1823;5;1750;7;1809;4;1779;7;1777;FISH_CATCH;
41331;6;1824;5;1751;7;1809;4;1779;7;1778;FISH_CATCH;
41878;6;1824;5;1751;7;1809;9;1779;7;1778;PLAYER_SWITCH;
42347;6;1824;5;1752;7;1810;9;1780;7;1779;FISH_CATCH;
43363;6;1825;5;1752;7;1810;9;1781;7;1779;FISH_CATCH;
44378;6;1825;5;1753;7;1811;9;1782;7;1779;FISH_CATCH;
45394;6;1826;5;1753;7;1812;9;1783;7;1780;FISH_CATCH;
46394;6;1827;5;1754;7;1812;9;1783;7;1780;FISH_CATCH;
47081;6;1827;5;1754;7;1812;2;1783;7;1780;PLAYER_SWITCH;
47409;6;1828;5;1754;7;1813;2;1783;7;1781;FISH_CATCH;
48425;6;1828;5;1754;7;1813;2;1784;7;1782;FISH_CATCH;
