time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;1;1017;0;959;6;1021;2;994;4;995;FISH_CATCH;
999;1;1018;0;960;6;1022;2;995;4;996;FISH_CATCH;
1999;1;1018;0;961;6;1023;2;995;4;997;FISH_CATCH;
3014;1;1018;0;962;6;1024;2;995;4;998;FISH_CATCH;
4014;1;1018;0;962;6;1024;2;995;4;999;FISH_CATCH;
5014;1;1019;0;963;6;1024;2;995;4;1000;FISH_CATCH;
5046;1;1019;0;963;6;1024;6;995;4;1000;PLAYER_SWITCH;
6030;1;1019;0;963;6;1025;6;996;4;1000;FISH_CATCH;
6639;6;1019;0;963;6;1025;6;996;4;1000;PLAYER_SWITCH;
7030;6;1019;0;964;6;1026;6;997;4;1001;FISH_CATCH;
8046;6;1020;0;964;6;1027;6;997;4;1001;FISH_CATCH;
9046;6;1021;0;964;6;1028;6;998;4;1002;FISH_CATCH;
10061;6;1022;0;964;6;1028;6;999;4;1003;FISH_CATCH;
11077;6;1023;0;965;6;1029;6;1000;4;1003;FISH_CATCH;
12086;6;1024;0;965;6;1030;6;1001;4;1004;FISH_CATCH;
13086;6;1025;0;966;6;1031;6;1002;4;1005;FISH_CATCH;
14086;6;1026;0;967;6;1032;6;1003;4;1005;FISH_CATCH;
15089;6;1027;0;967;6;1033;6;1004;4;1006;FISH_CATCH;
16089;6;1028;0;968;6;1034;6;1005;4;1006;FISH_CATCH;
17089;6;1029;0;968;6;1035;6;1005;4;1006;FISH_CATCH;
18105;6;1030;0;968;6;1035;6;1006;4;1007;FISH_CATCH;
19105;6;1031;0;968;6;1036;6;1007;4;1008;FISH_CATCH;
19261;6;1031;5;968;6;1036;6;1007;4;1008;PLAYER_SWITCH;
20109;6;1032;5;969;6;1037;6;1008;4;1008;FISH_CATCH;
21111;6;1033;5;970;6;1038;6;1009;4;1008;FISH_CATCH;
21345;6;1033;5;970;3;1038;6;1009;4;1008;PLAYER_SWITCH;
22111;6;1034;5;971;3;1038;6;1010;4;1008;FISH_CATCH;
22705;6;1034;5;971;3;1038;6;1010;6;1008;PLAYER_SWITCH;
23111;6;1035;5;972;3;1039;6;1011;6;1009;FISH_CATCH;
24127;6;1036;5;973;3;1039;6;1011;6;1010;FISH_CATCH;
25127;6;1037;5;974;3;1039;6;1012;6;1011;FISH_CATCH;
26142;6;1038;5;975;3;1039;6;1013;6;1012;FISH_CATCH;
27158;6;1039;5;976;3;1039;6;1014;6;1013;FISH_CATCH;
28174;6;1040;5;977;3;1039;6;1015;6;1014;FISH_CATCH;
29174;6;1041;5;978;3;1040;6;1016;6;1015;FISH_CATCH;
30189;6;1042;5;979;3;1040;6;1017;6;1016;FISH_CATCH;
31205;6;1043;5;980;3;1040;6;1018;6;1017;FISH_CATCH;
32220;6;1044;5;981;3;1040;6;1019;6;1018;FISH_CATCH;
33227;6;1045;5;982;3;1041;6;1020;6;1019;FISH_CATCH;
34227;6;1045;5;983;3;1041;6;1021;6;1020;FISH_CATCH;
35236;6;1046;5;984;3;1042;6;1022;6;1021;FISH_CATCH;
36236;6;1047;5;985;3;1043;6;1023;6;1021;FISH_CATCH;
37242;6;1048;5;986;3;1043;6;1024;6;1022;FISH_CATCH;
38242;6;1049;5;987;3;1044;6;1025;6;1023;FISH_CATCH;
39258;6;1050;5;988;3;1044;6;1026;6;1024;FISH_CATCH;
40258;6;1051;5;989;3;1044;6;1027;6;1025;FISH_CATCH;
41266;6;1051;5;990;3;1045;6;1028;6;1026;FISH_CATCH;
42266;6;1052;5;991;3;1045;6;1029;6;1027;FISH_CATCH;
43266;6;1053;5;992;3;1046;6;1030;6;1027;FISH_CATCH;
44063;6;1053;5;992;7;1046;6;1030;6;1027;PLAYER_SWITCH;
44282;6;1054;5;993;7;1047;6;1031;6;1028;FISH_CATCH;
45282;6;1055;5;994;7;1048;6;1032;6;1029;FISH_CATCH;
46297;6;1056;5;995;7;1049;6;1033;6;1030;FISH_CATCH;
47313;6;1057;5;996;7;1050;6;1034;6;1031;FISH_CATCH;
48313;6;1058;5;997;7;1051;6;1035;6;1032;FISH_CATCH;
49329;6;1059;5;998;7;1052;6;1036;6;1033;FISH_CATCH;
50329;6;1060;5;999;7;1053;6;1036;6;1034;FISH_CATCH;
51344;6;1061;5;1000;7;1054;6;1037;6;1035;FISH_CATCH;
52344;6;1062;5;1001;7;1054;6;1038;6;1035;FISH_CATCH;
53360;6;1063;5;1002;7;1055;6;1039;6;1036;FISH_CATCH;
54360;6;1064;5;1003;7;1055;6;1040;6;1037;FISH_CATCH;
55375;6;1065;5;1004;7;1055;6;1041;6;1038;FISH_CATCH;
56375;6;1066;5;1005;7;1056;6;1042;6;1039;FISH_CATCH;
57379;6;1067;5;1006;7;1057;6;1043;6;1040;FISH_CATCH;
58379;6;1067;5;1007;7;1058;6;1044;6;1041;FISH_CATCH;
59379;6;1068;5;1008;7;1059;6;1045;6;1042;FISH_CATCH;
59738;6;1068;5;1008;7;1059;2;1045;6;1042;PLAYER_SWITCH;
60397;6;1069;5;1009;7;1060;2;1046;6;1043;FISH_CATCH;
61412;6;1070;5;1010;7;1061;2;1047;6;1043;FISH_CATCH;
62412;6;1070;5;1011;7;1062;2;1047;6;1044;FISH_CATCH;
63414;6;1071;5;1012;7;1063;2;1047;6;1045;FISH_CATCH;
64429;6;1072;5;1013;7;1064;2;1047;6;1046;FISH_CATCH;
64882;6;1072;5;1013;7;1064;8;1047;6;1046;PLAYER_SWITCH;
65429;6;1073;5;1013;7;1065;8;1048;6;1047;FISH_CATCH;
66445;6;1074;5;1014;7;1066;8;1049;6;1048;FISH_CATCH;
67445;6;1075;5;1015;7;1067;8;1050;6;1049;FISH_CATCH;
68460;6;1076;5;1016;7;1068;8;1051;6;1050;FISH_CATCH;
69465;6;1077;5;1017;7;1069;8;1052;6;1051;FISH_CATCH;
70481;6;1078;5;1018;7;1070;8;1053;6;1051;FISH_CATCH;
71485;6;1079;5;1019;7;1071;8;1054;6;1052;FISH_CATCH;
72485;6;1080;5;1020;7;1072;8;1055;6;1053;FISH_CATCH;
73485;6;1081;5;1021;7;1073;8;1056;6;1054;FISH_CATCH;
74485;6;1082;5;1022;7;1074;8;1057;6;1055;FISH_CATCH;
75032;6;1082;5;1022;7;1074;8;1057;6;1055;ROUND_END;
