time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;6;1979;9;1869;3;1951;1;1917;4;1917;FISH_CATCH;
999;6;1979;9;1869;3;1952;1;1917;4;1917;FISH_CATCH;
2015;6;1980;9;1869;3;1953;1;1917;4;1917;FISH_CATCH;
3015;6;1980;9;1870;3;1953;1;1917;4;1917;FISH_CATCH;
3608;6;1980;9;1870;3;1953;5;1917;4;1917;PLAYER_SWITCH;
4015;6;1981;9;1871;3;1954;5;1917;4;1917;FISH_CATCH;
5030;6;1982;9;1871;3;1954;5;1918;4;1917;FISH_CATCH;
6030;6;1983;9;1872;3;1955;5;1918;4;1917;FISH_CATCH;
6602;6;1983;9;1872;3;1955;5;1918;7;1917;PLAYER_SWITCH;
7039;6;1983;9;1872;3;1955;5;1919;7;1917;FISH_CATCH;
8039;6;1983;9;1872;3;1955;5;1919;7;1918;FISH_CATCH;
9040;6;1984;9;1873;3;1955;5;1920;7;1918;FISH_CATCH;
10040;6;1985;9;1873;3;1955;5;1920;7;1919;FISH_CATCH;
11040;6;1986;9;1873;3;1955;5;1921;7;1920;FISH_CATCH;
12056;6;1986;9;1873;3;1956;5;1922;7;1920;FISH_CATCH;
13072;6;1987;9;1873;3;1956;5;1923;7;1920;FISH_CATCH;
14072;6;1987;9;1874;3;1957;5;1923;7;1921;FISH_CATCH;
15072;6;1988;9;1874;3;1957;5;1923;7;1921;FISH_CATCH;
15337;2;1988;9;1874;3;1957;5;1923;7;1921;PLAYER_SWITCH;
16072;2;1989;9;1875;3;1957;5;1923;7;1921;FISH_CATCH;
16118;2;1989;9;1875;7;1957;5;1923;7;1921;PLAYER_SWITCH;
16853;2;1989;3;1875;7;1957;5;1923;7;1921;PLAYER_SWITCH;
17087;2;1990;3;1875;7;1958;5;1924;7;1922;FISH_CATCH;
18087;2;1991;3;1875;7;1959;5;1924;7;1923;FISH_CATCH;
19087;2;1991;3;1875;7;1960;5;1924;7;1923;FISH_CATCH;
20087;2;1992;3;1876;7;1960;5;1924;7;1924;FISH_CATCH;
21103;2;1992;3;1877;7;1960;5;1924;7;1924;FISH_CATCH;
22103;2;1993;3;1877;7;1960;5;1924;7;1924;FISH_CATCH;
22353;8;1993;3;1877;7;1960;5;1924;7;1924;PLAYER_SWITCH;
23118;8;1993;3;1877;7;1960;5;1925;7;1924;FISH_CATCH;
24119;8;1994;3;1877;7;1960;5;1926;7;1925;FISH_CATCH;
25119;8;1995;3;1877;7;1960;5;1926;7;1926;FISH_CATCH;
26119;8;1995;3;1878;7;1961;5;1926;7;1926;FISH_CATCH;
27135;8;1995;3;1878;7;1961;5;1926;7;1927;FISH_CATCH;
28150;8;1995;3;1878;7;1961;5;1926;7;1928;FISH_CATCH;
29153;8;1995;3;1878;7;1961;5;1926;7;1928;FISH_CATCH;
30153;8;1996;3;1878;7;1962;5;1927;7;1929;FISH_CATCH;
30856;8;1996;5;1878;7;1962;5;1927;7;1929;PLAYER_SWITCH;
31153;8;1997;5;1878;7;1962;5;1927;7;1930;FISH_CATCH;
32168;8;1997;5;1878;7;1963;5;1927;7;1931;FISH_CATCH;
33168;8;1997;5;1879;7;1963;5;1928;7;1932;FISH_CATCH;
34184;8;1997;5;1879;7;1963;5;1928;7;1933;FISH_CATCH;
34871;0;1997;5;1879;7;1963;5;1928;7;1933;PLAYER_SWITCH;
35200;0;1997;5;1880;7;1964;5;1928;7;1933;FISH_CATCH;
36200;0;1998;5;1880;7;1964;5;1928;7;1933;FISH_CATCH;
37215;0;1999;5;1881;7;1965;5;1928;7;1934;FISH_CATCH;
38231;0;2000;5;1881;7;1966;5;1929;7;1935;FISH_CATCH;
39246;0;2001;5;1882;7;1967;5;1929;7;1935;FISH_CATCH;
40246;0;2001;5;1882;7;1967;5;1930;7;1936;FISH_CATCH;
41262;0;2001;5;1882;7;1968;5;1931;7;1937;FISH_CATCH;
42262;0;2001;5;1883;7;1968;5;1931;7;1937;FISH_CATCH;
43278;0;2001;5;1884;7;1968;5;1932;7;1938;FISH_CATCH;
44278;0;2001;5;1884;7;1968;5;1933;7;1939;FISH_CATCH;
45293;0;2002;5;1885;7;1968;5;1934;7;1939;FISH_CATCH;
46293;0;2002;5;1885;7;1969;5;1935;7;1940;FISH_CATCH;
47309;0;2003;5;1885;7;1969;5;1936;7;1941;FISH_CATCH;
48325;0;2003;5;1885;7;1970;5;1937;7;1941;FISH_CATCH;
49325;0;2003;5;1886;7;1970;5;1937;7;1941;FISH_CATCH;
50340;0;2004;5;1886;7;1971;5;1938;7;1941;FISH_CATCH;
51356;0;2004;5;1886;7;1971;5;1939;7;1941;FISH_CATCH;
52356;0;2005;5;1887;7;1972;5;1939;7;1942;FISH_CATCH;
53371;0;2005;5;1887;7;1973;5;1940;7;1943;FISH_CATCH;
54387;0;2006;5;1887;7;1974;5;1941;7;1944;FISH_CATCH;
55403;0;2007;5;1888;7;1974;5;1942;7;1944;FISH_CATCH;
56403;0;2008;5;1888;7;1975;5;1942;7;1945;FISH_CATCH;
57418;0;2008;5;1888;7;1976;5;1943;7;1946;FISH_CATCH;
58434;0;2008;5;1889;7;1976;5;1944;7;1946;FISH_CATCH;
59450;0;2008;5;1889;7;1976;5;1944;7;1946;FISH_CATCH;
60465;0;2008;5;1890;7;1977;5;1945;7;1946;FISH_CATCH;
61465;0;2008;5;1891;7;1978;5;1945;7;1947;FISH_CATCH;
62481;0;2008;5;1892;7;1979;5;1945;7;1948;FISH_CATCH;
62641;8;2008;5;1892;7;1979;5;1945;7;1948;PLAYER_SWITCH;
63497;8;2008;5;1892;7;1980;5;1946;7;1948;FISH_CATCH;
64497;8;2009;5;1893;7;1980;5;1947;7;1948;FISH_CATCH;
65497;8;2010;5;1893;7;1980;5;1948;7;1948;FISH_CATCH;
66512;8;2010;5;1894;7;1981;5;1949;7;1949;FISH_CATCH;
67512;8;2011;5;1894;7;1982;5;1950;7;1950;FISH_CATCH;
68512;8;2011;5;1895;7;1983;5;1950;7;1950;FISH_CATCH;
69518;8;2012;5;1896;7;1984;5;1950;7;1951;FISH_CATCH;
70518;8;2013;5;1897;7;1985;5;1951;7;1952;FISH_CATCH;
71533;8;2014;5;1898;7;1985;5;1952;7;1952;FISH_CATCH;
72549;8;2015;5;1898;7;1985;5;1952;7;1952;FISH_CATCH;
73549;8;2015;5;1898;7;1986;5;1953;7;1953;FISH_CATCH;
74565;8;2015;5;1898;7;1987;5;1953;7;1953;FISH_CATCH;
75033;8;2015;5;1898;7;1987;5;1953;7;1953;ROUND_END;
