time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;1;180;0;185;3;187;6;189;4;171;FISH_CATCH;
1000;1;181;0;186;3;187;6;189;4;172;FISH_CATCH;
2000;1;181;0;187;3;188;6;190;4;173;FISH_CATCH;
3000;1;181;0;188;3;189;6;191;4;174;FISH_CATCH;
3031;7;181;0;188;3;189;6;191;4;174;PLAYER_SWITCH;
4015;7;182;0;189;3;190;6;192;4;175;FISH_CATCH;
5015;7;182;0;189;3;191;6;192;4;176;FISH_CATCH;
6015;7;182;0;189;3;192;6;193;4;177;FISH_CATCH;
7015;7;183;0;190;3;193;6;194;4;178;FISH_CATCH;
7187;1;183;0;190;3;193;6;194;4;178;PLAYER_SWITCH;
8031;1;184;0;191;3;194;6;195;4;179;FISH_CATCH;
9046;1;184;0;191;3;194;6;196;4;179;FISH_CATCH;
9718;5;184;0;191;3;194;6;196;4;179;PLAYER_SWITCH;
10062;5;184;0;192;3;195;6;197;4;180;FISH_CATCH;
10438;5;184;0;192;3;195;6;197;7;180;PLAYER_SWITCH;
10829;5;184;8;192;3;195;6;197;7;180;PLAYER_SWITCH;
11063;5;184;8;193;3;196;6;197;7;181;FISH_CATCH;
11891;5;184;8;193;3;196;2;197;7;181;PLAYER_SWITCH;
12079;5;184;8;194;3;196;2;197;7;182;FISH_CATCH;
12141;3;184;8;194;3;196;2;197;7;182;PLAYER_SWITCH;
12954;3;184;8;194;9;196;2;197;7;182;PLAYER_SWITCH;
13079;3;184;8;195;9;196;2;198;7;183;FISH_CATCH;
14079;3;185;8;196;9;197;2;199;7;184;FISH_CATCH;
15079;3;186;8;197;9;198;2;200;7;184;FISH_CATCH;
16079;3;187;8;198;9;199;2;201;7;184;FISH_CATCH;
17095;3;187;8;199;9;200;2;202;7;185;FISH_CATCH;
18095;3;188;8;199;9;201;2;202;7;185;FISH_CATCH;
19110;3;188;8;200;9;202;2;202;7;186;FISH_CATCH;
20126;3;188;8;200;9;202;2;202;7;187;FISH_CATCH;
20657;3;188;8;200;9;202;9;202;7;187;PLAYER_SWITCH;
21141;3;189;8;201;9;203;9;203;7;187;FISH_CATCH;
21563;3;189;8;201;9;203;9;203;1;187;PLAYER_SWITCH;
22141;3;190;8;202;9;204;9;203;1;188;FISH_CATCH;
23142;3;191;8;203;9;205;9;203;1;188;FISH_CATCH;
24157;3;192;8;203;9;205;9;204;1;188;FISH_CATCH;
24360;3;192;8;203;9;205;4;204;1;188;PLAYER_SWITCH;
24970;3;192;8;203;2;205;4;204;1;188;PLAYER_SWITCH;
25157;3;193;8;204;2;206;4;205;1;188;FISH_CATCH;
26173;3;194;8;205;2;207;4;205;1;188;FISH_CATCH;
27188;3;195;8;205;2;208;4;206;1;188;FISH_CATCH;
28204;3;196;8;206;2;209;4;206;1;189;FISH_CATCH;
29219;3;197;8;207;2;210;4;206;1;189;FISH_CATCH;
30219;3;198;8;208;2;211;4;206;1;190;FISH_CATCH;
31224;3;199;8;209;2;211;4;207;1;191;FISH_CATCH;
32239;3;200;8;210;2;211;4;208;1;191;FISH_CATCH;
33239;3;201;8;211;2;212;4;209;1;192;FISH_CATCH;
34255;3;202;8;212;2;212;4;209;1;193;FISH_CATCH;
35255;3;202;8;213;2;213;4;210;1;194;FISH_CATCH;
36271;3;203;8;214;2;214;4;210;1;195;FISH_CATCH;
37286;3;204;8;215;2;214;4;211;1;196;FISH_CATCH;
38192;3;204;8;215;9;214;4;211;1;196;PLAYER_SWITCH;
38302;3;205;8;215;9;215;4;211;1;197;FISH_CATCH;
