time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;7;660;1;663;9;658;4;647;0;655;FISH_CATCH;
1000;7;660;1;664;9;658;4;648;0;656;FISH_CATCH;
2008;7;661;1;665;9;658;4;649;0;656;FISH_CATCH;
3024;7;661;1;666;9;658;4;650;0;656;FISH_CATCH;
3570;7;661;1;666;2;658;4;650;0;656;PLAYER_SWITCH;
4039;7;662;1;667;2;659;4;651;0;656;FISH_CATCH;
4055;3;662;1;667;2;659;4;651;0;656;PLAYER_SWITCH;
5039;3;662;1;668;2;660;4;651;0;657;FISH_CATCH;
6039;3;662;1;668;2;661;4;652;0;658;FISH_CATCH;
7048;3;663;1;669;2;662;4;653;0;659;FISH_CATCH;
8053;3;663;1;670;2;663;4;654;0;660;FISH_CATCH;
9053;3;664;1;671;2;664;4;655;0;661;FISH_CATCH;
9116;3;664;1;671;2;664;9;655;0;661;PLAYER_SWITCH;
10053;3;665;1;672;2;665;9;656;0;662;FISH_CATCH;
11069;3;666;1;673;2;666;9;656;0;662;FISH_CATCH;
12084;3;666;1;674;2;667;9;656;0;663;FISH_CATCH;
13084;3;667;1;675;2;668;9;656;0;664;FISH_CATCH;
14100;3;668;1;676;2;668;9;656;0;664;FISH_CATCH;
14725;3;668;1;676;2;668;4;656;0;664;PLAYER_SWITCH;
15116;3;668;1;677;2;669;4;657;0;664;FISH_CATCH;
16116;3;669;1;678;2;670;4;657;0;665;FISH_CATCH;
16663;3;669;1;678;2;670;4;657;5;665;PLAYER_SWITCH;
17131;3;669;1;679;2;671;4;658;5;665;FISH_CATCH;
18147;3;670;1;680;2;672;4;659;5;666;FISH_CATCH;
19162;3;671;1;681;2;672;4;659;5;666;FISH_CATCH;
20163;3;671;1;682;2;673;4;660;5;666;FISH_CATCH;
21163;3;672;1;683;2;674;4;661;5;666;FISH_CATCH;
22169;3;673;1;684;2;675;4;662;5;666;FISH_CATCH;
23175;3;674;1;685;2;676;4;663;5;666;FISH_CATCH;
24190;3;675;1;686;2;677;4;664;5;666;FISH_CATCH;
25206;3;675;1;687;2;677;4;665;5;666;FISH_CATCH;
26221;3;676;1;687;2;678;4;666;5;667;FISH_CATCH;
27221;3;676;1;688;2;679;4;666;5;667;FISH_CATCH;
28221;3;676;1;688;2;679;4;666;0;667;PLAYER_SWITCH;
28237;3;677;1;689;2;680;4;667;0;668;FISH_CATCH;
28299;3;677;1;689;2;680;9;667;0;668;PLAYER_SWITCH;
