time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;6;1943;7;1949;4;1921;3;1886;5;1900;FISH_CATCH;
999;6;1944;7;1950;4;1921;3;1886;5;1901;FISH_CATCH;
2015;6;1944;7;1951;4;1922;3;1887;5;1901;FISH_CATCH;
3016;6;1945;7;1952;4;1923;3;1888;5;1902;FISH_CATCH;
3297;2;1945;7;1952;4;1923;3;1888;5;1902;PLAYER_SWITCH;
4016;2;1946;7;1953;4;1924;3;1888;5;1903;FISH_CATCH;
5032;2;1947;7;1953;4;1924;3;1889;5;1904;FISH_CATCH;
6047;2;1948;7;1954;4;1924;3;1889;5;1905;FISH_CATCH;
7047;2;1948;7;1955;4;1925;3;1889;5;1906;FISH_CATCH;
7203;2;1948;7;1955;4;1925;6;1889;5;1906;PLAYER_SWITCH;
8032;2;1948;7;1955;8;1925;6;1889;5;1906;PLAYER_SWITCH;
8047;2;1949;7;1955;8;1926;6;1890;5;1907;FISH_CATCH;
9047;2;1949;7;1956;8;1927;6;1890;5;1908;FISH_CATCH;
9313;9;1949;7;1956;8;1927;6;1890;5;1908;PLAYER_SWITCH;
9563;9;1949;7;1956;8;1927;6;1890;1;1908;PLAYER_SWITCH;
10047;9;1949;7;1957;8;1928;6;1891;1;1909;FISH_CATCH;
11047;9;1949;7;1958;8;1929;6;1892;1;1909;FISH_CATCH;
12063;9;1950;7;1959;8;1930;6;1892;1;1910;FISH_CATCH;
13078;9;1951;7;1960;8;1931;6;1893;1;1911;FISH_CATCH;
14078;9;1952;7;1961;8;1932;6;1894;1;1911;FISH_CATCH;
14953;9;1952;7;1961;8;1932;6;1894;5;1911;PLAYER_SWITCH;
15078;9;1953;7;1962;8;1933;6;1895;5;1912;FISH_CATCH;
16078;9;1954;7;1963;8;1934;6;1896;5;1913;FISH_CATCH;
17094;9;1955;7;1964;8;1935;6;1897;5;1914;FISH_CATCH;
18109;9;1956;7;1965;8;1935;6;1898;5;1914;FISH_CATCH;
19109;9;1957;7;1966;8;1935;6;1898;5;1915;FISH_CATCH;
20125;9;1958;7;1967;8;1936;6;1899;5;1916;FISH_CATCH;
21125;9;1959;7;1968;8;1936;6;1900;5;1917;FISH_CATCH;
22125;9;1960;7;1969;8;1937;6;1901;5;1918;FISH_CATCH;
23125;9;1961;7;1970;8;1937;6;1902;5;1919;FISH_CATCH;
24141;9;1962;7;1971;8;1938;6;1903;5;1920;FISH_CATCH;
25141;9;1963;7;1972;8;1939;6;1904;5;1921;FISH_CATCH;
26156;9;1963;7;1973;8;1940;6;1905;5;1922;FISH_CATCH;
27156;9;1964;7;1974;8;1940;6;1906;5;1923;FISH_CATCH;
28172;9;1965;7;1975;8;1941;6;1906;5;1924;FISH_CATCH;
29172;9;1965;7;1976;8;1941;6;1907;5;1925;FISH_CATCH;
30188;9;1966;7;1977;8;1942;6;1907;5;1926;FISH_CATCH;
31188;9;1967;7;1978;8;1943;6;1908;5;1927;FISH_CATCH;
32194;9;1968;7;1979;8;1943;6;1909;5;1928;FISH_CATCH;
33209;9;1969;7;1980;8;1944;6;1910;5;1929;FISH_CATCH;
34210;9;1970;7;1981;8;1945;6;1911;5;1930;FISH_CATCH;
35225;9;1971;7;1982;8;1946;6;1911;5;1931;FISH_CATCH;
36241;9;1972;7;1983;8;1946;6;1912;5;1932;FISH_CATCH;
37256;9;1973;7;1984;8;1947;6;1913;5;1933;FISH_CATCH;
38272;9;1974;7;1985;8;1948;6;1914;5;1934;FISH_CATCH;
39276;9;1975;7;1986;8;1949;6;1915;5;1935;FISH_CATCH;
40292;9;1976;7;1987;8;1950;6;1916;5;1936;FISH_CATCH;
41307;9;1977;7;1988;8;1951;6;1917;5;1937;FISH_CATCH;
42317;9;1977;7;1989;8;1952;6;1918;5;1938;FISH_CATCH;
43321;9;1978;7;1990;8;1953;6;1919;5;1938;FISH_CATCH;
44337;9;1979;7;1991;8;1954;6;1920;5;1939;FISH_CATCH;
45347;9;1980;7;1992;8;1955;6;1921;5;1940;FISH_CATCH;
46362;9;1981;7;1993;8;1956;6;1922;5;1941;FISH_CATCH;
47363;9;1982;7;1994;8;1956;6;1923;5;1942;FISH_CATCH;
48363;9;1983;7;1995;8;1957;6;1924;5;1943;FISH_CATCH;
49363;9;1984;7;1996;8;1958;6;1925;5;1944;FISH_CATCH;
50363;9;1985;7;1997;8;1959;6;1926;5;1945;FISH_CATCH;
51378;9;1985;7;1998;8;1960;6;1927;5;1946;FISH_CATCH;
52394;9;1986;7;1998;8;1961;6;1928;5;1947;FISH_CATCH;
53394;9;1986;7;1999;8;1962;6;1929;5;1947;FISH_CATCH;
54409;9;1987;7;2000;8;1963;6;1929;5;1948;FISH_CATCH;
55409;9;1988;7;2001;8;1964;6;1930;5;1949;FISH_CATCH;
56409;9;1989;7;2002;8;1965;6;1931;5;1950;FISH_CATCH;
57425;9;1990;7;2003;8;1966;6;1932;5;1951;FISH_CATCH;
58441;9;1991;7;2004;8;1967;6;1933;5;1952;FISH_CATCH;
59456;9;1992;7;2005;8;1968;6;1934;5;1953;FISH_CATCH;
60456;9;1993;7;2006;8;1968;6;1934;5;1953;FISH_CATCH;
61456;9;1994;7;2007;8;1968;6;1935;5;1954;FISH_CATCH;
62456;9;1994;7;2008;8;1969;6;1936;5;1955;FISH_CATCH;
63472;9;1995;7;2009;8;1970;6;1937;5;1956;FISH_CATCH;
64488;9;1996;7;2010;8;1970;6;1938;5;1957;FISH_CATCH;
65488;9;1997;7;2011;8;1971;6;1939;5;1958;FISH_CATCH;
66488;9;1998;7;2012;8;1972;6;1940;5;1959;FISH_CATCH;
67494;9;1999;7;2012;8;1973;6;1941;5;1960;FISH_CATCH;
68494;9;2000;7;2013;8;1974;6;1942;5;1961;FISH_CATCH;
69510;9;2001;7;2014;8;1974;6;1943;5;1962;FISH_CATCH;
70525;9;2002;7;2015;8;1974;6;1944;5;1963;FISH_CATCH;
71525;9;2003;7;2016;8;1975;6;1945;5;1964;FISH_CATCH;
72541;9;2004;7;2017;8;1976;6;1946;5;1965;FISH_CATCH;
73556;9;2004;7;2018;8;1977;6;1947;5;1965;FISH_CATCH;
74556;9;2005;7;2019;8;1978;6;1948;5;1966;FISH_CATCH;
75572;9;2005;7;2020;8;1979;6;1949;5;1967;FISH_CATCH;
76578;9;2006;7;2021;8;1980;6;1950;5;1968;FISH_CATCH;
77594;9;2007;7;2022;8;1981;6;1951;5;1969;FISH_CATCH;
78609;9;2008;7;2023;8;1981;6;1952;5;1969;FISH_CATCH;
79609;9;2008;7;2024;8;1982;6;1953;5;1970;FISH_CATCH;
