time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;8;132;3;137;5;137;1;136;0;124;FISH_CATCH;
994;8;133;3;138;5;138;1;137;0;125;FISH_CATCH;
1999;8;134;3;138;5;138;1;138;0;126;FISH_CATCH;
2655;8;134;3;138;4;138;1;138;0;126;PLAYER_SWITCH;
2858;2;134;3;138;4;138;1;138;0;126;PLAYER_SWITCH;
3003;2;135;3;139;4;138;1;138;0;126;FISH_CATCH;
3858;2;135;3;139;4;138;9;138;0;126;PLAYER_SWITCH;
4003;2;135;3;140;4;139;9;139;0;126;FISH_CATCH;
4515;2;135;3;140;4;139;9;139;5;126;PLAYER_SWITCH;
5015;2;136;3;141;4;140;9;140;5;127;FISH_CATCH;
6015;2;136;3;142;4;140;9;140;5;127;FISH_CATCH;
7030;2;137;3;142;4;141;9;141;5;128;FISH_CATCH;
8046;2;137;3;143;4;142;9;141;5;129;FISH_CATCH;
9061;2;138;3;143;4;142;9;142;5;130;FISH_CATCH;
10077;2;139;3;143;4;143;9;143;5;131;FISH_CATCH;
10530;2;139;7;143;4;143;9;143;5;131;PLAYER_SWITCH;
11077;2;140;7;144;4;143;9;143;5;131;FISH_CATCH;
12061;2;140;7;144;6;143;9;143;5;131;PLAYER_SWITCH;
12093;2;141;7;144;6;144;9;143;5;132;FISH_CATCH;
13108;2;141;7;144;6;145;9;143;5;133;FISH_CATCH;
13280;2;141;7;144;6;145;9;143;4;133;PLAYER_SWITCH;
14124;2;141;7;145;6;145;9;144;4;134;FISH_CATCH;
14921;5;141;7;145;6;145;9;144;4;134;PLAYER_SWITCH;
15140;5;142;7;146;6;146;9;145;4;134;FISH_CATCH;
16140;5;143;7;146;6;147;9;146;4;135;FISH_CATCH;
17140;5;144;7;147;6;148;9;147;4;136;FISH_CATCH;
18140;5;144;7;148;6;149;9;148;4;137;FISH_CATCH;
19156;5;145;7;149;6;149;9;149;4;138;FISH_CATCH;
20171;5;145;7;150;6;150;9;150;4;139;FISH_CATCH;
21187;5;146;7;151;6;150;9;151;4;140;FISH_CATCH;
22193;5;147;7;151;6;151;9;151;4;141;FISH_CATCH;
23200;5;148;7;152;6;152;9;152;4;142;FISH_CATCH;
24216;5;149;7;152;6;153;9;152;4;142;FISH_CATCH;
25232;5;149;7;153;6;154;9;153;4;142;FISH_CATCH;
26232;5;149;7;154;6;154;9;154;4;142;FISH_CATCH;
27232;5;150;7;155;6;155;9;154;4;143;FISH_CATCH;
27904;5;150;7;155;6;155;3;154;4;143;PLAYER_SWITCH;
28232;5;151;7;156;6;156;3;154;4;144;FISH_CATCH;
29232;5;152;7;156;6;157;3;155;4;145;FISH_CATCH;
30248;5;153;7;156;6;158;3;155;4;145;FISH_CATCH;
31248;5;153;7;157;6;159;3;156;4;145;FISH_CATCH;
31576;5;153;7;157;6;159;9;156;4;145;PLAYER_SWITCH;
32263;5;153;7;158;6;160;9;157;4;145;FISH_CATCH;
33279;5;153;7;159;6;161;9;157;4;146;FISH_CATCH;
34287;5;154;7;160;6;162;9;158;4;146;FISH_CATCH;
34896;3;154;7;160;6;162;9;158;4;146;PLAYER_SWITCH;
35302;3;155;7;161;6;162;9;159;4;147;FISH_CATCH;
36302;3;156;7;162;6;162;9;160;4;148;FISH_CATCH;
37303;3;156;7;162;6;163;9;161;4;148;FISH_CATCH;
38318;3;157;7;163;6;164;9;162;4;149;FISH_CATCH;
39318;3;158;7;163;6;165;9;163;4;149;FISH_CATCH;
40318;3;158;7;164;6;166;9;163;4;149;FISH_CATCH;
41334;3;159;7;165;6;167;9;164;4;149;FISH_CATCH;
42350;3;159;7;166;6;168;9;165;4;150;FISH_CATCH;
43350;3;160;7;166;6;169;9;165;4;150;FISH_CATCH;
44350;3;161;7;166;6;170;9;165;4;151;FISH_CATCH;
45365;3;161;7;167;6;170;9;166;4;152;FISH_CATCH;
46381;3;161;7;167;6;170;9;167;4;153;FISH_CATCH;
46896;3;161;7;167;0;170;9;167;4;153;PLAYER_SWITCH;
47381;3;162;7;167;0;171;9;168;4;154;FISH_CATCH;
48396;3;163;7;168;0;171;9;168;4;155;FISH_CATCH;
49396;3;163;7;169;0;172;9;169;4;155;FISH_CATCH;
50412;3;164;7;169;0;172;9;170;4;155;FISH_CATCH;
51412;3;164;7;169;0;173;9;171;4;156;FISH_CATCH;
52412;3;165;7;170;0;174;9;172;4;156;FISH_CATCH;
53414;3;166;7;171;0;175;9;172;4;156;FISH_CATCH;
54414;3;167;7;172;0;176;9;173;4;157;FISH_CATCH;
