time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;9;26;3;38;8;25;4;37;0;31;FISH_CATCH;
999;9;26;3;39;8;25;4;38;0;31;FISH_CATCH;
2015;9;26;3;40;8;25;4;38;0;32;FISH_CATCH;
2358;9;26;3;40;1;25;4;38;0;32;PLAYER_SWITCH;
3015;9;26;3;41;1;25;4;38;0;33;FISH_CATCH;
4015;9;26;3;41;1;26;4;38;0;33;FISH_CATCH;
4878;2;26;3;41;1;26;4;38;0;33;PLAYER_SWITCH;
5018;2;26;3;41;1;27;4;39;0;33;FISH_CATCH;
5792;2;26;3;41;1;27;6;39;0;33;PLAYER_SWITCH;
6026;2;27;3;42;1;28;6;39;0;33;FISH_CATCH;
6265;2;27;7;42;1;28;6;39;0;33;PLAYER_SWITCH;
7031;2;28;7;43;1;28;6;39;0;33;FISH_CATCH;
8031;2;29;7;44;1;29;6;40;0;34;FISH_CATCH;
9046;2;30;7;45;1;29;6;40;0;35;FISH_CATCH;
10046;2;31;7;45;1;30;6;40;0;35;FISH_CATCH;
11046;2;32;7;46;1;30;6;41;0;36;FISH_CATCH;
11390;2;32;7;46;1;30;3;41;0;36;PLAYER_SWITCH;
12062;2;32;7;46;1;31;3;41;0;37;FISH_CATCH;
13078;2;32;7;47;1;31;3;42;0;37;FISH_CATCH;
14093;2;32;7;48;1;32;3;43;0;37;FISH_CATCH;
15095;2;33;7;48;1;32;3;43;0;37;FISH_CATCH;
16111;2;34;7;49;1;33;3;43;0;38;FISH_CATCH;
17126;2;35;7;49;1;34;3;43;0;38;FISH_CATCH;
18142;2;35;7;50;1;34;3;43;0;38;FISH_CATCH;
19142;2;36;7;51;1;34;3;44;0;39;FISH_CATCH;
20142;2;36;7;52;1;34;3;44;0;40;FISH_CATCH;
21144;2;37;7;52;1;35;3;45;0;41;FISH_CATCH;
22160;2;37;7;52;1;36;3;45;0;41;FISH_CATCH;
23160;2;38;7;52;1;36;3;45;0;42;FISH_CATCH;
24175;2;39;7;52;1;36;3;46;0;43;FISH_CATCH;
24847;2;39;4;52;1;36;3;46;0;43;PLAYER_SWITCH;
25175;2;40;4;52;1;37;3;46;0;43;FISH_CATCH;
26097;2;40;4;52;1;37;8;46;0;43;PLAYER_SWITCH;
