time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;9;997;6;1021;8;998;7;978;1;976;FISH_CATCH;
999;9;997;6;1021;8;998;7;978;1;976;FISH_CATCH;
2015;9;997;6;1022;8;999;7;978;1;977;FISH_CATCH;
3015;9;998;6;1023;8;999;7;978;1;977;FISH_CATCH;
4015;9;999;6;1023;8;999;7;979;1;977;FISH_CATCH;
4656;9;999;6;1023;8;999;7;979;9;977;PLAYER_SWITCH;
5031;9;1000;6;1024;8;1000;7;980;9;977;FISH_CATCH;
6031;9;1001;6;1024;8;1001;7;980;9;977;FISH_CATCH;
6656;1;1001;6;1024;8;1001;7;980;9;977;PLAYER_SWITCH;
7031;1;1001;6;1024;8;1001;7;980;9;978;FISH_CATCH;
8046;1;1001;6;1025;8;1002;7;981;9;978;FISH_CATCH;
8921;8;1001;6;1025;8;1002;7;981;9;978;PLAYER_SWITCH;
9046;8;1002;6;1025;8;1003;7;981;9;979;FISH_CATCH;
9484;8;1002;0;1025;8;1003;7;981;9;979;PLAYER_SWITCH;
9500;8;1002;0;1025;3;1003;7;981;9;979;PLAYER_SWITCH;
10062;8;1003;0;1025;3;1004;7;981;9;979;FISH_CATCH;
11062;8;1004;0;1026;3;1004;7;982;9;979;FISH_CATCH;
11890;8;1004;0;1026;7;1004;7;982;9;979;PLAYER_SWITCH;
12066;8;1005;0;1027;7;1005;7;983;9;980;FISH_CATCH;
13078;8;1006;0;1028;7;1006;7;984;9;980;FISH_CATCH;
14093;8;1006;0;1029;7;1006;7;984;9;980;FISH_CATCH;
15109;8;1007;0;1030;7;1007;7;985;9;980;FISH_CATCH;
16109;8;1008;0;1030;7;1007;7;985;9;980;FISH_CATCH;
16156;8;1008;0;1030;7;1007;7;985;2;980;PLAYER_SWITCH;
17109;8;1009;0;1031;7;1008;7;985;2;980;FISH_CATCH;
18124;8;1009;0;1032;7;1009;7;985;2;980;FISH_CATCH;
18796;8;1009;0;1032;7;1009;0;985;2;980;PLAYER_SWITCH;
19125;8;1010;0;1033;7;1009;0;985;2;981;FISH_CATCH;
20140;8;1011;0;1034;7;1009;0;986;2;982;FISH_CATCH;
21140;8;1012;0;1035;7;1010;0;987;2;982;FISH_CATCH;
22156;8;1013;0;1035;7;1010;0;987;2;982;FISH_CATCH;
23156;8;1014;0;1035;7;1010;0;988;2;982;FISH_CATCH;
24171;8;1015;0;1036;7;1010;0;988;2;983;FISH_CATCH;
25187;8;1015;0;1036;7;1010;0;989;2;984;FISH_CATCH;
26203;8;1015;0;1037;7;1011;0;989;2;985;FISH_CATCH;
27218;8;1015;0;1037;7;1011;0;989;2;985;FISH_CATCH;
28234;8;1015;0;1037;7;1011;0;990;2;986;FISH_CATCH;
29238;8;1016;0;1037;7;1011;0;991;2;987;FISH_CATCH;
30238;8;1017;0;1038;7;1012;0;992;2;988;FISH_CATCH;
31238;8;1018;0;1039;7;1013;0;993;2;988;FISH_CATCH;
32238;8;1019;0;1040;7;1014;0;994;2;989;FISH_CATCH;
33238;8;1020;0;1041;7;1014;0;994;2;989;FISH_CATCH;
33878;8;1020;0;1041;0;1014;0;994;2;989;PLAYER_SWITCH;
