time;players.1.FishingPosition;players.1.score;players.2.FishingPosition;players.2.score;players.3.FishingPosition;players.3.score;players.4.FishingPosition;players.4.score;players.5.FishingPosition;players.5.score;event_type;
0;8;1998;4;1987;9;1969;7;1965;2;1952;FISH_CATCH;
999;8;1999;4;1987;9;1970;7;1965;2;1952;FISH_CATCH;
2015;8;2000;4;1988;9;1971;7;1966;2;1953;FISH_CATCH;
3015;8;2000;4;1989;9;1971;7;1967;2;1954;FISH_CATCH;
3421;8;2000;4;1989;1;1971;7;1967;2;1954;PLAYER_SWITCH;
4030;8;2000;4;1990;1;1971;7;1967;2;1955;FISH_CATCH;
4921;8;2000;4;1990;1;1971;3;1967;2;1955;PLAYER_SWITCH;
5030;8;2000;4;1991;1;1972;3;1968;2;1955;FISH_CATCH;
6046;8;2001;4;1991;1;1973;3;1968;2;1956;FISH_CATCH;
7062;8;2001;4;1992;1;1973;3;1969;2;1957;FISH_CATCH;
8062;8;2001;4;1993;1;1973;3;1970;2;1958;FISH_CATCH;
9077;8;2002;4;1994;1;1974;3;1971;2;1958;FISH_CATCH;
9499;0;2002;4;1994;1;1974;3;1971;2;1958;PLAYER_SWITCH;
10080;0;2002;4;1995;1;1975;3;1971;2;1958;FISH_CATCH;
10971;0;2002;4;1995;1;1975;3;1971;9;1958;PLAYER_SWITCH;
11080;0;2003;4;1996;1;1976;3;1971;9;1959;FISH_CATCH;
12080;0;2004;4;1996;1;1977;3;1972;9;1960;FISH_CATCH;
13089;0;2004;4;1997;1;1977;3;1973;9;1960;FISH_CATCH;
13136;0;2004;4;1997;7;1977;3;1973;9;1960;PLAYER_SWITCH;
14104;0;2005;4;1998;7;1978;3;1974;9;1961;FISH_CATCH;
15120;0;2005;4;1999;7;1979;3;1975;9;1961;FISH_CATCH;
16136;0;2006;4;1999;7;1980;3;1976;9;1961;FISH_CATCH;
17136;0;2007;4;1999;7;1980;3;1977;9;1961;FISH_CATCH;
18136;0;2008;4;2000;7;1980;3;1978;9;1961;FISH_CATCH;
18448;0;2008;4;2000;7;1980;5;1978;9;1961;PLAYER_SWITCH;
19151;0;2009;4;2001;7;1981;5;1978;9;1961;FISH_CATCH;
20151;0;2009;4;2002;7;1981;5;1979;9;1962;FISH_CATCH;
20558;0;2009;6;2002;7;1981;5;1979;9;1962;PLAYER_SWITCH;
21167;0;2010;6;2002;7;1981;5;1979;9;1962;FISH_CATCH;
21964;0;2010;6;2002;7;1981;2;1979;9;1962;PLAYER_SWITCH;
22183;0;2011;6;2002;7;1982;2;1979;9;1962;FISH_CATCH;
22495;0;2011;6;2002;7;1982;2;1979;4;1962;PLAYER_SWITCH;
23183;0;2012;6;2003;7;1982;2;1979;4;1963;FISH_CATCH;
23183;0;2012;6;2003;1;1982;2;1979;4;1963;PLAYER_SWITCH;
24198;0;2012;6;2003;1;1983;2;1980;4;1964;FISH_CATCH;
24480;0;2012;3;2003;1;1983;2;1980;4;1964;PLAYER_SWITCH;
25198;0;2013;3;2004;1;1984;2;1981;4;1965;FISH_CATCH;
26214;0;2014;3;2004;1;1985;2;1981;4;1966;FISH_CATCH;
27230;0;2015;3;2004;1;1986;2;1982;4;1967;FISH_CATCH;
28230;0;2016;3;2004;1;1986;2;1982;4;1968;FISH_CATCH;
29245;0;2017;3;2005;1;1987;2;1982;4;1969;FISH_CATCH;
30248;0;2018;3;2006;1;1987;2;1982;4;1970;FISH_CATCH;
31264;0;2018;3;2007;1;1988;2;1983;4;1971;FISH_CATCH;
32264;0;2019;3;2008;1;1989;2;1983;4;1971;FISH_CATCH;
33280;0;2020;3;2009;1;1989;2;1984;4;1972;FISH_CATCH;
34280;0;2021;3;2010;1;1990;2;1985;4;1973;FISH_CATCH;
35295;0;2022;3;2011;1;1991;2;1986;4;1973;FISH_CATCH;
36311;0;2023;3;2011;1;1991;2;1987;4;1973;FISH_CATCH;
37326;0;2024;3;2011;1;1992;2;1987;4;1974;FISH_CATCH;
38342;0;2025;3;2011;1;1993;2;1988;4;1974;FISH_CATCH;
39342;0;2026;3;2012;1;1994;2;1989;4;1975;FISH_CATCH;
40342;0;2027;3;2013;1;1995;2;1990;4;1976;FISH_CATCH;
41351;0;2028;3;2014;1;1995;2;1991;4;1977;FISH_CATCH;
42367;0;2029;3;2015;1;1995;2;1992;4;1978;FISH_CATCH;
43367;0;2030;3;2015;1;1995;2;1993;4;1978;FISH_CATCH;
44383;0;2031;3;2015;1;1996;2;1994;4;1979;FISH_CATCH;
45398;0;2032;3;2015;1;1997;2;1995;4;1980;FISH_CATCH;
46398;0;2033;3;2016;1;1998;2;1995;4;1981;FISH_CATCH;
47398;0;2034;3;2016;1;1999;2;1996;4;1982;FISH_CATCH;
48398;0;2034;3;2016;1;1999;2;1996;4;1982;FISH_CATCH;
49414;0;2035;3;2017;1;2000;2;1996;4;1983;FISH_CATCH;
50429;0;2036;3;2017;1;2000;2;1997;4;1984;FISH_CATCH;
51429;0;2036;3;2018;1;2000;2;1998;4;1985;FISH_CATCH;
52430;0;2037;3;2019;1;2000;2;1999;4;1986;FISH_CATCH;
53445;0;2038;3;2019;1;2001;2;2000;4;1986;FISH_CATCH;
54461;0;2039;3;2020;1;2002;2;2000;4;1987;FISH_CATCH;
55461;0;2039;3;2020;1;2003;2;2001;4;1988;FISH_CATCH;
56476;0;2040;3;2021;1;2004;2;2002;4;1988;FISH_CATCH;
57476;0;2041;3;2021;1;2004;2;2003;4;1988;FISH_CATCH;
58481;0;2042;3;2021;1;2005;2;2003;4;1989;FISH_CATCH;
59497;0;2043;3;2022;1;2006;2;2004;4;1990;FISH_CATCH;
60513;0;2044;3;2022;1;2006;2;2005;4;1991;FISH_CATCH;
61528;0;2045;3;2023;1;2007;2;2006;4;1992;FISH_CATCH;
62528;0;2046;3;2024;1;2008;2;2006;4;1993;FISH_CATCH;
63528;0;2046;3;2025;1;2008;2;2007;4;1994;FISH_CATCH;
64528;0;2046;3;2025;1;2009;2;2008;4;1995;FISH_CATCH;
65528;0;2047;3;2026;1;2010;2;2008;4;1996;FISH_CATCH;
66534;0;2048;3;2027;1;2011;2;2009;4;1997;FISH_CATCH;
67550;0;2049;3;2028;1;2012;2;2010;4;1998;FISH_CATCH;
68566;0;2050;3;2029;1;2012;2;2011;4;1998;FISH_CATCH;
69581;0;2051;3;2029;1;2013;2;2012;4;1999;FISH_CATCH;
70597;0;2052;3;2030;1;2014;2;2013;4;2000;FISH_CATCH;
71597;0;2053;3;2031;1;2015;2;2014;4;2000;FISH_CATCH;
72597;0;2053;3;2032;1;2016;2;2015;4;2001;FISH_CATCH;
73613;0;2054;3;2033;1;2017;2;2015;4;2002;FISH_CATCH;
74613;0;2055;3;2033;1;2018;2;2015;4;2003;FISH_CATCH;
75629;0;2055;3;2033;1;2019;2;2015;4;2004;FISH_CATCH;
76629;0;2056;3;2034;1;2019;2;2016;4;2004;FISH_CATCH;
77644;0;2057;3;2034;1;2020;2;2016;4;2004;FISH_CATCH;
78644;0;2058;3;2035;1;2020;2;2017;4;2005;FISH_CATCH;
79644;0;2059;3;2035;1;2021;2;2018;4;2005;FISH_CATCH;
80660;0;2060;3;2035;1;2022;2;2019;4;2006;FISH_CATCH;
81676;0;2061;3;2036;1;2023;2;2020;4;2006;FISH_CATCH;
82676;0;2062;3;2037;1;2024;2;2020;4;2007;FISH_CATCH;
83676;0;2062;3;2038;1;2024;2;2020;4;2007;FISH_CATCH;
84691;0;2063;3;2039;1;2025;2;2021;4;2007;FISH_CATCH;
85707;0;2063;3;2040;1;2026;2;2022;4;2007;FISH_CATCH;
86722;0;2064;3;2041;1;2027;2;2022;4;2008;FISH_CATCH;
87738;0;2064;3;2041;1;2028;2;2023;4;2008;FISH_CATCH;
88754;0;2065;3;2042;1;2029;2;2024;4;2008;FISH_CATCH;
89756;0;2065;3;2042;1;2029;2;2025;4;2009;FISH_CATCH;
90037;0;2065;3;2042;1;2029;2;2025;4;2009;ROUND_END;
